Wavelength	SHSI00330.asd
325	 5.56394413697257E-02 
326	 6.03582231940233E-02 
327	 6.91978627113727E-02 
328	 6.94666589682135E-02 
329	 6.72384168660465E-02 
330	 6.56264240679127E-02 
331	 6.75723052902443E-02 
332	 6.98921128389912E-02 
333	 6.93388808513569E-02 
334	 6.72607420129275E-02 
335	 6.49059414171514E-02 
336	 6.41860268064413E-02 
337	 6.56521213917535E-02 
338	 6.77788947183085E-02 
339	 6.29469267768423E-02 
340	 5.90389058828477E-02 
341	 6.23168364644089E-02 
342	 6.53828074554506E-02 
343	 6.67651189349173E-02 
344	 6.60106817763853E-02 
345	 6.54653648218023E-02 
346	 6.58103553233496E-02 
347	 6.68322375261954E-02 
348	 6.69673010141331E-02 
349	 6.54591982060671E-02 
350	 6.48914064367496E-02 
351	 6.53293846491905E-02 
352	 6.64195476731086E-02 
353	 6.58175407211213E-02 
354	 6.39667026419418E-02 
355	 6.45824096866879E-02 
356	 6.63387092981921E-02 
357	 6.80280493890237E-02 
358	 6.73414338951513E-02 
359	 6.58470541790237E-02 
360	 6.62757401026345E-02 
361	 6.69340571371889E-02 
362	 0.067099489280261 
363	 6.56948591426411E-02 
364	 0.065213502258197 
365	 6.66234996224851E-02 
366	 6.68661740320081E-02 
367	 6.67479897489028E-02 
368	 0.067787408837368 
369	 6.69307278380915E-02 
370	 6.48142565376027E-02 
371	 0.065920706780517 
372	 6.73591478625662E-02 
373	 6.75653845019665E-02 
374	 6.76925316586322E-02 
375	 6.71766261546493E-02 
376	 6.51675966858072E-02 
377	 6.56977299848413E-02 
378	 6.80696763081953E-02 
379	 6.66973356148997E-02 
380	 6.55221984396982E-02 
381	 0.066364940930119 
382	 6.72204087101021E-02 
383	 6.78161819264678E-02 
384	 6.80433876918431E-02 
385	 6.73627423930189E-02 
386	 6.60138670048758E-02 
387	 6.49601026890633E-02 
388	 6.42239010440092E-02 
389	 6.40586925378191E-02 
390	 6.58365475806914E-02 
391	 6.76513687237152E-02 
392	 6.72593472500366E-02 
393	 6.58656891078585E-02 
394	 6.42760804689912E-02 
395	 6.36146957422054E-02 
396	 6.43906417920097E-02 
397	 0.065963346916083 
