Wavelength	AVEI200416.asd
325	 0.032814940836509 
326	 2.93431948635343E-02 
327	 2.90808816420958E-02 
328	 3.28588065363403E-02 
329	 3.36170169871128E-02 
330	 3.02006078881844E-02 
331	 3.15236439974989E-02 
332	 3.34407705678035E-02 
333	 3.17115212525608E-02 
334	 3.08117616479321E-02 
335	 3.12941422029539E-02 
336	 3.28158177545675E-02 
337	 3.31865979711665E-02 
338	 3.21024005837733E-02 
339	 3.12639488552796E-02 
340	 3.32245853119833E-02 
341	 0.03908810141183 
342	 3.93023593523606E-02 
343	 3.57324886023603E-02 
344	 3.47883401934706E-02 
345	 3.33318672658395E-02 
346	 3.13054882277412E-02 
347	 3.12280599448021E-02 
348	 3.12644998199095E-02 
349	 3.01275815112539E-02 
350	 2.78490637321819E-02 
351	 2.68141414929169E-02 
352	 3.08719323551839E-02 
353	 3.22027330677088E-02 
354	 3.02967925398534E-02 
355	 3.11410137556779E-02 
356	 3.20935835038046E-02 
357	 0.031700837873495 
358	 3.22089802548925E-02 
359	 3.28140489348356E-02 
360	 3.18976651584078E-02 
361	 3.25274498814352E-02 
362	 3.41470380534179E-02 
363	 3.21244335588418E-02 
364	 3.08581757922834E-02 
365	 3.23273520881474E-02 
366	 3.24791942979739E-02 
367	 3.18251985559427E-02 
368	 3.16049241057787E-02 
369	 3.22776377542481E-02 
370	 3.32274875302188E-02 
371	 3.18570418696063E-02 
372	 3.12064964088558E-02 
373	 3.26385454114162E-02 
374	 3.33102367357381E-02 
375	 0.032936789397237 
376	 3.16239619843456E-02 
377	 3.16979932315642E-02 
378	 0.032879858551222 
379	 3.21725999361446E-02 
380	 3.12781386893097E-02 
381	 3.10965840014817E-02 
382	 0.031466432412683 
383	 3.16550447876192E-02 
384	 3.07541283986085E-02 
385	 0.029824278972562 
386	 2.94009602736462E-02 
387	 3.00354674856961E-02 
388	 3.12291452118275E-02 
389	 3.23131195510879E-02 
390	 3.13396821330716E-02 
391	 2.99292560407686E-02 
392	 3.01028665010472E-02 
393	 2.96856593698644E-02 
394	 2.90710508654144E-02 
395	 3.06816120305714E-02 
396	 0.032175888067199 
397	 3.23754578796345E-02 
398	 3.10692447339641E-02 
399	 2.96185882297273E-02 
400	 2.93396386897548E-02 
401	 2.92176417651578E-02 
402	 2.93927537010598E-02 
403	 3.09443774924321E-02 
404	 3.16170953593366E-02 
405	 3.07120737236829E-02 
406	 3.00919530947311E-02 
407	 2.99401509440998E-02 
408	 3.02416573967376E-02 
409	 3.03695255644189E-02 
410	 3.01589941769025E-02 
411	 2.95863782704037E-02 
412	 2.92980783662515E-02 
413	 2.94924518746749E-02 
414	 2.91586766616337E-02 
415	 0.028929957497152 
416	 2.97368852970913E-02 
417	 0.029870188201225 
418	 2.94760220382327E-02 
419	 3.04130465604453E-02 
420	 3.10503529972315E-02 
421	 3.05998296749849E-02 
422	 3.02622187021107E-02 
423	 3.01449857843002E-02 
424	 3.01794591553149E-02 
425	 3.03498567690481E-02 
426	 3.05246522727284E-02 
427	 3.02872054494716E-02 
428	 3.01028987662242E-02 
429	 3.02415547557815E-02 
430	 0.030176331041745 
431	 3.01563987084589E-02 
432	 3.07354567657674E-02 
433	 3.07942097513568E-02 
434	 3.02633155317372E-02 
435	 0.030066398665128 
436	 0.030022349215172 
437	 3.00219770912357E-02 
438	 3.03137942558097E-02 
439	 3.06930217935979E-02 
440	 3.07451496541132E-02 
441	 0.030697940112727 
442	 3.07172940016938E-02 
443	 3.12256189972932E-02 
444	 3.15869219350354E-02 
445	 3.13315944676872E-02 
446	 3.13473349014804E-02 
447	 3.15374439351548E-02 
448	 3.13546162086385E-02 
449	 3.10181864946664E-02 
450	 3.07545481627756E-02 
451	 3.12616259031912E-02 
452	 0.031888858084846 
453	 3.19668744183498E-02 
454	 3.19400733777018E-02 
455	 3.19696974607527E-02 
