Wavelength	AVE00029.asd
325	 0.049060518293001 
326	 6.16256497729621E-02 
327	 6.22985708962796E-02 
328	 5.69708489057596E-02 
329	 5.67049248704135E-02 
330	 6.36985685019818E-02 
331	 6.55617482405458E-02 
332	 6.28270153711575E-02 
333	 5.72092394726093E-02 
334	 6.23268815942008E-02 
335	 7.21079521705173E-02 
336	 6.76094918981074E-02 
337	 6.46231580360111E-02 
338	 6.60607583114589E-02 
339	 6.17789589633956E-02 
340	 5.64413070716942E-02 
341	 5.42038768497176E-02 
342	 5.33541922944285E-02 
343	 5.28458097356947E-02 
344	 5.08271506511896E-02 
345	 5.29316974102801E-02 
346	 5.82275561336571E-02 
347	 5.79373101688738E-02 
348	 5.58561819228211E-02 
349	 0.054858456671841 
350	 5.40727183288904E-02 
351	 5.53716188960116E-02 
352	 6.22461424739458E-02 
353	 6.18426334330906E-02 
354	 5.49355585445119E-02 
355	 5.69295033174784E-02 
356	 5.92224717403746E-02 
357	 5.71207987631843E-02 
358	 0.058691697294712 
359	 0.061916363296929 
360	 6.24861713449686E-02 
361	 6.02913514714673E-02 
362	 0.056606139158807 
363	 0.055188476031849 
364	 5.51539085837001E-02 
365	 5.58991353355788E-02 
366	 5.66238788406865E-02 
367	 5.80201476820105E-02 
368	 0.061173150490388 
369	 6.29483575371244E-02 
370	 6.24769399713575E-02 
371	 0.059048266361335 
372	 5.86881771533809E-02 
373	 6.35008497447626E-02 
374	 6.25546574392521E-02 
375	 5.95799183008098E-02 
376	 6.11281199496408E-02 
377	 0.060621710294323 
378	 5.81815971266361E-02 
379	 5.88219635992257E-02 
380	 6.01918119739327E-02 
381	 6.09379232555357E-02 
382	 6.05232171772654E-02 
383	 5.97491756117888E-02 
384	 5.97881812917382E-02 
385	 6.22089648859362E-02 
386	 6.49128730615998E-02 
387	 6.06920758678689E-02 
388	 5.88749535956989E-02 
389	 6.23037247006107E-02 
390	 0.061900428616471 
391	 0.060076689834057 
392	 6.05227323805872E-02 
393	 6.05355357827541E-02 
394	 6.04151957659729E-02 
395	 6.28771415615757E-02 
396	 6.33638955640854E-02 
397	 6.07667837560452E-02 
398	 5.94321802953465E-02 
399	 5.88432302951104E-02 
400	 5.80820734940875E-02 
401	 5.81709527328157E-02 
402	 5.90993011915956E-02 
403	 6.07643090456848E-02 
404	 6.14101558757762E-02 
405	 6.05723849609907E-02 
406	 0.060642385739675 
407	 6.09729566065046E-02 
408	 6.05101022399525E-02 
409	 6.01012395511878E-02 
410	 6.00742174583157E-02 
411	 0.060950103307115 
412	 6.10981668875603E-02 
413	 6.00231732634329E-02 
414	 0.059887169090897 
415	 6.01540670617262E-02 
416	 5.98581951213342E-02 
417	 5.98529011834621E-02 
418	 6.01928184259014E-02 
419	 6.04308399523679E-02 
420	 6.07766183991546E-02 
421	 0.06126572126758 
422	 6.14279366345995E-02 
423	 6.12983570888804E-02 
424	 0.060998234699983 
425	 6.09861065807277E-02 
426	 6.13518591924289E-02 
427	 6.19314358488777E-02 
428	 6.23221542746531E-02 
429	 6.22739758594216E-02 
430	 6.21934421135942E-02 
431	 6.20312360008386E-02 
432	 6.15820208472152E-02 
433	 6.17086678875463E-02 
434	 6.22354233542905E-02 
435	 6.17001197176483E-02 
436	 6.11683053591222E-02 
437	 0.061342202226431 
438	 6.15286499936652E-02 
439	 6.18557518772764E-02 
440	 6.28380469200649E-02 
441	 6.28850660706392E-02 
442	 6.19562413880071E-02 
443	 6.19390035207217E-02 
444	 6.26041158221816E-02 
445	 6.35902446521852E-02 
446	 6.35630645449999E-02 
447	 6.29600549315484E-02 
448	 6.33039220212671E-02 
449	 6.35497490446608E-02 
450	 6.33997184813918E-02 
451	 6.30531058455277E-02 
452	 6.29777405285434E-02 
453	 6.35799088128318E-02 
454	 6.38808159408356E-02 
455	 6.37880301700351E-02 
456	 0.063597997395951 
457	 6.36238021002642E-02 
458	 6.39879020412372E-02 
459	 0.064489749724875 
460	 6.46855322494991E-02 
461	 6.41147694050967E-02 
462	 6.41441128548219E-02 
463	 0.064722381769832 
464	 6.46480226234681E-02 
465	 6.45473061154224E-02 
466	 6.46796175400455E-02 
467	 6.45851516446103E-02 
468	 6.42921081467068E-02 
469	 6.39064676346769E-02 
470	 6.40387760541782E-02 
471	 6.45899204014336E-02 
472	 6.46357020964175E-02 
473	 6.44895420291359E-02 
474	 6.44044791699165E-02 
475	 6.47267732628055E-02 
476	 6.51782936341039E-02 
477	 6.52132088677335E-02 
478	 0.064981002318943 
479	 6.46607439789988E-02 
480	 6.47387733154299E-02 
481	 6.50459916875699E-02 
482	 6.54325941781094E-02 
483	 6.60422673214483E-02 
484	 0.066458622902945 
485	 6.55803508958169E-02 
486	 6.51975687664339E-02 
487	 6.57581989469977E-02 
488	 0.065723031000743 
489	 6.54018104057939E-02 
490	 6.52306223697132E-02 
491	 6.56617363930814E-02 
492	 6.63333130601337E-02 
493	 6.60269694320789E-02 
494	 6.56992331934657E-02 
495	 6.57388828474877E-02 
496	 6.57333531400401E-02 
497	 6.58329181056454E-02 
498	 6.62731604909231E-02 
499	 6.63197372858071E-02 
500	 6.60596623093487E-02 
501	 6.63913072666537E-02 
502	 6.70320821734327E-02 
503	 0.067736676810115 
504	 6.81074503611923E-02 
505	 6.82190473567421E-02 
506	 6.83021954698883E-02 
507	 6.82271151594973E-02 
508	 6.81845429252759E-02 
509	 0.06897242681666 
510	 0.069875487251887 
511	 7.03159973932996E-02 
512	 7.06848836372683E-02 
513	 7.10845290543448E-02 
514	 7.16032423448319E-02 
515	 7.21070434437441E-02 
516	 7.26228360652643E-02 
517	 7.35926007399017E-02 
518	 7.44847413846302E-02 
519	 7.47251739889432E-02 
520	 7.49018934899039E-02 
521	 7.51587981387252E-02 
522	 7.54734075041793E-02 
523	 7.59368280556073E-02 
524	 7.66070827463724E-02 
525	 7.74783655425332E-02 
526	 7.85321131076103E-02 
527	 7.97549599144859E-02 
528	 8.03341365649864E-02 
529	 8.03458788616604E-02 
530	 8.08735467146108E-02 
531	 0.081323696310252 
532	 8.13709609823079E-02 
533	 8.18343932630272E-02 
534	 8.24952180625965E-02 
535	 8.26765433105709E-02 
536	 0.083010496141011 
537	 8.36007352082165E-02 
538	 0.083926708099862 
539	 8.43156764460918E-02 
540	 8.50512158179363E-02 
541	 8.50783072597425E-02 
542	 8.46955655888183E-02 
543	 8.52223550227677E-02 
544	 8.58768239477177E-02 
545	 8.63019868158529E-02 
546	 8.63632722495511E-02 
547	 8.64896827270152E-02 
548	 8.72478560555972E-02 
549	 0.087728013534774 
550	 8.78523167503585E-02 
551	 8.82121697680871E-02 
552	 8.84916985261338E-02 
553	 8.85404123545377E-02 
554	 8.88602056731104E-02 
555	 8.92590745314732E-02 
556	 8.92524827191143E-02 
557	 8.92113054542618E-02 
558	 8.92708775338654E-02 
559	 8.95037019596267E-02 
560	 8.95802446282618E-02 
561	 8.92320429908605E-02 
562	 8.90413137061155E-02 
563	 8.90752004850894E-02 
564	 0.08920888241673 
565	 8.92821483018463E-02 
566	 8.92259468901075E-02 
567	 8.92181775658848E-02 
568	 8.90503472692116E-02 
569	 8.84472132975914E-02 
570	 8.80290653137747E-02 
571	 8.79248493496167E-02 
572	 8.80072513331509E-02 
573	 0.087837713427762 
574	 8.72121215277271E-02 
575	 8.68811172153901E-02 
576	 8.68576828453032E-02 
577	 8.69912370500849E-02 
578	 0.086802506241584 
579	 8.62394504034087E-02 
580	 8.58941123313426E-02 
581	 8.55720935550164E-02 
582	 8.51231927909023E-02 
583	 8.51786241651396E-02 
584	 8.55456725968852E-02 
585	 8.54655197930116E-02 
586	 8.53032582922406E-02 
587	 8.52044501793936E-02 
588	 8.51681689012952E-02 
589	 0.085323908327387 
590	 8.58128357778015E-02 
591	 8.53671079147141E-02 
592	 8.43036002630263E-02 
593	 0.084660174465454 
594	 8.48830387728919E-02 
595	 8.42072286199831E-02 
596	 8.42722444606378E-02 
597	 8.46574417467774E-02 
598	 8.42384012278446E-02 
599	 8.40287570582729E-02 
600	 8.41729897835597E-02 
601	 8.39530495251574E-02 
602	 8.34840965496135E-02 
603	 8.29478940662289E-02 
604	 8.30475019031141E-02 
605	 8.34662101096613E-02 
606	 8.30413491694062E-02 
607	 8.27867643176229E-02 
608	 8.29555668943273E-02 
609	 8.25237360631687E-02 
610	 8.19192989153088E-02 
611	 8.17821206292113E-02 
612	 8.15651279133589E-02 
613	 8.11967003702371E-02 
614	 8.08970518797419E-02 
615	 8.05120572725618E-02 
616	 8.00172156585711E-02 
617	 7.99453777477308E-02 
618	 8.00941373007064E-02 
619	 7.99804277051951E-02 
620	 8.00298053280985E-02 
621	 8.01822889143035E-02 
622	 7.96771240068265E-02 
623	 7.90876598336026E-02 
624	 7.89448255320891E-02 
625	 7.88267619014327E-02 
626	 0.078762419953473 
627	 7.89833732329327E-02 
628	 7.95046338455159E-02 
629	 8.01085977667421E-02 
630	 7.95762329042642E-02 
631	 7.88223703552932E-02 
632	 0.079091219505255 
633	 7.94150609424641E-02 
634	 7.94843983177368E-02 
635	 7.90668864436542E-02 
636	 7.87174615095757E-02 
637	 7.87262912459471E-02 
638	 7.85404996510199E-02 
639	 0.078090559902432 
640	 7.73769974954747E-02 
641	 7.67173127706204E-02 
642	 7.62865628366547E-02 
643	 7.62595863693406E-02 
644	 7.61437507964462E-02 
645	 7.55103029813448E-02 
646	 7.47089351852582E-02 
647	 7.39710266145268E-02 
648	 7.36482388054803E-02 
649	 7.36455680204335E-02 
650	 7.38364492350831E-02 
651	 7.38056659672407E-02 
652	 7.35375523536929E-02 
653	 7.30664912613491E-02 
654	 7.26575475726746E-02 
655	 7.22983155870185E-02 
656	 7.16512472174311E-02 
657	 7.13658016278136E-02 
658	 0.071656892637418 
659	 7.11548271069792E-02 
660	 7.03963205464445E-02 
661	 7.05205325444067E-02 
662	 7.02506865074611E-02 
663	 6.94544095002138E-02 
664	 6.92034613320087E-02 
665	 6.89706321268033E-02 
666	 6.83287511821599E-02 
667	 6.78953614434235E-02 
668	 6.77492815760534E-02 
669	 6.78482830389877E-02 
670	 0.067785764774741 
671	 6.74943574697483E-02 
672	 6.76675057364363E-02 
673	 6.77953482187403E-02 
674	 0.067262628336596 
675	 6.71913902324834E-02 
676	 6.75998147850301E-02 
677	 6.76898342209239E-02 
678	 6.79085346428722E-02 
679	 6.84627331810582E-02 
680	 6.91288147522815E-02 
681	 6.96090774923857E-02 
682	 6.94783196035161E-02 
683	 6.96333996347211E-02 
684	 7.03165168749298E-02 
685	 7.13112842162928E-02 
686	 7.25352511887361E-02 
687	 7.38643450259044E-02 
688	 7.49171914074029E-02 
689	 7.58999780744733E-02 
690	 7.75909031461463E-02 
691	 7.95851730487425E-02 
692	 8.17385687214422E-02 
693	 8.37046697314822E-02 
694	 0.085932598279604 
695	 8.87921350561773E-02 
696	 9.18391289350468E-02 
697	 9.47305356080417E-02 
698	 9.68217411184971E-02 
699	 9.94925463105099E-02 
700	 0.103162023500212 
701	 0.105971513694088 
702	 0.10823068154721 
703	 0.110678091645069 
704	 0.113618443306085 
705	 0.116894591668083 
706	 0.119575672322746 
707	 0.122043672944959 
708	 0.124517402208492 
709	 0.126706604699249 
710	 0.128650045137744 
711	 0.130439948527723 
712	 0.132687833290703 
713	 0.1352634471237 
714	 0.136736142278347 
715	 0.137854342635077 
716	 0.139451604489894 
717	 0.141520535501269 
718	 0.143895200985885 
719	 0.145618731177842 
720	 0.146994333417778 
721	 0.148118716844248 
722	 0.149098632111496 
723	 0.149932601860456 
724	 0.150528214547559 
725	 0.152180588378722 
726	 0.154415534914638 
727	 0.155180738509581 
728	 0.155814033616589 
729	 0.15689324524589 
730	 0.15748486435594 
731	 0.157933068753247 
732	 0.15883058965394 
733	 0.159621776426887 
734	 0.160099882920684 
735	 0.159893280636459 
736	 0.160007900114539 
737	 0.161011298718994 
738	 0.161478498004218 
739	 0.161718398666197 
740	 0.16275230080858 
741	 0.163181195049891 
742	 0.162795610713396 
743	 0.162571798767571 
744	 0.162765272761181 
745	 0.163516979510557 
746	 0.164226841558294 
747	 0.164604934992233 
748	 0.164202640698978 
749	 0.164124652201007 
750	 0.164777719259914 
751	 0.165893654797491 
752	 0.166497585943077 
753	 0.165683872289861 
754	 0.165721492191211 
755	 0.166479446399342 
756	 0.166330987513379 
757	 0.165092257607221 
758	 0.162924494843228 
759	 0.162586473316853 
760	 0.165775280805686 
761	 0.173083501892545 
762	 0.17478838465703 
763	 0.171584589184255 
764	 0.172131059648473 
765	 0.172174231403534 
766	 0.170700798089215 
767	 0.170212633953541 
768	 0.170249881056324 
769	 0.170165816216167 
770	 0.16970506306847 
771	 0.169041330034638 
772	 0.169031671262334 
773	 0.16942800275958 
774	 0.170006071601544 
775	 0.17040862313928 
776	 0.170601658543556 
777	 0.17062570003025 
778	 0.171127810907063 
779	 0.171887061566336 
780	 0.171050048232256 
