Wavelength	AVEI200392.asd
325	 4.76889190040288E-02 
326	 5.50899772735997E-02 
327	 5.54526978405899E-02 
328	 4.28751476721229E-02 
329	 3.79295489724006E-02 
330	 4.47309442670004E-02 
331	 4.03103158550214E-02 
332	 3.67566367521334E-02 
333	 4.58197219738637E-02 
334	 4.36024871488302E-02 
335	 3.43583558172656E-02 
336	 3.79961109202276E-02 
337	 3.85259819723531E-02 
338	 3.38618244126704E-02 
339	 3.74511980772717E-02 
340	 4.16184635683424E-02 
341	 4.00707881986913E-02 
342	 3.86541031830971E-02 
343	 3.83866675286808E-02 
344	 3.94406677296668E-02 
345	 4.00877211773275E-02 
346	 4.00396548103832E-02 
347	 4.03768043765805E-02 
348	 0.040398852729303 
349	 3.98493291465182E-02 
350	 4.07564837074424E-02 
351	 0.04247798403488 
352	 4.38773832504156E-02 
353	 4.24506419931227E-02 
354	 3.95328304892671E-02 
355	 4.25327392897308E-02 
356	 4.42575666029215E-02 
357	 4.09590041238021E-02 
358	 3.94678364786123E-02 
359	 3.98711096392275E-02 
360	 4.10244323890032E-02 
361	 4.04959966418826E-02 
362	 3.87852977198234E-02 
363	 3.98259680986079E-02 
364	 0.040824194745992 
365	 4.05316526217173E-02 
366	 4.13573775267021E-02 
367	 4.17766532315286E-02 
368	 3.94951802216888E-02 
369	 0.039307510492496 
370	 4.13436544209026E-02 
371	 4.22212582240946E-02 
372	 4.20142868009252E-02 
373	 4.09429583905534E-02 
374	 4.09673265328154E-02 
375	 4.05642283402148E-02 
376	 3.74537669660718E-02 
377	 3.66074735025244E-02 
378	 3.81887249638072E-02 
379	 3.85537073382044E-02 
380	 3.90891973139745E-02 
381	 4.01676632001067E-02 
382	 4.00064495268836E-02 
383	 3.95222956741509E-02 
384	 0.040100464628612 
385	 4.02344588968752E-02 
386	 3.97305849226421E-02 
387	 3.90701254516333E-02 
388	 3.89610295260301E-02 
389	 3.93133237764926E-02 
390	 3.73633673570515E-02 
391	 3.58828150205502E-02 
392	 3.81664078775793E-02 
393	 3.76014676734802E-02 
394	 3.49589164345231E-02 
395	 3.66441810399691E-02 
396	 3.79420894271993E-02 
397	 3.71102545653605E-02 
398	 3.62037733424741E-02 
399	 3.57831006401991E-02 
400	 3.61423586253564E-02 
401	 3.68340714587699E-02 
402	 3.72942243328329E-02 
403	 3.63582193479797E-02 
404	 0.035692605974387 
405	 3.59357563872423E-02 
406	 3.63503794841037E-02 
407	 3.66190624566409E-02 
408	 0.036457417911872 
409	 3.61968429815646E-02 
410	 3.57692453319323E-02 
411	 0.034560799122438 
412	 3.41269535535328E-02 
413	 3.49635474808874E-02 
414	 0.035124214758201 
415	 3.50021874289463E-02 
416	 0.03535420971154 
417	 0.035465310978302 
418	 3.53557846235086E-02 
419	 3.57110741077965E-02 
420	 3.54754822796525E-02 
421	 3.43579780851025E-02 
422	 3.45333124762944E-02 
423	 3.53526874334347E-02 
424	 3.55299698131214E-02 
425	 3.57345373833099E-02 
