Wavelength	A00159.asd
325	 3.97342625309651E-02 
326	 4.29221512728614E-02 
327	 4.44402731688824E-02 
328	 0.048743202590788 
329	 4.87783180252416E-02 
330	 4.38579050134502E-02 
331	 4.36414374077282E-02 
332	 4.58527292190127E-02 
333	 4.76156620660252E-02 
334	 0.051020726185597 
335	 5.43783364524659E-02 
336	 5.31200859204433E-02 
337	 5.37958325319922E-02 
338	 5.67643302197056E-02 
339	 5.41650654649092E-02 
340	 4.95526607614693E-02 
341	 4.66587127765462E-02 
342	 5.10970672170322E-02 
343	 5.77449289465895E-02 
344	 5.61747191445006E-02 
345	 5.32550575983312E-02 
346	 5.17083841497968E-02 
347	 5.47456648087867E-02 
348	 0.055362361608272 
349	 0.050330944351945 
350	 5.42813329534036E-02 
351	 5.97774089112583E-02 
352	 5.23480471083757E-02 
353	 4.80980380271548E-02 
354	 4.99424275422159E-02 
355	 5.28408793407608E-02 
356	 5.35337889894489E-02 
357	 5.09646417340695E-02 
358	 5.32364611928281E-02 
359	 5.72956615073938E-02 
360	 5.72885892550319E-02 
361	 5.51501378131648E-02 
362	 5.26316665054647E-02 
363	 5.39026488084749E-02 
364	 5.43316321632798E-02 
365	 5.21025243299988E-02 
366	 5.27843985338982E-02 
367	 5.40478384410476E-02 
368	 5.21019548873971E-02 
369	 5.08693867031372E-02 
370	 5.12054423978232E-02 
371	 0.052678919476147 
372	 5.42713048809275E-02 
373	 5.52513205313332E-02 
374	 5.54539932120437E-02 
375	 5.50008834648452E-02 
376	 5.41174072564207E-02 
377	 5.51894749458963E-02 
378	 5.71839434694411E-02 
379	 5.47207866318669E-02 
380	 5.29814109723957E-02 
381	 5.42193252233113E-02 
382	 5.43152946854581E-02 
383	 5.47519397553216E-02 
384	 5.79004247665231E-02 
385	 5.77533819631288E-02 
386	 5.50012570736729E-02 
387	 5.62888394340883E-02 
388	 5.74516806314002E-02 
389	 5.67449337288441E-02 
390	 5.52330074295902E-02 
391	 5.46561428210851E-02 
392	 5.67735818201259E-02 
393	 5.66570128527879E-02 
394	 5.48477973248105E-02 
395	 5.62092239408653E-02 
396	 5.67264707301832E-02 
397	 5.52238640896057E-02 
398	 5.49285599629482E-02 
399	 5.48672119392294E-02 
400	 5.38514436955012E-02 
401	 5.45571982854913E-02 
402	 5.63548334252311E-02 
403	 5.66694348642329E-02 
404	 5.66612022423588E-02 
405	 5.68588178752717E-02 
406	 5.74792330724531E-02 
407	 5.80878257615483E-02 
408	 5.81327080284304E-02 
409	 0.058038826452395 
410	 5.78703839848357E-02 
411	 5.74054548706282E-02 
412	 5.74151542595062E-02 
413	 5.80750357866743E-02 
414	 0.058045809020877 
415	 5.76468688678015E-02 
416	 5.74555296079871E-02 
417	 5.76134345488575E-02 
418	 5.80776602395047E-02 
419	 5.85915430890468E-02 
420	 5.89739113365978E-02 
421	 5.91443874755756E-02 
422	 5.93642010237894E-02 
423	 5.96108727952454E-02 
424	 5.98061503589995E-02 
425	 5.99800451875936E-02 
426	 6.01953690623066E-02 
427	 6.06535192978621E-02 
428	 6.10465525382102E-02 
429	 6.11645047658026E-02 
430	 0.061097121008029 
431	 6.10065371840944E-02 
432	 6.11485234684196E-02 
433	 6.09045807382501E-02 
434	 6.04331548320024E-02 
435	 6.08520660191992E-02 
436	 6.13445174371712E-02 
437	 6.14211588915816E-02 
438	 6.19839967866285E-02 
439	 6.26147974069169E-02 
440	 0.062301426154218 
441	 6.23141312304302E-02 
442	 6.28150467767169E-02 
443	 6.27189913470697E-02 
444	 0.062657105794177 
445	 6.31498996869865E-02 
446	 6.38437337827699E-02 
447	 6.44376820936422E-02 
448	 6.44214265045401E-02 
449	 6.43640707790174E-02 
450	 6.44755721901377E-02 
451	 6.46642051647345E-02 
452	 6.50184953210876E-02 
453	 6.55887922348561E-02 
454	 6.56434451099885E-02 
455	 6.52990492944852E-02 
456	 6.52785480180337E-02 
457	 6.53179299489499E-02 
458	 6.54131195209963E-02 
459	 6.60940376929959E-02 
460	 6.66666666666667E-02 
461	 6.62978279032456E-02 
462	 6.60294682595398E-02 
463	 6.60360604630818E-02 
464	 6.60373035678739E-02 
465	 0.066070113475279 
466	 6.61481852510011E-02 
467	 6.62868799214639E-02 
468	 6.64251638080117E-02 
469	 6.64693643985753E-02 
470	 6.68485365895668E-02 
471	 6.74271756562375E-02 
472	 6.73444217235848E-02 
473	 6.72470340398172E-02 
474	 6.74887524773094E-02 
475	 6.73203097518497E-02 
476	 6.70721314682716E-02 
477	 6.75092638528099E-02 
478	 0.067514344707115 
479	 6.70822353601351E-02 
480	 6.76098143923072E-02 
481	 6.82404017970815E-02 
482	 6.82862934346251E-02 
483	 6.84353847231671E-02 
484	 6.87355264916089E-02 
485	 6.90947861581688E-02 
486	 6.89810441517043E-02 
487	 6.84048070398613E-02 
488	 6.85522423884973E-02 
489	 6.89082313515593E-02 
490	 6.88822850197113E-02 
491	 6.87699607311757E-02 
492	 6.88721347029886E-02 
493	 6.99799911189348E-02 
494	 7.04358992365148E-02 
495	 6.97528823907132E-02 
496	 6.98501774524038E-02 
497	 7.04203648593094E-02 
498	 7.08275546938918E-02 
499	 7.08859265551543E-02 
500	 7.07056311114787E-02 
501	 0.070869446126629 
502	 7.12013604756997E-02 
503	 7.15488451549652E-02 
504	 7.16173688905631E-02 
505	 7.15846692126615E-02 
506	 7.18046494281132E-02 
507	 7.20856761414191E-02 
508	 0.072380382618657 
509	 7.27229173207209E-02 
510	 7.30238831914883E-02 
511	 7.32030346832147E-02 
512	 7.31333421951849E-02 
513	 7.31021424838723E-02 
514	 7.38790263039617E-02 
515	 7.43178010495473E-02 
516	 7.41229111490437E-02 
517	 7.42008643942167E-02 
518	 7.44886354453718E-02 
519	 7.48271830904856E-02 
520	 7.48875213011605E-02 
521	 7.48079926376409E-02 
522	 7.51156288598547E-02 
523	 0.075643616363138 
524	 7.62340150400834E-02 
525	 0.076366071755175 
526	 7.63157645384008E-02 
527	 7.65580472381934E-02 
528	 7.65514297898335E-02 
529	 7.63967579574741E-02 
530	 7.68878031240935E-02 
531	 7.74432019951564E-02 
532	 7.76780285357962E-02 
533	 7.78940127624235E-02 
534	 7.80294029728724E-02 
535	 7.78442416164565E-02 
536	 7.79795973634236E-02 
537	 7.85206254333313E-02 
538	 7.87983919513632E-02 
539	 0.078971335883137 
540	 0.079215688133355 
541	 7.93924647616023E-02 
542	 7.94357566766629E-02 
543	 7.91927189611795E-02 
544	 7.91317320739361E-02 
545	 7.94498279812285E-02 
546	 7.99658150903978E-02 
547	 8.03789421987312E-02 
548	 8.03343008439154E-02 
549	 8.04077945906422E-02 
