Wavelength	AVEI200336.asd
325	 6.96608353340935E-02 
326	 0.075489272640548 
327	 7.70203596203271E-02 
328	 7.77611449257224E-02 
329	 7.13317990713107E-02 
330	 5.91954313607463E-02 
331	 0.058963878880002 
332	 6.31665229091584E-02 
333	 6.36397386961144E-02 
334	 6.17178029049984E-02 
335	 5.93786041019137E-02 
336	 6.11413805415874E-02 
337	 5.96305225496008E-02 
338	 5.56611851935729E-02 
339	 6.39077618137739E-02 
340	 7.06585277918897E-02 
341	 6.53842585994735E-02 
342	 0.060512367035764 
343	 5.77435661594204E-02 
344	 0.056116847458527 
345	 5.75130758623017E-02 
346	 6.09695123086197E-02 
347	 6.17073878241214E-02 
348	 6.18657041847054E-02 
349	 6.26959204830895E-02 
350	 6.12273208225548E-02 
351	 5.94591858827102E-02 
352	 6.10599854104708E-02 
353	 6.03705352064745E-02 
354	 5.76481061252957E-02 
355	 5.92209559617854E-02 
356	 0.060660290159182 
357	 5.94145954710495E-02 
358	 5.79703100348342E-02 
359	 5.73983033650496E-02 
360	 5.88236103721373E-02 
361	 5.83003074509341E-02 
362	 5.63441338048708E-02 
363	 5.81062817112567E-02 
364	 5.93649256582581E-02 
365	 5.83088077355861E-02 
366	 0.058840641503546 
367	 5.93811041378738E-02 
368	 5.73470316335298E-02 
369	 0.056345100421718 
370	 5.68905858225117E-02 
371	 5.79267375496381E-02 
372	 5.77631043906172E-02 
373	 5.57389096890217E-02 
374	 5.42990055709616E-02 
375	 5.42861777476921E-02 
376	 5.63011125526159E-02 
377	 5.66441532188226E-02 
378	 5.53300448831378E-02 
379	 5.55302108344331E-02 
380	 5.58152412111937E-02 
381	 5.55219485010285E-02 
382	 5.49406156997751E-02 
383	 5.49162559724738E-02 
384	 5.64629160348015E-02 
385	 5.53733187651709E-02 
386	 5.23722173034816E-02 
387	 0.052461400258349 
388	 5.37421075829606E-02 
389	 5.48509797578998E-02 
390	 5.30873367609994E-02 
391	 5.11074249064465E-02 
392	 5.21743510298898E-02 
393	 5.29663512591138E-02 
394	 5.27325812050054E-02 
395	 5.13898686788921E-02 
396	 5.09195810754873E-02 
397	 5.16529514026789E-02 
398	 5.06397528406497E-02 
399	 4.90502729102353E-02 
400	 4.82337982819665E-02 
401	 4.89678580036171E-02 
402	 5.03332635026229E-02 
403	 4.98065834405557E-02 
404	 4.92210466888843E-02 
405	 4.93451486866715E-02 
406	 4.99262916740328E-02 
407	 5.03144518887919E-02 
408	 4.97746261706979E-02 
409	 4.92220649027937E-02 
410	 4.89741178311384E-02 
411	 4.92715209895264E-02 
412	 4.95306320286381E-02 
413	 0.049459128749878 
414	 4.91736895831528E-02 
415	 4.89400655236789E-02 
416	 4.90738087172805E-02 
417	 4.89054163107437E-02 
418	 4.86232032064414E-02 
419	 4.94830732817348E-02 
420	 4.95468931363449E-02 
421	 4.80944505851481E-02 
422	 0.047980347826448 
423	 4.85754537546465E-02 
424	 4.84859642491121E-02 
425	 4.86400848490768E-02 
426	 4.90879124180698E-02 
427	 4.92684141746195E-02 
428	 4.92833275061852E-02 
429	 0.049196426980046 
430	 4.89740004238996E-02 
431	 4.87300936172378E-02 
432	 4.86346869545427E-02 
433	 4.87292438634977E-02 
434	 0.048865479064762 
435	 4.84644963852179E-02 
436	 4.82314777510732E-02 
437	 0.048579223025577 
438	 4.87159410249827E-02 
439	 4.86838688380136E-02 
440	 4.87662984405149E-02 
441	 4.89979544608799E-02 
442	 4.92712302654339E-02 
443	 4.91477008988825E-02 
444	 4.87072353818956E-02 
445	 4.81084023914166E-02 
446	 4.82517394773214E-02 
447	 4.88168602851848E-02 
448	 0.048735226698552 
449	 4.87672675686045E-02 
450	 4.90709946412756E-02 
451	 4.91809595843277E-02 
452	 4.92731578375777E-02 
453	 4.95140225910958E-02 
454	 4.92280162435007E-02 
455	 4.86969929350257E-02 
456	 4.90583734352496E-02 
457	 0.049370541351933 
458	 4.92816262153876E-02 
459	 0.049177977505798 
460	 4.90436935940419E-02 
461	 0.048834106401242 
462	 4.89136284636192E-02 
463	 4.91792403309726E-02 
464	 0.049004394294226 
465	 4.90617398742911E-02 
466	 4.95911972064482E-02 
467	 4.97122723122089E-02 
468	 4.95069794072596E-02 
469	 4.92522674314181E-02 
470	 4.89884154813217E-02 
471	 4.88401158348466E-02 
472	 4.90960114701754E-02 
473	 4.94177098389078E-02 
