Wavelength	A00161.asd
325	 0.032011113120897 
326	 3.94704378976129E-02 
327	 4.97323783166192E-02 
328	 4.12891197038385E-02 
329	 3.68644030719242E-02 
330	 4.20894498997266E-02 
331	 3.87152619483619E-02 
332	 3.55039863798791E-02 
333	 4.15985814577678E-02 
334	 4.65140283035908E-02 
335	 4.78705104923057E-02 
336	 4.42439557139764E-02 
337	 4.26357046306294E-02 
338	 4.48084869197592E-02 
339	 4.77078082186044E-02 
340	 4.73385540024369E-02 
341	 4.14867939371271E-02 
342	 4.05532528302987E-02 
343	 4.31055917822105E-02 
344	 4.36207423169245E-02 
345	 4.22928865836817E-02 
346	 4.03847912501801E-02 
347	 4.31950883229711E-02 
348	 4.46326649782263E-02 
349	 4.15800363158182E-02 
350	 4.44880911317121E-02 
351	 4.83316977931056E-02 
352	 4.32618129147433E-02 
353	 3.98538082590766E-02 
354	 4.02411418195323E-02 
355	 0.041714776808499 
356	 4.22089699208065E-02 
357	 4.10012195479565E-02 
358	 4.29575625081057E-02 
359	 4.58914903615459E-02 
360	 4.58195186125092E-02 
361	 4.40405281677562E-02 
362	 4.22617661282522E-02 
363	 4.51110687844336E-02 
364	 4.63778621869543E-02 
365	 4.34598417881065E-02 
366	 4.22907461265926E-02 
367	 4.27724637285783E-02 
368	 4.39235353557602E-02 
369	 0.043599317990978 
370	 4.21953618370333E-02 
371	 4.29336864329258E-02 
372	 4.39427092820299E-02 
373	 4.42280474903336E-02 
374	 4.44051531275315E-02 
375	 4.47571457052877E-02 
376	 0.045577507878528 
377	 0.044783342242348 
378	 0.04276650736971 
379	 4.24477780663548E-02 
380	 0.041972735450929 
381	 4.08796039153573E-02 
382	 4.23924032336288E-02 
383	 4.43488987573949E-02 
384	 4.35878817460437E-02 
385	 4.36593205179921E-02 
386	 4.45164199103615E-02 
387	 4.34323835714453E-02 
388	 4.23288291477237E-02 
389	 4.21083734061786E-02 
390	 4.23496792777246E-02 
391	 4.34577248004276E-02 
392	 4.58559179469117E-02 
393	 4.53055144670905E-02 
394	 4.27068644897151E-02 
395	 4.33038271790337E-02 
396	 4.38853199077546E-02 
397	 0.043224422940171 
398	 4.23712140959004E-02 
399	 4.17863377786916E-02 
400	 4.17875278292898E-02 
401	 4.21128719663862E-02 
402	 4.26953331343822E-02 
403	 4.37484512209084E-02 
404	 4.40245171340443E-02 
405	 4.32788289713334E-02 
406	 4.34509418716461E-02 
407	 4.42679673364012E-02 
408	 4.51476981947778E-02 
409	 4.46660898633478E-02 
410	 4.32921298619667E-02 
411	 4.31871729023578E-02 
412	 4.37030238437565E-02 
413	 0.044356364282294 
414	 4.41060950076465E-02 
415	 4.37426542935504E-02 
416	 4.44003254622837E-02 
417	 4.46939959996985E-02 
418	 4.45797822239284E-02 
419	 4.50079726078837E-02 
420	 4.52472981086761E-02 
421	 4.50067265031968E-02 
422	 4.52037904834578E-02 
423	 4.55431904236963E-02 
424	 0.045453802936374 
425	 4.53714179817802E-02 
426	 4.54759862339653E-02 
427	 4.60374038234332E-02 
428	 4.63696268656008E-02 
429	 4.60953302468187E-02 
430	 4.60839965474845E-02 
431	 0.046229641828259 
432	 4.61763876165388E-02 
433	 4.56984948982687E-02 
434	 4.51483467476419E-02 
435	 4.60035058033349E-02 
436	 4.65971904313123E-02 
437	 4.59986638351099E-02 
438	 4.65476145047492E-02 
439	 4.75771104488141E-02 
440	 4.72802755620014E-02 
441	 4.67960420442873E-02 
442	 4.65460975187142E-02 
443	 4.67528976867954E-02 
444	 4.70819507737223E-02 
445	 4.72611650157576E-02 
446	 4.75328744484636E-02 
447	 4.78078981676312E-02 
448	 4.78429116672386E-02 
449	 4.76417733795957E-02 
450	 0.047408155747655 
451	 4.80886520192039E-02 
452	 0.04884546523986 
453	 4.88316215625734E-02 
454	 4.88844798842157E-02 
455	 4.91042848884801E-02 
456	 4.93790669850497E-02 
457	 4.91875669956608E-02 
458	 4.85371683596621E-02 
459	 4.88181832591417E-02 
460	 4.93848672271261E-02 
461	 4.93487953197589E-02 
462	 4.94319250304549E-02 
463	 0.049591381918533 
464	 4.91806599370452E-02 
465	 4.89269037376253E-02 
466	 4.91658486640379E-02 
467	 4.93369962345718E-02 
468	 4.94006293112073E-02 
469	 4.93943225408025E-02 
470	 4.95337085329856E-02 
471	 0.049848941416544 
472	 5.02935763120387E-02 
473	 5.03721772639243E-02 
474	 4.98660925593282E-02 
475	 4.97068821495621E-02 
476	 4.98919875492165E-02 
477	 5.02008888260693E-02 
478	 5.00903501786746E-02 
479	 4.96958650728885E-02 
480	 5.03971302421054E-02 
481	 5.08992996158536E-02 
482	 5.02373426454942E-02 
483	 5.01629309098417E-02 
484	 5.06664120946308E-02 
485	 5.10225831790918E-02 
486	 5.10985296662099E-02 
487	 5.09717399696207E-02 
488	 5.16286900586677E-02 
489	 5.19629479988482E-02 
490	 5.09013478898979E-02 
491	 5.01797855593915E-02 
492	 5.02094830931456E-02 
493	 5.11147742107083E-02 
494	 5.19554763712549E-02 
495	 5.22384246642254E-02 
496	 5.20036912394797E-02 
497	 5.17447315221419E-02 
498	 5.20794457871027E-02 
499	 5.23853123380982E-02 
500	 0.052554207622978 
501	 5.27705456869678E-02 
502	 5.30222557414261E-02 
503	 5.32826925449417E-02 
504	 0.053422050808173 
505	 5.34692465310444E-02 
506	 5.34937971151612E-02 
507	 5.35799239439908E-02 
508	 5.37645572545378E-02 
509	 5.40609302698571E-02 
510	 5.43499548498648E-02 
511	 5.45350998383496E-02 
512	 5.46108902474579E-02 
513	 5.47628910233113E-02 
514	 5.54306713039134E-02 
515	 5.61048759280089E-02 
516	 5.65399580512836E-02 
517	 5.65910258185906E-02 
518	 5.66325440515503E-02 
519	 5.70505371551078E-02 
520	 5.70054778132668E-02 
521	 5.68048131776544E-02 
522	 5.77365088286273E-02 
523	 5.86177975825018E-02 
524	 0.058949582469972 
525	 5.93863930199735E-02 
526	 5.96679569096161E-02 
527	 5.93309218643371E-02 
528	 5.93861829013816E-02 
529	 5.99554957432406E-02 
530	 6.04880178216371E-02 
531	 6.08584616961828E-02 
532	 6.10219797514809E-02 
533	 0.061454174952621 
534	 6.19283382183902E-02 
535	 6.18437324743676E-02 
536	 6.19010007922444E-02 
537	 6.22481383719764E-02 
538	 6.24319747388404E-02 
539	 6.25951440059555E-02 
540	 6.28795613273939E-02 
541	 6.29858542596554E-02 
542	 6.29844753235538E-02 
543	 6.32196440707079E-02 
544	 0.063422887143183 
545	 0.063537701189256 
546	 6.39808033827809E-02 
547	 6.43070398894888E-02 
548	 6.39020930044471E-02 
549	 6.38708510457182E-02 
550	 6.43869289957506E-02 
551	 0.065061251606391 
552	 6.54644928859918E-02 
553	 6.53580978858515E-02 
554	 6.53156865487021E-02 
555	 6.53927018274727E-02 
556	 6.55243440043963E-02 
557	 6.56292274994441E-02 
558	 0.065694289047637 
559	 0.065805233790524 
560	 6.59952761162823E-02 
561	 6.62625555019744E-02 
562	 6.61703241676176E-02 
563	 6.59207598475424E-02 
564	 6.63092699838521E-02 
565	 6.64044105443038E-02 
566	 6.59284626043555E-02 
567	 6.56920348484518E-02 
568	 6.56870987312446E-02 
569	 6.58014997756483E-02 
570	 6.60889437882492E-02 
571	 6.64214829857356E-02 
572	 6.64325431001125E-02 
573	 6.62142053487767E-02 
574	 6.59169752087486E-02 
575	 6.62968309185529E-02 
576	 0.066831924404944 
577	 6.63707855603321E-02 
578	 0.066013646466678 
579	 6.60299189050367E-02 
580	 6.59474712377849E-02 
581	 0.065908650259877 
582	 6.60329137579016E-02 
583	 6.60551298979275E-02 
584	 6.59781354195967E-02 
585	 6.59311011275223E-02 
586	 6.59381736680152E-02 
587	 6.59983600758716E-02 
588	 6.59991433773608E-02 
589	 6.59638860851657E-02 
590	 6.59382374694762E-02 
591	 6.57182898710689E-02 
592	 0.065433733777277 
593	 6.56013410710947E-02 
594	 6.59213967065923E-02 
595	 6.61535647698608E-02 
596	 6.58875910512362E-02 
597	 6.55126296324161E-02 
598	 6.58223790080197E-02 
599	 6.59046449216547E-02 
600	 6.56150485257999E-02 
601	 6.56418265617982E-02 
602	 6.56503763606651E-02 
603	 6.53681408904425E-02 
604	 6.55050107388421E-02 
605	 6.58328458393986E-02 
606	 6.54219087019016E-02 
607	 6.51762633008367E-02 
608	 6.53813365599503E-02 
609	 6.54402351809137E-02 
610	 0.065260604746312 
611	 6.48053492712648E-02 
612	 6.48573853404719E-02 
613	 6.53265372064824E-02 
614	 6.52182123808133E-02 
615	 6.50434136137377E-02 
616	 0.065087350302838 
617	 6.50140744846345E-02 
618	 6.48818668703617E-02 
619	 6.48607843105857E-02 
620	 6.48510552159686E-02 
621	 6.47951441122434E-02 
622	 6.45978486252016E-02 
623	 6.43140859898879E-02 
624	 6.40238402073149E-02 
625	 6.40493566872729E-02 
626	 6.42639951042756E-02 
627	 6.41532465659661E-02 
628	 6.42022440737656E-02 
629	 6.45230714507447E-02 
630	 6.46069799734256E-02 
631	 6.45565978313691E-02 
632	 6.45572115463578E-02 
633	 6.48461633932322E-02 
634	 6.51864499332584E-02 
635	 6.45683330763293E-02 
636	 6.41618156608005E-02 
637	 6.45595515184259E-02 
638	 0.064443378983868 
639	 6.40890080821482E-02 
640	 6.43057746815165E-02 
641	 6.44257913589622E-02 
642	 6.42658100147095E-02 
643	 0.063907391238946 
644	 6.38438119400521E-02 
645	 6.44289629267745E-02 
646	 6.44326178753432E-02 
647	 6.38519458214854E-02 
648	 6.32706713564417E-02 
649	 6.29811030417832E-02 
650	 6.30891908116659E-02 
651	 6.31620596593377E-02 
652	 6.32260664948573E-02 
653	 6.33616494905867E-02 
654	 6.35593339359592E-02 
655	 6.35942116690975E-02 
656	 6.26838257548868E-02 
657	 6.19207594454498E-02 
658	 6.19077043912351E-02 
659	 6.16409692011917E-02 
660	 6.13209714527183E-02 
661	 6.15001235184829E-02 
662	 6.12184087599282E-02 
663	 6.03989899311915E-02 
664	 0.059961163186559 
665	 5.97043893248253E-02 
666	 5.94356441206334E-02 
667	 5.91743112427169E-02 
668	 0.058995472512668 
669	 5.91750298951753E-02 
670	 5.88901975394238E-02 
671	 5.81157135388283E-02 
672	 5.85911931106988E-02 
