Wavelength	SHSI00150.asd
325	 2.83372998388874E-02 
326	 3.59185121345584E-02 
327	 4.86407501791483E-02 
328	 4.63192896362513E-02 
329	 4.34050310003117E-02 
330	 4.39892858600786E-02 
331	 0.039377166849392 
332	 3.52035734643495E-02 
333	 3.70580513309104E-02 
334	 4.03468541724876E-02 
335	 0.042231931167635 
336	 0.038028766882711 
337	 3.63136731661365E-02 
338	 3.85425823794718E-02 
339	 3.79291177836435E-02 
340	 3.73290242798413E-02 
341	 3.89786629991735E-02 
342	 3.84929163481364E-02 
343	 3.68940131721624E-02 
344	 0.037342036092183 
345	 3.68928467251342E-02 
346	 3.55139098283417E-02 
347	 3.60864349171672E-02 
348	 3.64381996550897E-02 
349	 3.54174329741483E-02 
350	 3.65037271137024E-02 
351	 3.84698167182406E-02 
352	 3.88153324621404E-02 
353	 3.87930584416925E-02 
354	 3.86213885047593E-02 
355	 3.77814372078632E-02 
356	 3.77871754971459E-02 
357	 3.93869538953656E-02 
358	 4.12509182440736E-02 
359	 4.19289111779033E-02 
360	 3.96253321844454E-02 
361	 3.90068582660926E-02 
362	 3.96448797097766E-02 
363	 3.54110546595288E-02 
364	 3.38089780679986E-02 
365	 3.78842240305758E-02 
366	 3.94959541577889E-02 
367	 3.86184502134572E-02 
368	 3.63666015030699E-02 
369	 3.57770515737164E-02 
370	 3.69599302814336E-02 
371	 3.76252241817405E-02 
372	 3.74540761027219E-02 
373	 3.64923249395899E-02 
374	 3.68715014395408E-02 
375	 3.72115661944355E-02 
376	 3.53891454057788E-02 
377	 3.41173129251593E-02 
378	 3.41753512995406E-02 
379	 3.59051062751011E-02 
380	 3.66502694634823E-02 
381	 3.54118483113682E-02 
382	 3.56861282609735E-02 
383	 3.62245805528657E-02 
384	 3.50434636364809E-02 
385	 3.47283467139368E-02 
386	 3.55281296060451E-02 
387	 3.62512494458028E-02 
388	 3.65741221854496E-02 
389	 0.036175895124758 
390	 3.41875088645945E-02 
391	 3.29112832949227E-02 
392	 3.48916657208478E-02 
393	 3.59876722706156E-02 
394	 3.55410864400724E-02 
395	 0.034239334120308 
396	 3.42393805666876E-02 
397	 3.58550794187757E-02 
398	 3.52808407210584E-02 
399	 3.40346732098686E-02 
400	 3.39628469277609E-02 
401	 3.41091059180216E-02 
402	 3.42386682187092E-02 
403	 3.42429858679296E-02 
404	 3.41094956703128E-02 
405	 3.38637649641975E-02 
406	 3.37189565470049E-02 
407	 3.35555830695793E-02 
408	 3.32106069672433E-02 
409	 3.31213587144637E-02 
410	 3.33162645159442E-02 
411	 3.36527037763216E-02 
412	 3.36507676713166E-02 
413	 3.32164549565061E-02 
414	 3.33981644044714E-02 
415	 3.35687970746043E-02 
416	 0.032809938194904 
417	 3.26475887722062E-02 
418	 3.31125629039948E-02 
419	 3.31859935174978E-02 
420	 3.30735548996307E-02 
421	 3.29130871590746E-02 
422	 0.032922488553693 
423	 3.29960341431936E-02 
424	 3.29399710852312E-02 
425	 0.032949099296194 
426	 0.032943528263169 
427	 3.23925829982072E-02 
428	 3.22180924379081E-02 
429	 3.28768590933164E-02 
430	 3.29173848783575E-02 
431	 3.25410564525926E-02 
432	 3.24040820405323E-02 
433	 3.24669237477845E-02 
434	 3.26873645145009E-02 
435	 0.032959996956971 
436	 3.29195466559582E-02 
437	 3.24138616407755E-02 
438	 3.22815327576744E-02 
439	 0.032494574020794 
440	 3.28034117230967E-02 
441	 3.28159339214667E-02 
442	 3.25037484925326E-02 
443	 3.23221707596156E-02 
444	 3.24225701787223E-02 
445	 3.28444312444395E-02 
446	 3.27782262557472E-02 
447	 3.24092937851152E-02 
448	 3.24361077510647E-02 
449	 3.26145890574611E-02 
450	 3.28307286677878E-02 
451	 3.29166094028462E-02 
452	 3.28391044605059E-02 
453	 3.25962729585596E-02 
454	 0.032483675371234 
455	 3.25576518935282E-02 
456	 3.28075746375117E-02 
457	 3.29243311117791E-02 
458	 3.28099935339067E-02 
459	 3.27724318450894E-02 
460	 0.032873091071416 
461	 0.033137738871043 
462	 3.29873257117734E-02 
463	 3.25524914650744E-02 
464	 3.26808082043118E-02 
465	 3.27004749951521E-02 
466	 3.23995588056487E-02 
467	 3.28544511192612E-02 
468	 3.34680009060094E-02 
469	 3.32227259346917E-02 
470	 3.26621944509997E-02 
471	 3.21755016563233E-02 
472	 3.25456488451649E-02 
473	 3.29545936259492E-02 
474	 3.29220341770722E-02 
475	 3.31794940347784E-02 
476	 3.35477994072892E-02 
477	 3.35739090608467E-02 
478	 3.33988134990145E-02 
479	 3.31359614974703E-02 
480	 3.30343653498781E-02 
481	 3.30924145630701E-02 
482	 3.32896657175125E-02 
483	 3.35354001736825E-02 
484	 3.36364608492771E-02 
485	 3.31553669910081E-02 
486	 3.29179252829558E-02 
487	 3.31205284382038E-02 
488	 3.29395098762724E-02 
489	 0.032776086967847 
490	 3.30626048971748E-02 
491	 3.31966677948872E-02 
492	 3.31845698750842E-02 
493	 3.33915991587527E-02 
494	 3.35261577256032E-02 
495	 3.34908951474248E-02 
496	 3.35172307330069E-02 
497	 0.03355721588185 
498	 3.35208647767299E-02 
499	 3.35634310957852E-02 
500	 3.36950093817295E-02 
501	 3.38511994327487E-02 
502	 3.38153076778684E-02 
503	 3.35288915004855E-02 
504	 3.36276075125909E-02 
505	 3.39103209119988E-02 
506	 3.39072202925308E-02 
507	 3.38759159674458E-02 
508	 3.39077171856507E-02 
509	 3.40511699049989E-02 
510	 3.43501138558861E-02 
511	 3.47672771015734E-02 
512	 3.44260609014235E-02 
513	 3.38472890796217E-02 
514	 3.46064801334078E-02 
515	 3.52317182645456E-02 
516	 3.52491838939133E-02 
517	 3.52319935197647E-02 
518	 3.52121432055494E-02 
519	 3.51848946851439E-02 
520	 3.50653765229088E-02 
521	 3.49557381588345E-02 
522	 3.51579097539407E-02 
523	 3.53927776705314E-02 
524	 3.55316056441748E-02 
525	 3.56401249049153E-02 
526	 0.035785246089427 
527	 3.60562170186354E-02 
528	 3.61177836586617E-02 
529	 3.60213517615584E-02 
530	 3.62535067168879E-02 
531	 3.65469239665949E-02 
532	 3.67070981313371E-02 
533	 0.036700676911439 
534	 3.65840132494379E-02 
535	 3.64466687159798E-02 
536	 3.65586718763556E-02 
537	 3.69216828438811E-02 
538	 3.70945480618276E-02 
539	 3.71355347310962E-02 
540	 3.71292003764819E-02 
541	 3.71708978648293E-02 
542	 3.72646688488894E-02 
543	 3.73740049158897E-02 
544	 0.037360907823711 
545	 3.72235841844371E-02 
546	 3.73460768105343E-02 
547	 3.75511139744305E-02 
548	 3.75644641003891E-02 
549	 3.75219398017953E-02 
550	 3.74901884581777E-02 
551	 3.75589248510704E-02 
552	 3.77295971960633E-02 
553	 3.79755080792166E-02 
554	 0.038076515046169 
555	 3.81098094642747E-02 
556	 3.82871204477071E-02 
557	 3.84036834187523E-02 
558	 3.83959780743572E-02 
559	 3.82881850569556E-02 
560	 0.038214039216149 
561	 3.82763516691183E-02 
562	 3.81071218582998E-02 
563	 3.78746264569951E-02 
564	 3.82158913617661E-02 
565	 0.038442199919295 
566	 3.83480586727246E-02 
567	 3.85808624545278E-02 
568	 3.88205628556542E-02 
569	 3.85978442035751E-02 
570	 3.86694081716383E-02 
571	 3.89870426242125E-02 
572	 3.87267499412103E-02 
573	 3.84115237264185E-02 
574	 3.83749443949181E-02 
575	 3.85624749720475E-02 
576	 3.87780390742679E-02 
577	 3.86762339326154E-02 
578	 3.85696952081942E-02 
579	 3.86089099152302E-02 
580	 3.89939329502951E-02 
581	 3.92918358671984E-02 
582	 3.91385156543079E-02 
583	 3.89954140182337E-02 
584	 3.89725591877325E-02 
585	 3.91403909351566E-02 
586	 3.91663043892432E-02 
587	 3.89827955232952E-02 
588	 3.91198175423672E-02 
589	 3.93849777341775E-02 
590	 3.94597391343861E-02 
591	 3.93264983148498E-02 
592	 3.90961709103264E-02 
593	 3.91235586573802E-02 
594	 3.91953642286555E-02 
595	 3.92166648552198E-02 
596	 3.95236803018156E-02 
597	 3.97878368486396E-02 
598	 3.93483070025243E-02 
599	 3.91830772483028E-02 
600	 3.94744779138237E-02 
601	 3.95861576245346E-02 
602	 3.95292984979478E-02 
603	 3.93635582199737E-02 
604	 3.94836419669245E-02 
605	 3.97831164285449E-02 
606	 3.97973256353099E-02 
607	 3.98361358974871E-02 
608	 3.99793302686686E-02 
609	 3.99916598327216E-02 
610	 3.98930615887638E-02 
611	 0.039737787815746 
612	 3.97603000963732E-02 
613	 3.99145168850468E-02 
614	 3.98527183168538E-02 
615	 3.96601616222461E-02 
616	 3.94373919978732E-02 
617	 3.95556918017734E-02 
618	 3.97873555486646E-02 
619	 3.96294252559546E-02 
620	 3.97465633339388E-02 
621	 4.01812374637237E-02 
622	 4.02432958206137E-02 
623	 4.01761959477581E-02 
624	 4.02028017832365E-02 
625	 3.99991144371915E-02 
626	 3.96919763503908E-02 
627	 3.97279830751922E-02 
628	 0.039823710685623 
629	 3.98747430213811E-02 
630	 3.99638215999693E-02 
631	 0.040034082112037 
632	 4.00130976148986E-02 
633	 4.01500571081875E-02 
634	 4.03751281803248E-02 
635	 4.02485314674366E-02 
636	 0.040175501827782 
637	 4.03722646266827E-02 
638	 4.05102883158943E-02 
639	 4.05302408532519E-02 
640	 4.03862238995102E-02 
641	 4.04893599461367E-02 
642	 4.08497214557897E-02 
643	 4.09481070420367E-02 
644	 4.07471597575895E-02 
645	 4.02765683875733E-02 
646	 4.01933363867976E-02 
647	 0.040397584706256 
648	 4.02209202127665E-02 
649	 4.02870747565053E-02 
650	 0.04071130276321 
651	 4.07449762940488E-02 
652	 4.05516281413401E-02 
653	 4.04040392072035E-02 
654	 4.04677219581041E-02 
655	 4.07151440502223E-02 
656	 4.08843714861546E-02 
657	 4.07949273853508E-02 
658	 4.04207280684305E-02 
659	 4.03238906658829E-02 
660	 4.03433603518858E-02 
661	 0.040104951580895 
662	 4.00288974380175E-02 
663	 4.01295869573193E-02 
664	 0.039964138586204 
665	 3.97173324580479E-02 
666	 3.95610011100916E-02 
667	 0.039509776597519 
668	 3.95057003487318E-02 
669	 3.94006233982423E-02 
670	 3.92683818691748E-02 
671	 3.91410816015287E-02 
672	 3.90343196435925E-02 
673	 3.90057832769468E-02 
674	 3.91128083911639E-02 
675	 3.92541407389482E-02 
676	 3.93630720704603E-02 
677	 3.92995695743171E-02 
678	 3.93954041344024E-02 
679	 3.97656913057385E-02 
680	 3.97951428051515E-02 
681	 3.97858082552212E-02 
682	 4.03386992110613E-02 
683	 4.06660091601133E-02 
684	 4.07014839348403E-02 
685	 4.11576165129978E-02 
686	 4.16266229898928E-02 
687	 4.17790486359311E-02 
688	 4.23850243066765E-02 
689	 4.32097536488232E-02 
690	 4.35298407898248E-02 
691	 4.39804833280708E-02 
692	 4.47092438364809E-02 
693	 4.53422318433162E-02 
694	 4.59993849089571E-02 
695	 0.046792770459066 
696	 4.76977552723993E-02 
697	 4.85190583170652E-02 
698	 0.048755268831323 
699	 4.90949399407128E-02 
700	 4.98275756989109E-02 
701	 5.04586480595074E-02 
702	 5.10171988811377E-02 
703	 5.16225479761462E-02 
704	 5.20912138157767E-02 
705	 5.23912618830577E-02 
706	 5.24848079570483E-02 
707	 5.28209118850052E-02 
708	 5.36258951853903E-02 
709	 5.41679810693511E-02 
710	 5.44632446628808E-02 
711	 5.47480749054204E-02 
712	 0.055005701154627 
713	 0.055317875634625 
714	 5.60261527160034E-02 
715	 5.66376413147777E-02 
716	 0.056717626000479 
717	 5.67657635867163E-02 
718	 5.69931488749154E-02 
719	 5.76192595159066E-02 
720	 5.82623250382397E-02 
721	 5.86751853183139E-02 
722	 5.87207237699819E-02 
723	 5.87421835307396E-02 
724	 5.91060044980718E-02 
725	 5.93379597815629E-02 
726	 5.94940368821166E-02 
727	 6.01915618952928E-02 
728	 6.06714473087345E-02 
729	 6.05908572713182E-02 
730	 6.04312950529419E-02 
731	 6.05732974947952E-02 
732	 6.14281655188107E-02 
733	 6.18381806734542E-02 
734	 6.17691010910398E-02 
735	 0.062053706941989 
736	 6.25193205051814E-02 
737	 0.063002408617385 
738	 6.31813284837882E-02 
739	 6.32538856679389E-02 
740	 6.36867131032514E-02 
741	 6.40114882135666E-02 
742	 6.41204095296198E-02 
743	 6.41910820036632E-02 
744	 6.43316431637532E-02 
745	 6.46361964811079E-02 
746	 6.51851195472253E-02 
747	 6.57214343369305E-02 
748	 6.55800749061587E-02 
749	 6.56769693591345E-02 
750	 6.62399555295416E-02 
751	 6.65509982284875E-02 
752	 6.66387937703776E-02 
753	 6.66020915993747E-02 
754	 6.65925256842829E-02 
755	 6.67966005447927E-02 
756	 6.77012552262693E-02 
757	 0.06820492709559 
758	 0.06783900029346 
759	 6.72445130978977E-02 
760	 6.67775130518497E-02 
761	 6.77739680418394E-02 
762	 6.78273339228387E-02 
763	 0.067116752184915 
764	 6.76268644414898E-02 
765	 6.88463500268783E-02 
766	 7.02198387430652E-02 
767	 7.05405092152229E-02 
768	 7.04367234495676E-02 
769	 7.06641081384859E-02 
770	 7.09071965408428E-02 
771	 7.10930662563742E-02 
772	 7.11466546076324E-02 
773	 7.13187537746663E-02 
774	 7.17567592049524E-02 
775	 7.21811978315938E-02 
776	 0.072538261596538 
777	 7.28261059717235E-02 
778	 7.30278692577894E-02 
779	 7.31370767210626E-02 
780	 7.30594848003517E-02 
781	 7.33395490562368E-02 
782	 7.43045750837728E-02 
783	 7.46753238571255E-02 
784	 7.45631719883783E-02 
785	 7.46491559021944E-02 
786	 7.49871175962882E-02 
787	 0.075500790245076 
788	 7.55686627608282E-02 
789	 7.56326615971803E-02 
790	 7.60977508061232E-02 
791	 7.63353679082895E-02 
792	 7.63818383979285E-02 
793	 7.65881421075717E-02 
794	 7.69379168993692E-02 
795	 7.73884308001681E-02 
796	 7.77593747348072E-02 
797	 7.78167041435846E-02 
798	 7.74174154114328E-02 
799	 7.78564867733507E-02 
800	 7.88663256458611E-02 
801	 7.90163840309529E-02 
802	 7.90498705806002E-02 
803	 7.92340378243095E-02 
804	 7.94793640734399E-02 
805	 7.97094948228761E-02 
806	 7.98635244269894E-02 
807	 8.03666235601101E-02 
808	 8.10672449991515E-02 
809	 8.12664661336521E-02 
810	 8.15687300435948E-02 
811	 8.21079802196987E-02 
812	 8.19640193150137E-02 
813	 8.18355511021326E-02 
814	 8.26945634963891E-02 
815	 8.28968881791144E-02 
816	 0.082411974294182 
817	 0.082549609317957 
818	 8.27489510151034E-02 
819	 8.29034349384391E-02 
820	 8.37783678327385E-02 
821	 0.084706129782682 
822	 8.48466784298579E-02 
823	 8.47883531075919E-02 
824	 8.48114492974071E-02 
825	 8.52690283280043E-02 
826	 8.58512501235317E-02 
827	 8.64097223689709E-02 
828	 0.086875384925275 
829	 8.71339381686256E-02 
830	 8.70816572209652E-02 
831	 8.73017958046042E-02 
832	 8.77341814573337E-02 
833	 8.77307321792123E-02 
834	 8.80891192932646E-02 
835	 8.89563520737479E-02 
836	 8.90905187500773E-02 
837	 8.90673707206407E-02 
838	 8.96304814634119E-02 
839	 8.99632531245462E-02 
840	 9.01359288922501E-02 
841	 9.08764432520104E-02 
842	 9.14128796096782E-02 
843	 0.091512540919546 
