Wavelength	SHSI00243.asd
325	 0.121926517173889 
326	 0.128737769616678 
327	 0.122606420991474 
328	 0.116934200364578 
329	 0.107412977476812 
330	 9.54970674580178E-02 
331	 0.092981087360141 
332	 9.94166502468937E-02 
333	 0.112738601482583 
334	 0.114947279364532 
335	 0.109184856820625 
336	 0.110830842986786 
337	 0.111327233933702 
338	 0.109300283490232 
339	 0.109263620590624 
340	 0.111513343339009 
341	 0.115434252805306 
342	 0.113120575524347 
343	 0.109657913224582 
344	 0.117311449076123 
345	 0.119677047835327 
346	 0.115019985398222 
347	 0.11407306287619 
348	 0.114969501569559 
349	 0.116150994600136 
350	 0.117344365188719 
351	 0.119027090673839 
352	 0.12240379943752 
353	 0.121177302462947 
354	 0.116348490689372 
355	 0.117038729024164 
356	 0.120263346579864 
357	 0.123650756731032 
358	 0.12496238173053 
359	 0.124718822074638 
360	 0.124290548949201 
361	 0.123036769751843 
362	 0.121352085768878 
363	 0.120525156993324 
364	 0.120055130334719 
365	 0.119770527485443 
366	 0.120068806747944 
367	 0.12158469906742 
368	 0.125112930734142 
369	 0.126970048602369 
370	 0.126887044902901 
371	 0.127085456174755 
372	 0.128122353751476 
373	 0.129853988651504 
374	 0.129041493850593 
375	 0.126716875862588 
376	 0.124795537602796 
377	 0.12185906081806 
378	 0.119637103595669 
379	 0.124656148430695 
380	 0.128206003725763 
381	 0.126259670894248 
382	 0.125554735015019 
383	 0.125444444132636 
384	 0.124217539957264 
385	 0.124801894796665 
386	 0.126504937913418 
387	 0.125488597095178 
388	 0.124045508170942 
389	 0.123199463319242 
390	 0.12209354728908 
391	 0.122493882460288 
392	 0.126351368410204 
393	 0.126128514277653 
394	 0.122664055618721 
395	 0.123667074719314 
396	 0.123327261597543 
397	 0.120039055348837 
398	 0.117759252124304 
399	 0.117279969454944 
400	 0.118868449792052 
401	 0.119875398042484 
402	 0.120154085726671 
403	 0.1208071488575 
404	 0.121224583995189 
405	 0.121408533444322 
406	 0.123088604362159 
407	 0.124356562120353 
408	 0.122817050031757 
409	 0.121747884760562 
410	 0.121742267751654 
411	 0.122233365501668 
412	 0.122512982160152 
413	 0.122231417510931 
414	 0.121607116708353 
415	 0.12130462983418 
416	 0.122118668125325 
417	 0.122147718080653 
418	 0.121591599103958 
419	 0.12272762225479 
420	 0.123083590983451 
421	 0.121687281469908 
422	 0.121617767810049 
423	 0.122691793700319 
424	 0.124166423116011 
425	 0.123903177996852 
426	 0.122327425840389 
427	 0.123232226835363 
428	 0.124284626217269 
429	 0.123976209826094 
430	 0.12342001989457 
431	 0.122891246669767 
432	 0.122590080501421 
433	 0.122364352965199 
434	 0.12220336000229 
435	 0.122119903556149 
