Wavelength	A00269.asd
325	 4.14322331049142E-02 
326	 4.25672529579556E-02 
327	 4.51235482714703E-02 
328	 0.045319554081198 
329	 4.46330287270998E-02 
330	 4.27800310761529E-02 
331	 0.033957563712989 
332	 0.029266472875185 
333	 3.88813724753934E-02 
334	 4.43497096573518E-02 
335	 0.044392719286676 
336	 4.35413295544853E-02 
337	 4.49867494804239E-02 
338	 4.83532290468147E-02 
339	 4.68086107336487E-02 
340	 4.28035540708898E-02 
341	 3.91811684624558E-02 
342	 4.17536115585548E-02 
343	 4.71269688503706E-02 
344	 4.81392968336622E-02 
345	 4.49635386710694E-02 
346	 3.99670128308911E-02 
347	 4.19102009232117E-02 
348	 4.46324287115516E-02 
349	 4.41518534628039E-02 
350	 4.52089756252236E-02 
351	 4.55399698192677E-02 
352	 4.05751034554588E-02 
353	 3.78197974304566E-02 
354	 3.91052288295249E-02 
355	 4.36333546095963E-02 
356	 4.61048949556826E-02 
357	 4.38982496813133E-02 
358	 4.30936277397112E-02 
359	 4.39460687977444E-02 
360	 0.045690697200578 
361	 4.46741273318077E-02 
362	 4.18942644356321E-02 
363	 4.40599965655401E-02 
364	 4.49035736171987E-02 
365	 4.19236723769474E-02 
366	 4.19706767325111E-02 
367	 4.33250201305879E-02 
368	 4.27985611601204E-02 
369	 4.18604854418569E-02 
370	 4.11974426201377E-02 
371	 0.041997031554005 
372	 4.27872197567712E-02 
373	 4.27200465530526E-02 
374	 4.20402131680536E-02 
375	 4.17484720917572E-02 
376	 4.30929834135398E-02 
377	 4.24089957420397E-02 
378	 4.01056112798134E-02 
379	 4.02568003765036E-02 
380	 4.14869984098775E-02 
381	 4.28862671318859E-02 
382	 4.33917470593993E-02 
383	 4.33811504709478E-02 
384	 4.35193538625336E-02 
385	 4.39991952244866E-02 
386	 4.42698859925474E-02 
387	 4.24514062196909E-02 
388	 4.12573494595439E-02 
389	 4.17857040029506E-02 
390	 4.24613769168787E-02 
391	 4.35340027813934E-02 
392	 4.54080156488814E-02 
393	 4.42637737226623E-02 
394	 0.041189866333109 
395	 4.14275027392613E-02 
396	 0.042649905392166 
397	 4.34200057591168E-02 
398	 4.19749565016343E-02 
399	 0.040092787999548 
400	 3.96019805826314E-02 
401	 3.99724148873742E-02 
402	 4.07904858073684E-02 
403	 0.04137083025538 
404	 4.19979748379259E-02 
405	 4.26855241232122E-02 
406	 4.29640603284408E-02 
407	 4.27030111573276E-02 
408	 4.18237075309058E-02 
409	 4.16441568206763E-02 
410	 4.20916325480244E-02 
411	 4.19967519750719E-02 
412	 4.20235038916288E-02 
413	 4.23465258318971E-02 
414	 4.20784188564338E-02 
415	 4.15634896266894E-02 
416	 4.13418461336745E-02 
417	 4.12288486838563E-02 
418	 4.12829863602241E-02 
419	 4.18373902761492E-02 
420	 4.21655631349972E-02 
421	 4.19711108753728E-02 
422	 4.22436050039932E-02 
423	 4.26302782304448E-02 
424	 4.24653432741056E-02 
425	 4.23651191861325E-02 
426	 4.25256589070599E-02 
