Wavelength	AVE00048.asd
325	 3.16328058672876E-02 
326	 2.64281422488272E-02 
327	 3.19519701114913E-02 
328	 3.58829986669224E-02 
329	 3.73863899163068E-02 
330	 3.63208131895376E-02 
331	 3.46475843188277E-02 
332	 3.56296385343971E-02 
333	 4.14033350941425E-02 
334	 3.74872049601796E-02 
335	 0.029176272262542 
336	 3.46039766308914E-02 
337	 3.86684019494156E-02 
338	 3.79393689776076E-02 
339	 4.01919746300736E-02 
340	 3.84343863435141E-02 
341	 2.85384898020257E-02 
342	 3.29878107943284E-02 
343	 4.31428116743867E-02 
344	 3.67954946321253E-02 
345	 3.30870072367903E-02 
346	 3.58053820048608E-02 
347	 3.87901995140395E-02 
348	 3.91906676819256E-02 
349	 3.58066264837773E-02 
350	 3.39575589167144E-02 
351	 3.40829135106607E-02 
352	 3.56564160455017E-02 
353	 3.60032110480553E-02 
354	 3.47061548676169E-02 
355	 3.31649775432855E-02 
356	 3.19522855845179E-02 
357	 3.15504260216524E-02 
358	 3.28510775492377E-02 
359	 3.41781134697989E-02 
360	 3.30224829413476E-02 
361	 3.29804871642384E-02 
362	 3.43813347394745E-02 
363	 3.55218939594583E-02 
364	 3.48566776125498E-02 
365	 0.032262662251743 
366	 3.24753005316452E-02 
367	 3.36393585076667E-02 
368	 0.032632506139724 
369	 3.45634744639623E-02 
370	 3.82643294220085E-02 
371	 3.60926748277811E-02 
372	 3.42556897572512E-02 
373	 3.54337580323407E-02 
374	 3.29395417422867E-02 
375	 3.08489435675232E-02 
376	 3.53568038831206E-02 
377	 3.61363581559999E-02 
378	 3.29229356520339E-02 
379	 3.31478907469618E-02 
380	 3.45942779014852E-02 
381	 3.59482870547945E-02 
382	 3.63088572394112E-02 
383	 3.53587524109224E-02 
384	 3.28973254631897E-02 
385	 3.24066611384292E-02 
386	 3.39516605302778E-02 
387	 3.46724469205221E-02 
388	 3.60749250213696E-02 
389	 3.79397568975655E-02 
390	 3.53399020258186E-02 
391	 3.21183092241653E-02 
392	 3.30094934460452E-02 
393	 3.43265705313352E-02 
394	 3.51545803966944E-02 
395	 3.53910737142515E-02 
396	 3.49614038882464E-02 
397	 3.42697013705386E-02 
398	 3.56986461674565E-02 
399	 3.64811376667366E-02 
400	 0.033899936525205 
401	 3.32325499155365E-02 
402	 3.44058695619618E-02 
403	 3.49355120830475E-02 
404	 3.49393081046554E-02 
405	 3.45074253711684E-02 
406	 3.41090875990603E-02 
407	 3.41336537247698E-02 
408	 3.49580830579674E-02 
409	 0.035131632732957 
410	 3.46735478508921E-02 
411	 3.46913426358331E-02 
412	 3.44879867337663E-02 
413	 3.39741588006684E-02 
414	 3.47937770122943E-02 
415	 3.55329187824097E-02 
416	 3.42305426114446E-02 
417	 0.034135716783781 
418	 3.53573060286051E-02 
419	 3.58740930314591E-02 
420	 3.57859021886437E-02 
421	 3.52385246116386E-02 
422	 3.50277214811175E-02 
423	 3.50625977753316E-02 
424	 3.50562952183291E-02 
425	 3.49050152597057E-02 
426	 3.46973339595002E-02 
427	 3.48481764341988E-02 
428	 0.035168339449064 
429	 3.55313088748173E-02 
430	 3.60908763033138E-02 
431	 3.64827334368765E-02 
432	 3.61095633818643E-02 
433	 3.56372363780773E-02 
434	 3.53839394265175E-02 
435	 3.56844329786663E-02 
436	 0.035933979116363 
437	 0.035787798356621 
438	 3.60181650895014E-02 
439	 3.64059783640064E-02 
440	 3.63660368682868E-02 
441	 3.62373047175789E-02 
442	 0.036144664207945 
443	 3.61578265953693E-02 
444	 3.61967211377773E-02 
445	 3.62238671589536E-02 
446	 3.66656388343175E-02 
447	 3.72061686728374E-02 
448	 3.70047632323703E-02 
449	 3.68158647631348E-02 
450	 3.68855588174136E-02 
451	 3.70393006645523E-02 
452	 3.72432723940111E-02 
453	 3.74552425447691E-02 
454	 3.74243754549437E-02 
455	 3.71836248180759E-02 
456	 3.69412983793132E-02 
457	 3.67834956990634E-02 
458	 3.68341799283592E-02 
459	 3.74982379933589E-02 
460	 3.80314399064061E-02 
461	 3.75626154385917E-02 
462	 3.74788882908136E-02 
463	 3.79045433745335E-02 
464	 3.82005797688471E-02 
465	 3.83630629280321E-02 
466	 3.83344155429421E-02 
467	 3.79078265489927E-02 
468	 3.74750749049698E-02 
469	 3.76158383987298E-02 
470	 3.78363783788207E-02 
471	 3.79620145189044E-02 
472	 0.037851979234902 
473	 3.79224356785666E-02 
474	 3.83696746159902E-02 
475	 3.85247561253838E-02 
476	 3.83633861391583E-02 
477	 3.79882830314255E-02 
478	 3.78893745777305E-02 
479	 3.81503244653232E-02 
480	 3.84283560739039E-02 
481	 3.84714040498488E-02 
482	 0.038116188886535 
483	 3.78346923285731E-02 
484	 3.77608824185397E-02 
485	 3.79493305842417E-02 
486	 3.84482913429575E-02 
487	 3.90674190183935E-02 
488	 3.88752532463144E-02 
489	 3.84930706707865E-02 
490	 3.86091974513197E-02 
491	 3.88728798528388E-02 
492	 3.91565622240453E-02 
493	 3.92852071530741E-02 
494	 3.95396035203663E-02 
495	 3.99079745481558E-02 
496	 3.95047537005127E-02 
497	 3.91092637826124E-02 
498	 3.98115802101481E-02 
499	 3.99413067587259E-02 
500	 0.039519632417831 
501	 4.01609862321957E-02 
502	 4.05119940815925E-02 
503	 3.99302505022476E-02 
504	 4.01878890288942E-02 
505	 4.08982269059587E-02 
506	 4.10629860948901E-02 
507	 4.09827873811279E-02 
508	 0.040854988939989 
509	 4.11218475136099E-02 
510	 4.16167678296509E-02 
511	 4.21731196454112E-02 
512	 4.26370432965875E-02 
513	 0.042973997426297 
514	 0.043151466375643 
515	 4.35412509900497E-02 
516	 4.42142845321934E-02 
517	 4.47179458606869E-02 
518	 4.50313226765373E-02 
519	 4.51918160968986E-02 
520	 4.56659269937456E-02 
521	 4.63801897409982E-02 
522	 4.69364072893043E-02 
523	 4.71679311980967E-02 
524	 4.71153214136925E-02 
525	 4.76222473246398E-02 
526	 4.83933313371884E-02 
527	 4.88798398275443E-02 
528	 4.93272575478013E-02 
529	 4.96774726733324E-02 
530	 4.95435933757608E-02 
531	 4.95229707588884E-02 
532	 4.99726606861261E-02 
533	 5.02238749557693E-02 
534	 5.03727202499288E-02 
535	 5.08035180413538E-02 
536	 5.12677481659632E-02 
537	 5.16571385691164E-02 
538	 5.18678491627904E-02 
539	 5.20218154941422E-02 
540	 5.22408894532108E-02 
541	 5.24754449942962E-02 
542	 5.26965485706041E-02 
543	 5.28858253945175E-02 
544	 5.28804681010439E-02 
545	 5.26998568927853E-02 
546	 5.28498516166417E-02 
547	 5.32634946331347E-02 
548	 5.37854929814477E-02 
549	 5.41373953270452E-02 
550	 5.42615761786856E-02 
551	 5.42611510887547E-02 
552	 0.054346768151662 
553	 5.46188366348803E-02 
554	 5.46512489801127E-02 
555	 0.054606629621642 
556	 5.49009506232121E-02 
557	 0.055149897084064 
558	 5.52772866686776E-02 
559	 5.56038671112774E-02 
560	 5.56455054462784E-02 
561	 5.50356185625733E-02 
562	 0.055144949189457 
563	 5.57454952504466E-02 
564	 5.55753273055229E-02 
565	 5.52307050048735E-02 
566	 5.50021036169014E-02 
567	 5.51953798512974E-02 
568	 5.54450447651536E-02 
569	 5.52524849060727E-02 
570	 5.48977169544568E-02 
571	 5.45659969535227E-02 
572	 5.45971502579986E-02 
573	 5.47461611792225E-02 
574	 5.48043446427821E-02 
575	 5.44147913271152E-02 
576	 0.053889713442734 
577	 5.38826574285542E-02 
578	 5.39437524673216E-02 
579	 5.39409459801841E-02 
580	 5.39517140673083E-02 
581	 5.39032166875578E-02 
582	 5.37442674039843E-02 
583	 5.36755636273846E-02 
584	 5.36808441081619E-02 
585	 5.36461609516908E-02 
586	 5.34323776180006E-02 
587	 5.30718121522989E-02 
588	 5.32128449544236E-02 
589	 5.33351542425139E-02 
590	 5.27016604421391E-02 
591	 5.24065835829119E-02 
592	 5.25524254566624E-02 
593	 5.25135084149225E-02 
594	 5.25821906733935E-02 
595	 5.28633132971578E-02 
596	 5.28209304021329E-02 
597	 5.26345136395086E-02 
598	 5.27456734372049E-02 
599	 5.28514679771646E-02 
600	 5.28216905403751E-02 
601	 5.24736800279099E-02 
602	 5.22562130945225E-02 
603	 5.25324745908406E-02 
604	 5.26277959931452E-02 
605	 5.25224661163707E-02 
606	 5.24983151847589E-02 
607	 5.24929915257522E-02 
608	 5.24302340218579E-02 
609	 5.19377849142898E-02 
610	 5.15000588318579E-02 
611	 5.17481219435252E-02 
612	 5.16952832624302E-02 
613	 5.12215546881832E-02 
614	 5.07705476144618E-02 
615	 5.04496529760931E-02 
616	 0.050347453526776 
617	 5.04634685354204E-02 
618	 5.06246513325354E-02 
619	 5.05674193986809E-02 
620	 5.02531527960227E-02 
621	 4.98567652823051E-02 
622	 5.02273855758299E-02 
623	 5.04536607000379E-02 
624	 4.97761460353976E-02 
625	 4.97615333545426E-02 
626	 5.02374915711091E-02 
627	 4.99668979398782E-02 
628	 4.97490761547865E-02 
629	 4.98310658808962E-02 
630	 4.97635540377076E-02 
631	 4.96737166713584E-02 
632	 4.97592912422424E-02 
633	 4.95980295159268E-02 
634	 0.049318917346568 
635	 4.97245401134291E-02 
636	 4.99198969054039E-02 
637	 4.94126601261653E-02 
638	 4.88329862824691E-02 
639	 4.84718759815352E-02 
640	 0.048692100178373 
641	 0.048820110931639 
642	 4.85979969614402E-02 
643	 0.047958078603854 
644	 4.74809987807204E-02 
645	 0.047621862788771 
646	 4.73900764297722E-02 
647	 0.046799153627266 
648	 4.63533116751719E-02 
649	 4.61483504171396E-02 
650	 4.62190080585722E-02 
651	 4.63578436386286E-02 
652	 4.64453071155749E-02 
653	 4.63699843063996E-02 
654	 4.61874659294056E-02 
655	 4.58964519195238E-02 
656	 4.54653675414308E-02 
657	 4.51100850522572E-02 
658	 4.49516530780567E-02 
659	 4.47386038457594E-02 
660	 4.45647557333657E-02 
661	 4.46887359913194E-02 
662	 4.41000823618005E-02 
663	 4.28614959454533E-02 
664	 4.24771544684682E-02 
665	 0.042545742236369 
666	 4.26513683067491E-02 
667	 4.24591739617899E-02 
668	 4.20997920997921E-02 
669	 0.042083487811895 
670	 4.20637453335455E-02 
671	 4.19277291663922E-02 
672	 4.17607594911715E-02 
673	 4.16209111654407E-02 
674	 4.15687336683178E-02 
675	 0.041780979753073 
676	 4.21085100667382E-02 
677	 4.19644155755556E-02 
678	 4.19379037698033E-02 
679	 0.042299189889936 
680	 4.25173410087435E-02 
681	 4.26639865413909E-02 
682	 4.29464798750515E-02 
683	 4.33504469256705E-02 
684	 0.043913261679286 
685	 4.48302555227615E-02 
686	 4.57034805206596E-02 
687	 4.62218421226894E-02 
688	 4.74695712453416E-02 
689	 4.90418711707879E-02 
690	 4.99111557822962E-02 
691	 5.04818063139935E-02 
692	 0.051079654386893 
693	 0.052370120519233 
694	 5.44160415946944E-02 
695	 5.70919942094163E-02 
696	 5.92328842290235E-02 
697	 6.07444661793723E-02 
698	 0.062077868413946 
699	 6.38921455406385E-02 
700	 6.63194136297994E-02 
701	 6.77835432492475E-02 
702	 6.91158221242221E-02 
703	 7.16987983416759E-02 
704	 7.31838445308748E-02 
705	 7.36411884691515E-02 
706	 7.52496583519328E-02 
707	 7.70491603986585E-02 
708	 7.84216017904937E-02 
709	 7.97472058183802E-02 
710	 8.09896468619685E-02 
711	 8.20097656460004E-02 
712	 8.29787446019187E-02 
713	 8.39986110977732E-02 
714	 8.52785617767927E-02 
715	 8.64847310746563E-02 
716	 8.73795805704023E-02 
717	 8.86619409016093E-02 
718	 9.01757705390711E-02 
719	 9.07346907446583E-02 
720	 9.12738134224949E-02 
721	 9.20170364243759E-02 
722	 9.22346409466365E-02 
723	 9.26426716136483E-02 
724	 9.40419994744516E-02 
725	 9.48591973283143E-02 
726	 9.49307103955831E-02 
727	 9.51126555279806E-02 
728	 9.57277420388974E-02 
729	 9.68370983247406E-02 
730	 9.74546435471706E-02 
731	 9.77613034366824E-02 
732	 9.81893197618128E-02 
733	 9.82761260507591E-02 
734	 0.098067836503838 
735	 0.097935327481867 
736	 9.80740678100054E-02 
737	 9.85954199710387E-02 
738	 9.92178062920332E-02 
739	 9.97369101940771E-02 
740	 9.98756353288993E-02 
741	 0.100005300162128 
742	 0.100199837898492 
743	 0.100184226531865 
744	 0.100293073324691 
745	 0.100771163017328 
746	 0.100940039132861 
747	 0.100885832171656 
748	 0.101124137807423 
749	 0.101268627993356 
750	 0.101277179543342 
751	 0.101636550414621 
752	 0.102116319840664 
753	 0.102422252562236 
754	 0.102225763324984 
755	 0.101782774986686 
756	 0.101975285536537 
757	 0.10232992272883 
758	 0.10265296380262 
759	 0.102957525745417 
760	 0.103213519994081 
761	 0.103053408755298 
762	 0.103099126283039 
763	 0.103492189371965 
764	 0.104144164240913 
765	 0.104464860841139 
766	 0.104318990296998 
767	 0.104152242969183 
768	 0.103949206659391 
769	 0.103624260964585 
770	 0.103473687183911 
771	 0.103546595867407 
772	 0.10365424960226 
773	 0.104030020741406 
774	 0.104706459000295 
775	 0.104553719312113 
776	 0.104136344196483 
777	 0.104770491201241 
778	 0.105237907228285 
779	 0.105263308870624 
780	 0.105312509718937 
781	 0.105485687829457 
782	 0.105822303990894 
783	 0.105923253646229 
784	 0.10585705941866 
785	 0.105903499662795 
786	 0.106046284721164 
787	 0.10626072998073 
788	 0.10639814598822 
789	 0.10653629297835 
790	 0.106723196362266 
791	 0.106539696988342 
792	 0.106123416033518 
793	 0.105895880115478 
794	 0.106305726399739 
795	 0.107186920248162 
796	 0.106749458844611 
797	 0.106132939098818 
798	 0.106554139582705 
799	 0.107084767464383 
800	 0.107581812090729 
801	 0.108317958893655 
802	 0.108092645432127 
803	 0.106764709973709 
804	 0.106305196008899 
805	 0.1067158421955 
806	 0.10775110298292 
807	 0.108247238599926 
808	 0.108077121812217 
809	 0.107624816386091 
810	 0.107645134038507 
811	 0.108355752919226 
812	 0.108543906548983 
813	 0.108366205414903 
814	 0.10818228942309 
815	 0.108328248337473 
816	 0.108757563860657 
817	 0.108940447494259 
818	 0.109207896551968 
819	 0.109600785585095 
820	 0.109579687186383 
821	 0.10945403894484 
822	 0.109636242573847 
823	 0.110415792222521 
824	 0.111241962181698 
825	 0.110421165678822 
826	 0.110010711720323 
827	 0.110742664580618 
828	 0.111287085366703 
829	 0.1113144681921 
830	 0.11062183281703 
831	 0.110410186640999 
832	 0.110637579879424 
833	 0.110267030759321 
834	 0.110133594679219 
