Wavelength	A00171.asd
325	 5.07984322078334E-02 
326	 4.94541347562719E-02 
327	 4.80967864392242E-02 
328	 4.31374707788816E-02 
329	 4.42223499111849E-02 
330	 5.17221299901786E-02 
331	 4.92988481164207E-02 
332	 4.33633029884273E-02 
333	 4.14656872911978E-02 
334	 4.60168214754923E-02 
335	 5.30466515884088E-02 
336	 5.34116075308323E-02 
337	 5.18791446559812E-02 
338	 5.01665693047635E-02 
339	 4.90544660453603E-02 
340	 4.73285427761729E-02 
341	 4.44556545148353E-02 
342	 4.62822305448975E-02 
343	 5.08477364809132E-02 
344	 5.38436241770769E-02 
345	 5.07037426349909E-02 
346	 4.38392468889382E-02 
347	 4.74864483367984E-02 
348	 5.15652608130102E-02 
349	 4.96781149085605E-02 
350	 0.049493629392848 
351	 4.98867915490674E-02 
352	 0.047492918348104 
353	 4.63690688790924E-02 
354	 4.72623223255167E-02 
355	 4.92003011892664E-02 
356	 4.93875023211023E-02 
357	 4.67750115141197E-02 
358	 4.69999621736123E-02 
359	 4.87666804296873E-02 
360	 4.91422533098283E-02 
361	 4.83157977365167E-02 
362	 4.72866234645517E-02 
363	 4.95684428623599E-02 
364	 5.01999843968377E-02 
365	 0.047263179794122 
366	 4.66511316106607E-02 
367	 4.68485852015696E-02 
368	 4.50078310983004E-02 
369	 4.50413520212462E-02 
370	 4.68416973613873E-02 
371	 4.71165507376137E-02 
372	 4.67982741229111E-02 
373	 4.64242971330891E-02 
374	 4.59408848146372E-02 
375	 4.67293847966566E-02 
376	 5.04985764240226E-02 
377	 5.16201663267001E-02 
378	 4.96765093831797E-02 
379	 4.79268378027555E-02 
380	 4.74162228262365E-02 
381	 4.84326525353845E-02 
382	 4.82624912283463E-02 
383	 0.047886138652571 
384	 4.89308232109649E-02 
385	 0.049727673524564 
386	 4.98622486028223E-02 
387	 4.95273613160987E-02 
388	 4.89731329877564E-02 
389	 4.83819433850199E-02 
390	 4.76727807985382E-02 
391	 0.047819829305592 
392	 4.98387164665964E-02 
393	 4.92558444390713E-02 
394	 4.68356652744768E-02 
395	 4.75114715255878E-02 
396	 4.85578654926572E-02 
397	 4.88494066354032E-02 
398	 0.049243537096393 
399	 0.048869307283784 
400	 4.69273233492617E-02 
401	 4.64630296228604E-02 
402	 4.74470664483164E-02 
403	 0.048678535281057 
404	 4.86591927646254E-02 
405	 4.72269044710964E-02 
406	 4.78705009949487E-02 
407	 4.89836420110543E-02 
408	 0.048246308324994 
409	 4.79120969382383E-02 
410	 4.82612993061922E-02 
411	 4.86406524524215E-02 
412	 4.89916379178782E-02 
413	 4.91810891906471E-02 
414	 4.86527765817532E-02 
415	 4.82083403996212E-02 
416	 4.89110850964118E-02 
417	 4.89129178035305E-02 
418	 4.82885246750561E-02 
419	 4.86991586203998E-02 
420	 0.049049614830716 
421	 4.88527943444332E-02 
422	 4.91211999701389E-02 
423	 4.95735577230317E-02 
424	 4.96537882878463E-02 
425	 4.96754698100183E-02 
426	 4.97938513139704E-02 
427	 5.02847842795461E-02 
428	 5.07045802708432E-02 
429	 5.07872623308785E-02 
430	 5.09642920096638E-02 
431	 5.11457497439361E-02 
432	 5.11236458293048E-02 
433	 0.050493178399171 
434	 4.95858946700663E-02 
435	 4.98390623968371E-02 
436	 0.050259443446845 
437	 5.02526408981046E-02 
438	 5.09256202733954E-02 
439	 5.17831711918325E-02 
440	 5.16536137297559E-02 
441	 0.051652888016123 
442	 5.19657791436554E-02 
443	 5.18771259290476E-02 
444	 5.17104076838625E-02 
445	 5.17681140424614E-02 
446	 5.22622072225309E-02 
447	 5.28262724530574E-02 
448	 5.25450680268062E-02 
449	 5.25029180519566E-02 
450	 5.29467893888719E-02 
451	 5.31181437249674E-02 
452	 5.32495868248703E-02 
453	 5.35900169733621E-02 
454	 5.36827469536833E-02 
455	 5.35669978297524E-02 
456	 5.36221976407186E-02 
457	 5.35044062328442E-02 
458	 5.32344232392121E-02 
459	 5.37169697917726E-02 
460	 5.43191640151397E-02 
461	 0.05422370204689 
462	 5.40572905232266E-02 
463	 5.39712719811228E-02 
464	 5.39366240290867E-02 
465	 5.40601068856881E-02 
466	 5.43761363415848E-02 
467	 5.47416665950937E-02 
468	 5.49314153427982E-02 
469	 5.46569709003838E-02 
470	 5.47365683108852E-02 
471	 5.52380914820638E-02 
472	 5.56190417436834E-02 
473	 5.57078939240371E-02 
474	 5.54278688173903E-02 
475	 0.055079083844776 
476	 5.49746059963163E-02 
477	 5.55861940492901E-02 
478	 5.57918960753119E-02 
479	 5.54564088758844E-02 
480	 5.55283082035855E-02 
481	 5.58382885028778E-02 
482	 5.61774691302537E-02 
483	 5.59197156514104E-02 
484	 5.54381966091938E-02 
485	 5.59134107135564E-02 
486	 5.62419773850334E-02 
487	 5.61626905502442E-02 
488	 5.65903918318476E-02 
489	 5.69505409707134E-02 
490	 5.66514424852267E-02 
491	 5.63905316773357E-02 
492	 5.64044885511572E-02 
493	 5.69687323950412E-02 
494	 5.73160341768018E-02 
495	 5.71731335478216E-02 
496	 5.71743690402987E-02 
497	 5.74256663048268E-02 
498	 5.79806871317559E-02 
499	 5.80581874005158E-02 
500	 5.77189636969368E-02 
501	 5.78668655333913E-02 
502	 5.81950359096308E-02 
503	 5.85161715291443E-02 
504	 5.89644273752037E-02 
505	 5.92219316894653E-02 
506	 5.87180467432307E-02 
507	 5.87778719764373E-02 
508	 5.95284544142137E-02 
509	 5.98152709149479E-02 
510	 5.99140657849093E-02 
511	 0.060084266804099 
512	 6.04520465850408E-02 
513	 6.08520074806112E-02 
514	 6.08197130681097E-02 
515	 6.08518151252885E-02 
516	 6.11100763791385E-02 
517	 6.13869945736656E-02 
518	 6.16627264171873E-02 
519	 0.061922522428034 
520	 6.19580586578571E-02 
521	 6.19868831418426E-02 
522	 6.27054882931403E-02 
523	 6.33957901354987E-02 
524	 6.37358439713441E-02 
525	 6.40179970112671E-02 
526	 6.41911122263319E-02 
527	 6.41391063543155E-02 
528	 6.42394622671694E-02 
529	 6.45344579013967E-02 
530	 6.47765399456957E-02 
531	 6.50409950282084E-02 
532	 6.53792890104275E-02 
533	 6.58348456169926E-02 
534	 6.61661039288982E-02 
535	 6.58491371097626E-02 
536	 6.59669006494475E-02 
537	 6.66457025775306E-02 
538	 0.066675676249424 
539	 0.066621014260178 
540	 6.70516242217944E-02 
541	 0.067271065241417 
542	 6.72680008898027E-02 
543	 6.73554407909852E-02 
544	 6.75665154790977E-02 
545	 6.78966264053174E-02 
546	 6.81677121100712E-02 
547	 6.83237659678943E-02 
548	 6.83195914721309E-02 
549	 6.84300768993991E-02 
550	 6.87153515584488E-02 
551	 6.91136201470292E-02 
552	 0.069477587702074 
553	 6.96871295363448E-02 
554	 6.96383870112898E-02 
555	 6.94865997870916E-02 
556	 6.95145931998806E-02 
557	 6.97839542109991E-02 
558	 7.02018657310921E-02 
559	 7.02350413406816E-02 
560	 7.01515926264822E-02 
561	 7.02262991921602E-02 
562	 7.04427281762204E-02 
563	 0.07069464195174 
564	 7.07092255129726E-02 
565	 7.07192843222947E-02 
566	 7.07957331715579E-02 
567	 7.07617556248341E-02 
568	 7.06750251333283E-02 
569	 0.070627096038252 
570	 7.07425934677723E-02 
571	 7.09664453684742E-02 
572	 7.09946575943735E-02 
573	 7.10420703822523E-02 
574	 7.12232916226667E-02 
575	 7.13764871132334E-02 
576	 7.13801371692881E-02 
577	 7.10572930837534E-02 
578	 7.06914621425829E-02 
579	 7.04641642937761E-02 
580	 7.06567336919632E-02 
581	 7.08454104280885E-02 
582	 7.06893151601652E-02 
583	 7.09722031935112E-02 
584	 7.14919582978374E-02 
585	 7.13944920436786E-02 
586	 7.11502681353316E-02 
587	 7.09732738211719E-02 
588	 0.070997183236367 
589	 7.10570369590134E-02 
590	 7.09187684119667E-02 
591	 7.08062808047022E-02 
592	 7.07800499350205E-02 
593	 7.08347794179272E-02 
594	 7.09312983096794E-02 
595	 0.071039545098291 
596	 0.071154112423121 
597	 7.12256837717654E-02 
598	 7.11723350748933E-02 
599	 7.11252517405569E-02 
600	 7.11445184380697E-02 
601	 7.12633680651725E-02 
602	 7.14595267463901E-02 
603	 7.16699522884646E-02 
604	 7.13288796736127E-02 
605	 7.07903728177848E-02 
606	 7.12290233498506E-02 
607	 7.15259589851638E-02 
608	 7.12928381621997E-02 
609	 7.11290558831123E-02 
610	 7.10039469372732E-02 
611	 7.08165823400825E-02 
612	 7.09204053440124E-02 
613	 7.12430152927126E-02 
614	 7.12862705217252E-02 
615	 7.11824769959137E-02 
616	 0.071024957991339 
617	 7.09353129004579E-02 
618	 7.08089026388429E-02 
619	 7.03818053175243E-02 
620	 7.05246959891946E-02 
621	 7.11783907772191E-02 
622	 7.09161995233982E-02 
623	 7.03566926678769E-02 
624	 7.01230715984422E-02 
625	 7.02695316187407E-02 
626	 7.05665923355291E-02 
627	 7.03255257963336E-02 
628	 7.03534413210414E-02 
629	 7.08456031393842E-02 
630	 7.09711332431559E-02 
631	 7.07657585051098E-02 
632	 7.03798072410082E-02 
633	 7.06754598913325E-02 
634	 7.14295261202268E-02 
635	 7.12016263122392E-02 
636	 7.08231137009449E-02 
637	 7.07960408150635E-02 
638	 7.09186717255485E-02 
639	 7.10823308234238E-02 
640	 7.11366001920328E-02 
641	 7.11548684205552E-02 
642	 7.11244267063808E-02 
643	 7.08872840514684E-02 
644	 7.07486187495256E-02 
645	 7.09500792890695E-02 
646	 7.09852597514588E-02 
647	 7.07658171029595E-02 
648	 7.02894727955569E-02 
649	 7.00187176984327E-02 
650	 7.00864405666956E-02 
651	 0.069941278152145 
652	 0.069771740485384 
653	 6.98528297710072E-02 
654	 0.070130886919591 
655	 7.03766457203914E-02 
656	 6.98743628910083E-02 
657	 6.91510986914506E-02 
658	 6.86009406831654E-02 
659	 6.82023778007193E-02 
660	 0.067987109538585 
661	 6.80513947754688E-02 
662	 6.77021145494296E-02 
663	 6.69643934305147E-02 
664	 6.68667449874853E-02 
665	 6.69976878441929E-02 
666	 6.69585412674395E-02 
667	 6.65558924247663E-02 
668	 6.60164564602726E-02 
669	 6.60462849369243E-02 
670	 6.56997209173311E-02 
671	 6.49269078535115E-02 
672	 6.55073368680931E-02 
673	 6.62547220649586E-02 
674	 6.57031724044777E-02 
675	 6.54964392855769E-02 
676	 0.065783909631966 
677	 6.58288418908813E-02 
678	 6.59122865195061E-02 
679	 6.61785190046378E-02 
680	 6.66302273699479E-02 
681	 6.69918959152202E-02 
682	 6.68110327927688E-02 
683	 6.72233125957292E-02 
684	 6.82502077416268E-02 
685	 6.86427532759686E-02 
686	 6.88228380415031E-02 
687	 6.91904349345663E-02 
688	 6.99352020910377E-02 
689	 7.08783185429771E-02 
690	 7.16925719559823E-02 
691	 7.24741431837951E-02 
692	 7.32492638276533E-02 
693	 7.39244342362224E-02 
694	 7.47455307535258E-02 
695	 7.59020219690563E-02 
696	 7.66101958172967E-02 
697	 0.077086556677574 
698	 7.84039741997658E-02 
699	 7.96741030603334E-02 
700	 8.04207213394761E-02 
701	 8.06844133231863E-02 
702	 8.09405003404928E-02 
703	 0.081822684232668 
704	 8.26444404722245E-02 
705	 8.32111100414766E-02 
706	 8.34672175750719E-02 
707	 8.37219501897413E-02 
708	 0.084157280807622 
709	 8.43732343293734E-02 
710	 8.46727970123888E-02 
711	 8.57442148353844E-02 
712	 8.65010951041236E-02 
713	 8.67069347734056E-02 
714	 8.69952651542959E-02 
715	 8.74000343236815E-02 
716	 8.79433364371745E-02 
717	 8.82233308546295E-02 
718	 8.84306750631852E-02 
719	 0.089506136768337 
720	 8.99817980993988E-02 
721	 8.95891413080422E-02 
722	 8.96596946845616E-02 
723	 8.99636417681276E-02 
724	 9.01718613244179E-02 
725	 9.05669893144515E-02 
726	 9.11228923844572E-02 
727	 9.17437411996316E-02 
728	 0.092015989174393 
729	 9.17911746185953E-02 
730	 0.091697308154646 
731	 9.17014046824487E-02 
732	 9.16438939900403E-02 
733	 9.16093387994149E-02 
734	 9.16972658714544E-02 
735	 9.22200644512282E-02 
736	 9.26419864987741E-02 
737	 9.26133627694107E-02 
738	 9.25350585653498E-02 
739	 9.26479942623638E-02 
740	 9.33280930302987E-02 
741	 9.34449801942934E-02 
742	 9.29294013155016E-02 
743	 9.31396478352464E-02 
744	 9.34306481338262E-02 
745	 9.32746007645945E-02 
746	 9.35778552552909E-02 
747	 9.41455387752104E-02 
748	 9.41522846605428E-02 
749	 9.41773266753642E-02 
750	 9.43615489934907E-02 
751	 9.43356272387329E-02 
752	 9.42506633965782E-02 
753	 9.42912295210991E-02 
754	 9.44003676160752E-02 
755	 0.094571228228712 
756	 9.48008739636295E-02 
757	 9.51466899072914E-02 
758	 9.55897226354818E-02 
759	 9.53596120092873E-02 
760	 9.52149590969147E-02 
761	 0.09756521044824 
762	 9.81834743871085E-02 
763	 9.70341260998557E-02 
764	 9.68454330266978E-02 
765	 9.67218351088914E-02 
766	 0.096429366793883 
767	 9.64110024012497E-02 
768	 9.64676890990622E-02 
769	 9.63434045951624E-02 
770	 0.096315944403331 
771	 9.63643614221244E-02 
772	 9.60923799879004E-02 
773	 9.61676233707034E-02 
774	 9.69060990179603E-02 
775	 0.096942166456849 
776	 9.65318013260769E-02 
777	 9.64824674825721E-02 
778	 9.66571892756586E-02 
779	 9.69421048034964E-02 
780	 0.096913318132287 
781	 9.69979255858818E-02 
782	 0.097484379284526 
783	 9.75865535578714E-02 
784	 9.74413722072572E-02 
785	 9.76348363451291E-02 
786	 9.76559943632121E-02 
787	 9.74734536355606E-02 
788	 9.77141171398147E-02 
789	 9.80985159073587E-02 
790	 9.83276177323145E-02 
791	 9.84372450804286E-02 
792	 9.84282977391441E-02 
793	 9.82482872278544E-02 
794	 9.84023820257107E-02 
795	 9.89356413219057E-02 
796	 9.90099927853663E-02 
797	 9.90216417243948E-02 
798	 9.93725321613093E-02 
799	 9.91116110208581E-02 
800	 0.098523794256474 
801	 0.098813434724925 
802	 9.94216402388837E-02 
803	 9.99995608173919E-02 
804	 9.98924960223425E-02 
805	 9.96677154995589E-02 
806	 9.99723865101582E-02 
807	 0.10016580766714 
808	 0.100212925868817 
809	 0.100420645735201 
810	 0.100418659449334 
811	 0.100169494451862 
812	 0.100443411039237 
813	 0.101100070016014 
814	 0.10183558817043 
815	 0.102004645260414 
816	 0.101681392340876 
817	 0.101795655290247 
818	 0.101742738697187 
819	 0.101359609551762 
820	 0.10114226464683 
821	 0.101068274410885 
822	 0.101068214642817 
823	 0.101019394174911 
824	 0.100991030571837 
825	 0.101248543984537 
826	 0.101587166877757 
827	 0.101966112810459 
828	 0.102869627133694 
829	 0.102978189665033 
830	 0.100801024023778 
831	 0.100533069961003 
832	 0.102094566324138 
833	 0.102469538198481 
834	 0.102381709399599 
835	 0.102144122716699 
836	 0.102082957523298 
837	 0.102118607406982 
838	 0.102122849470095 
839	 0.102333217209137 
840	 0.102621530254052 
841	 0.102472756489309 
842	 0.102494388406548 
843	 0.102827023365528 
844	 0.102673814034779 
845	 0.102371642908188 
846	 0.102367338930642 
847	 0.102498743528611 
848	 0.102674770754101 
849	 0.102702084431198 
850	 0.102860382499174 
851	 0.103180959412756 
852	 0.10313507227615 
853	 0.103090638558942 
854	 0.10343974435506 
855	 0.10323503479784 
856	 0.102714628242496 
857	 0.102978266622576 
858	 0.102909800173774 
859	 0.10233545953719 
860	 0.102347231714418 
861	 0.102630024961576 
862	 0.102819281447738 
863	 0.102794080558231 
864	 0.103012211697033 
865	 0.104784784619798 
866	 0.105123159855843 
867	 0.103637894290896 
868	 0.103788133682486 
869	 0.104421528119189 
870	 0.10454276013817 
871	 0.105201854429318 
872	 0.105851411357368 
873	 0.105185201533916 
874	 0.104581748736898 
875	 0.104244248535166 
876	 0.102905617471127 
877	 0.102591152613608 
878	 0.10440794295192 
879	 0.105089180233735 
880	 0.104615528073009 
881	 0.103748324198475 
882	 0.103520180837467 
883	 0.104010487587661 
884	 0.104240421159729 
885	 0.104271046007784 
886	 0.10416964189352 
887	 0.104166459903584 
888	 0.104576704269911 
889	 0.105737477238357 
890	 0.106586001336844 
891	 0.106680243848061 
892	 0.105503548030424 
893	 0.104486121095209 
894	 0.10456008827106 
895	 0.106323900082959 
896	 0.107994028191293 
897	 0.107486338911335 
898	 0.107349694237022 
899	 0.10767878125737 
900	 0.107263004250697 
901	 0.107190447793334 
902	 0.107601371393533 
903	 0.107414228897673 
904	 0.107497483111787 
905	 0.108330395800565 
906	 0.107540890981404 
907	 0.106309989380931 
908	 0.107334405996843 
909	 0.108471061103141 
910	 0.108959080028266 
911	 0.108546301929268 
912	 0.107758768638928 
913	 0.10719714165292 
914	 0.108446809186156 
915	 0.109436998623957 
916	 0.107636740794663 
917	 0.108196483425299 
918	 0.110223205142513 
919	 0.108381641330704 
920	 0.106834877385296 
921	 0.106773699852313 
922	 0.10609509065422 
923	 0.105777174183775 
924	 0.106619888845069 
925	 0.105991869609191 
926	 0.10562777663513 
927	 0.110514966207495 
928	 0.111992885889805 
929	 0.107868788786452 
930	 0.104656099773655 
931	 0.104712754831723 
932	 0.109260529773789 
933	 0.108258334208803 
934	 0.106130772612312 
935	 0.111473998737824 
936	 0.116576204376102 
937	 0.118271572553664 
938	 0.114148462049065 
939	 0.10883786302924 
940	 0.104958672689749 
941	 0.1058727716638 
942	 0.1069719753154 
943	 0.105315523603089 
944	 0.106810230015305 
945	 0.110180808087799 
946	 0.112349706348423 
947	 0.114126169281727 
948	 0.11559165909949 
949	 0.117328010398515 
950	 0.116205137690045 
951	 0.111972313648378 
952	 0.110617308044621 
953	 0.110998212270369 
954	 0.111670988211514 
955	 0.114188777336206 
956	 0.115756179847806 
957	 0.111125374377672 
958	 0.109389381438187 
959	 0.111023078430354 
960	 0.108536112132378 
961	 0.1092257994361 
962	 0.115048296194689 
963	 0.116984573720395 
964	 0.117075710786499 
965	 0.117660904374273 
966	 0.113158503553769 
967	 0.107320961018737 
968	 0.108965172466828 
969	 0.107819667110762 
970	 0.103639703133781 
971	 0.106599732220143 
972	 0.110165363564706 
973	 0.111095333335779 
974	 0.113777745866093 
975	 0.115935125400083 
976	 0.114783939970053 
977	 0.112948123853494 
978	 0.110647762450265 
979	 0.10707955773367 
980	 0.105739251682359 
981	 0.107370192471971 
982	 0.110965356454036 
983	 0.11188313733253 
984	 0.108635290581624 
985	 0.108879642916845 
986	 0.112558575895599 
987	 0.118106495274862 
988	 0.116137167390636 
989	 0.110336873094058 
990	 0.111471951258425 
991	 0.114900440717381 
992	 0.117709295850257 
993	 0.114479899617521 
994	 0.110100005547488 
995	 0.10762926580137 
996	 0.108286049920896 
997	 0.109540485841348 
998	 0.108934204939628 
999	 0.109326190825277 
1000	 0.111033903874361 
1001	 0.113947569938075 
1002	 0.108576296868063 
1003	 9.87364646133733E-02 
1004	 0.105390722034568 
1005	 0.112562675554641 
1006	 0.112548972697141 
1007	 0.102007831111562 
1008	 9.62218897828394E-02 
1009	 0.105432869371651 
1010	 0.109250132284428 
1011	 0.107373050818967 
1012	 0.103415472917341 
1013	 0.104029886483372 
1014	 0.108795633526028 
1015	 0.112987391673856 
1016	 0.112834438527559 
1017	 0.109340954669878 
1018	 0.113210077614529 
1019	 0.114756658382543 
1020	 0.110302011864078 
1021	 0.112426785741204 
1022	 0.117255655849364 
1023	 0.119667617617238 
1024	 0.119382186638019 
1025	 0.115114879486215 
1026	 0.105194445264313 
1027	 0.107891201116865 
1028	 0.118764598454327 
1029	 0.108207039540893 
1030	 0.108572954937005 
1031	 0.122367398281304 
1032	 0.105622496175799 
1033	 9.96902262140863E-02 
1034	 0.124680977400807 
1035	 0.124628275314185 
1036	 0.115384427335037 
1037	 0.117963496266081 
1038	 0.120999127084545 
1039	 0.124477585754936 
1040	 0.131310754442041 
1041	 0.121177442161453 
1042	 0.104235940668876 
1043	 0.123264496294808 
1044	 0.129812823165033 
1045	 0.116230784552238 
1046	 0.136622054629051 
1047	 0.137478540055544 
1048	 9.85478158633017E-02 
1049	 0.114109787500012 
1050	 0.140708474069985 
1051	 0.133683248048965 
1052	 0.131228840442801 
1053	 0.130711591524694 
1054	 0.120398397059359 
1055	 0.119415908126061 
1056	 0.130300417668749 
1057	 0.150784899247973 
1058	 0.13618509788103 
1059	 0.0923951362629 
1060	 0.117032208575083 
1061	 0.113306145140988 
1062	 0.058849006150676 
1063	 8.74202102945697E-02 
1064	 0.120503619454412 
1065	 0.104341569716209 
1066	 0.129613842005403 
1067	 0.158338671284983 
1068	 0.145132589225787 
1069	 0.13669527383579 
1070	 0.136324638890287 
1071	 0.134285265907625 
1072	 0.109010842272524 
1073	 7.50359887127178E-02 
1074	 7.63396449139476E-02 
1075	 0.10960916194158 
