Wavelength	AVEI200217.asd
325	 3.56205281951388E-02 
326	 0.039352961200257 
327	 3.57590070504452E-02 
328	 2.52019573584687E-02 
329	 2.67739261581703E-02 
330	 0.042362244720782 
331	 4.45195866694501E-02 
332	 4.18478603186065E-02 
333	 4.38878915761233E-02 
334	 4.32693783470313E-02 
335	 4.01802788596672E-02 
336	 3.71753626695334E-02 
337	 3.57911015020031E-02 
338	 0.036572786186374 
339	 3.94026024241753E-02 
340	 4.06836991657542E-02 
341	 3.80315657143931E-02 
342	 0.038609290761849 
343	 4.03584938113322E-02 
344	 3.69910702287821E-02 
345	 3.69910798299138E-02 
346	 4.05891902159789E-02 
347	 3.97953673017391E-02 
348	 3.81492434604023E-02 
349	 3.81069402312603E-02 
350	 3.75415848082118E-02 
351	 3.73300933479926E-02 
352	 3.93578027255454E-02 
353	 3.91372230737348E-02 
354	 3.74341098696613E-02 
355	 4.17557826208252E-02 
356	 4.32452693712973E-02 
357	 3.78782122211491E-02 
358	 3.87633977309977E-02 
359	 0.042407984247805 
360	 4.12782954591447E-02 
361	 4.08494955957487E-02 
362	 0.041425217691241 
363	 3.96049508093715E-02 
364	 3.80104692997936E-02 
365	 3.80174041651059E-02 
366	 3.83471815790733E-02 
367	 3.92384325646523E-02 
368	 4.11851233802398E-02 
369	 4.22566393309917E-02 
370	 4.23292193941554E-02 
371	 4.28128140093126E-02 
372	 4.23609665980783E-02 
373	 0.040680374413107 
374	 0.041098897104015 
375	 4.17373012563781E-02 
376	 3.96367651529802E-02 
377	 3.86000080542984E-02 
378	 3.95110873466311E-02 
379	 0.042273452235023 
380	 4.32559846763486E-02 
381	 4.11620528365376E-02 
382	 4.12269523415825E-02 
383	 4.16691656510417E-02 
384	 0.039555274093961 
385	 3.85445945338931E-02 
386	 3.89935696150733E-02 
387	 3.90703036582179E-02 
388	 3.91517890260647E-02 
389	 3.92506793613808E-02 
390	 3.86682850803209E-02 
391	 3.80783773978335E-02 
392	 3.82923930269414E-02 
393	 3.91553586742984E-02 
394	 4.00890212392663E-02 
395	 3.97370865236379E-02 
396	 3.90370903436875E-02 
397	 3.85306311011724E-02 
398	 0.038602300618799 
399	 3.89618428409257E-02 
400	 3.92729210011587E-02 
401	 3.91798284861067E-02 
402	 3.90789482016477E-02 
403	 4.02540395628184E-02 
404	 4.08287990353518E-02 
405	 0.040244837246679 
406	 4.01066376001724E-02 
407	 4.03952025960169E-02 
408	 4.08868461210829E-02 
409	 4.08283916777741E-02 
410	 0.040346520145864 
411	 0.040366356180573 
412	 0.04027739690802 
413	 3.99197436545762E-02 
414	 4.01312477629099E-02 
415	 0.040628207029805 
416	 4.09498192428262E-02 
417	 4.12156610917795E-02 
418	 4.13930123955985E-02 
419	 4.13300832408768E-02 
420	 4.12871379890768E-02 
421	 4.13745419739064E-02 
422	 4.11971845327457E-02 
423	 4.11441801454589E-02 
424	 4.18276237660874E-02 
425	 4.24364078611133E-02 
