Wavelength	AVE00018.asd
325	 5.29678523956288E-02 
326	 6.53888936505679E-02 
327	 7.26395735775269E-02 
328	 5.82005905279416E-02 
329	 5.20447869104954E-02 
330	 6.25821659615333E-02 
331	 6.85784985781696E-02 
332	 6.80880821311066E-02 
333	 6.10442778475628E-02 
334	 6.08194051095426E-02 
335	 6.64323504579283E-02 
336	 7.00959267798969E-02 
337	 7.22898104682221E-02 
338	 7.23197364160238E-02 
339	 6.78396609582408E-02 
340	 6.39385821868476E-02 
341	 6.44693676267354E-02 
342	 6.45618860962089E-02 
343	 6.37112786646072E-02 
344	 0.062430370455208 
345	 6.11411050002434E-02 
346	 6.10015812678857E-02 
347	 6.63282711699672E-02 
348	 0.06911621012612 
349	 0.064564251159825 
350	 5.95689426738974E-02 
351	 5.68189021039946E-02 
352	 5.84123688897292E-02 
353	 6.37536494709223E-02 
354	 6.97472206054354E-02 
355	 6.69232599654371E-02 
356	 6.30424235733646E-02 
357	 6.32746302220237E-02 
358	 6.70762015338421E-02 
359	 7.07764618028673E-02 
360	 6.91536198487724E-02 
361	 6.57309138026547E-02 
362	 6.26917625614613E-02 
363	 6.32310306219307E-02 
364	 6.57582275899723E-02 
365	 6.85396850402706E-02 
366	 0.066776944877363 
367	 6.40794638067721E-02 
368	 6.58223304392568E-02 
369	 6.73385323150443E-02 
370	 6.75769877088954E-02 
371	 6.66367500252012E-02 
372	 0.066712066705938 
373	 6.86481186529852E-02 
374	 6.92872300964131E-02 
375	 6.81332476519556E-02 
376	 0.06510822420338 
377	 6.63044362180313E-02 
378	 7.04117614184962E-02 
379	 6.86721014919211E-02 
380	 6.59555174209149E-02 
381	 6.48862435940447E-02 
382	 6.51597536304942E-02 
383	 6.60582657049141E-02 
384	 6.66060793616219E-02 
385	 6.74821387175187E-02 
386	 6.78344360518536E-02 
387	 6.49092045728902E-02 
388	 0.062517009136039 
389	 6.23598875597667E-02 
390	 6.33607510736771E-02 
391	 6.52454592972965E-02 
392	 6.77651198235273E-02 
393	 6.87428957144912E-02 
394	 0.068178466675936 
395	 6.80967126345731E-02 
396	 6.55927256254835E-02 
397	 6.08011539843459E-02 
398	 5.96509462503486E-02 
399	 6.07179988422034E-02 
400	 6.20356238430437E-02 
401	 6.19628556759795E-02 
402	 6.13776013375305E-02 
403	 6.36578603545972E-02 
404	 6.47697109946825E-02 
405	 6.35392216881668E-02 
406	 6.42065548632213E-02 
407	 6.52996041709745E-02 
408	 6.45941156971476E-02 
409	 6.40768826006429E-02 
410	 6.40880929373275E-02 
411	 6.43420948509544E-02 
412	 6.43180047263245E-02 
413	 6.38656429659567E-02 
414	 6.37420127087389E-02 
415	 6.39300082693383E-02 
416	 6.43055871944965E-02 
417	 6.42558572486271E-02 
418	 6.40236938141923E-02 
419	 6.49172609938715E-02 
420	 6.56060988149504E-02 
421	 0.065410286739283 
422	 6.50168213087594E-02 
423	 6.48276262394127E-02 
424	 6.52854061730388E-02 
425	 6.55712697986058E-02 
426	 6.57962752217363E-02 
427	 6.73828022092993E-02 
428	 0.068089518856264 
429	 6.66950873954988E-02 
430	 6.60148730277383E-02 
431	 6.60747482405595E-02 
432	 6.62521959739428E-02 
433	 6.59933822923423E-02 
434	 6.53469491772244E-02 
435	 6.50685996930561E-02 
436	 6.50545670525242E-02 
437	 6.52471850819731E-02 
438	 6.58398402699986E-02 
439	 6.65195147711096E-02 
440	 6.67276646581073E-02 
441	 6.65925226314449E-02 
442	 6.62892570291968E-02 
443	 6.62974287227063E-02 
444	 6.66527826207244E-02 
445	 6.72857102626662E-02 
446	 6.72553697657684E-02 
447	 6.67874110211069E-02 
