Wavelength	AVE00056.asd
325	 3.71088843750587E-02 
326	 3.44144308889992E-02 
327	 0.038479836396987 
328	 3.39219077677963E-02 
329	 3.38713358716896E-02 
330	 4.02284406904956E-02 
331	 3.62002577004659E-02 
332	 3.22883120005568E-02 
333	 3.86374222135434E-02 
334	 3.73663526440996E-02 
335	 3.18496382165884E-02 
336	 3.70144535931114E-02 
337	 4.14775562272281E-02 
338	 4.16001461386572E-02 
339	 3.75950925303999E-02 
340	 3.42976650338788E-02 
341	 3.55472775694723E-02 
342	 4.00061763414502E-02 
343	 4.31062164316002E-02 
344	 3.70122962517515E-02 
345	 3.23810815275481E-02 
346	 3.24926648979101E-02 
347	 3.70815803386918E-02 
348	 4.03059808145094E-02 
349	 3.86364496789093E-02 
350	 3.61618830595446E-02 
351	 3.43773674656739E-02 
352	 3.43979070164524E-02 
353	 3.59522561111429E-02 
354	 3.74397446330629E-02 
355	 3.36982433487868E-02 
356	 3.05291325928377E-02 
357	 3.14747524896459E-02 
358	 3.49298885146609E-02 
359	 3.73032429166276E-02 
360	 3.38701334191411E-02 
361	 3.25258297980953E-02 
362	 3.40567040093967E-02 
363	 3.40976355394357E-02 
364	 3.31485343127681E-02 
365	 3.18076563699247E-02 
366	 3.20952550601007E-02 
367	 3.30701042256621E-02 
368	 3.32015455867162E-02 
369	 3.43657437473271E-02 
370	 3.58373781971549E-02 
371	 3.36744132822807E-02 
372	 0.032863381572726 
373	 3.53453575694002E-02 
374	 3.42935304793424E-02 
375	 3.25085214738329E-02 
376	 3.46496933268536E-02 
377	 3.56540185990836E-02 
378	 3.50148341919283E-02 
379	 3.50279518429764E-02 
380	 3.57352100804417E-02 
381	 3.70037925240355E-02 
382	 3.79176182898815E-02 
383	 0.037635508409386 
384	 3.52640092634491E-02 
385	 3.43788307833092E-02 
386	 3.52544874212792E-02 
387	 3.56816947373557E-02 
388	 0.03619605509955 
389	 3.65963512271348E-02 
390	 3.46207762027301E-02 
391	 3.24262400558214E-02 
392	 3.26192206845919E-02 
393	 3.44167721414196E-02 
394	 3.65851579838726E-02 
395	 3.64237111329135E-02 
396	 3.58501355359929E-02 
397	 3.56152910477174E-02 
398	 3.50041249910257E-02 
399	 3.40751651169925E-02 
400	 3.29397125902841E-02 
401	 3.32500368126225E-02 
402	 3.44211658416232E-02 
403	 3.44054582573928E-02 
404	 3.41764745054681E-02 
405	 3.41384641098318E-02 
406	 3.42327602634655E-02 
407	 3.44118416116873E-02 
408	 0.0346118052754 
409	 3.48454694001379E-02 
410	 3.50552530430041E-02 
411	 3.51292219146804E-02 
412	 3.49866805995426E-02 
