Wavelength	AVE00054.asd
325	 3.25705113061206E-02 
326	 3.93085727720906E-02 
327	 4.82869602633875E-02 
328	 3.45626554518359E-02 
329	 2.73731338320362E-02 
330	 3.44851593928248E-02 
331	 3.34959803486684E-02 
332	 3.26218752174931E-02 
333	 4.02599416870555E-02 
334	 3.97857887007636E-02 
335	 3.40991538318391E-02 
336	 3.64155314031119E-02 
337	 3.74340961236865E-02 
338	 3.59273039933774E-02 
339	 4.00665588425336E-02 
340	 4.13159984677706E-02 
341	 3.39271007975154E-02 
342	 3.72712833588447E-02 
343	 0.044700668867831 
344	 3.85362862637734E-02 
345	 3.37882351885315E-02 
346	 3.43620371903048E-02 
347	 3.84562585505428E-02 
348	 4.08192752430241E-02 
349	 3.84700919595279E-02 
350	 3.64735218268318E-02 
351	 3.57078396863206E-02 
352	 3.61479956961596E-02 
353	 3.86667645684797E-02 
354	 4.14278940445852E-02 
355	 3.78802382767788E-02 
356	 3.32356851964075E-02 
357	 3.13254829116169E-02 
358	 0.035344049005877 
359	 3.97497565351467E-02 
360	 3.61541159368484E-02 
361	 3.44513473056308E-02 
362	 3.57098539339324E-02 
363	 0.034747843802265 
364	 3.38728081211758E-02 
365	 3.42648529889471E-02 
366	 3.55071553028026E-02 
367	 3.58348587770712E-02 
368	 3.30238834996053E-02 
369	 3.37239108971008E-02 
370	 3.72911251423071E-02 
371	 3.63022669539803E-02 
372	 3.53069258240677E-02 
373	 3.64040353963566E-02 
374	 3.64033308423188E-02 
375	 3.54717163515835E-02 
376	 3.42979346206325E-02 
377	 3.39581637810612E-02 
378	 3.45098310186136E-02 
379	 3.50471270877218E-02 
380	 3.58627592603835E-02 
381	 0.036854535606641 
382	 3.68475788663444E-02 
383	 3.63413896797014E-02 
384	 3.61207003911121E-02 
385	 3.57185490093764E-02 
386	 3.53224060033977E-02 
387	 3.56345254257773E-02 
388	 3.63342874423662E-02 
389	 3.70492434693233E-02 
390	 3.67852924755397E-02 
391	 3.60316220440784E-02 
392	 3.54579697238593E-02 
393	 3.54207177863548E-02 
394	 3.57438735199071E-02 
395	 3.56466297362003E-02 
396	 3.57136163591964E-02 
397	 3.60536682632661E-02 
398	 3.61127728421152E-02 
399	 3.53703544257874E-02 
400	 3.34565549646213E-02 
401	 3.35749866270307E-02 
402	 3.51509855796052E-02 
403	 3.54840172503154E-02 
404	 3.53572657333782E-02 
405	 3.50794759235465E-02 
406	 3.45644611885479E-02 
407	 3.44179032385458E-02 
408	 3.53323444069831E-02 
409	 3.59411465457082E-02 
410	 3.60213569593698E-02 
411	 0.036013231934815 
412	 3.55749537147554E-02 
413	 3.47860821409289E-02 
414	 3.50828219007147E-02 
415	 3.56054534469311E-02 
416	 0.035092256064086 
417	 3.52262047162454E-02 
418	 3.59974745124268E-02 
419	 3.62957885319641E-02 
420	 3.58290234871638E-02 
421	 3.46878778520261E-02 
422	 3.46856821467112E-02 
423	 3.53408777088493E-02 
424	 3.56534130170614E-02 
425	 0.035671918825089 
426	 3.54808057269294E-02 
427	 3.53790073870563E-02 
428	 3.56309627615629E-02 
429	 0.036332645070044 
430	 3.69155941196416E-02 
431	 3.70184354727476E-02 
432	 3.61918051251533E-02 
433	 3.58641553581666E-02 
434	 0.036162253905586 
435	 3.58680630545047E-02 
436	 3.58284822557837E-02 
437	 3.64953605641434E-02 
438	 3.65653929073844E-02 
439	 3.62762060614658E-02 
440	 3.64098321577047E-02 
441	 3.65122305003236E-02 
442	 0.036504971833522 
443	 3.66288087414239E-02 
444	 3.66148714314221E-02 
445	 3.63180771452733E-02 
446	 3.67397244474124E-02 
447	 3.74702632989541E-02 
448	 0.037230994097678 
449	 3.70453304419347E-02 
450	 3.72510337833537E-02 
451	 3.77308936124772E-02 
452	 3.81020880513838E-02 
453	 3.80102202224125E-02 
454	 0.03789607718638 
455	 3.78588188367233E-02 
456	 3.79214069327532E-02 
457	 3.78618294573463E-02 
458	 3.76502264059353E-02 
459	 3.77056103696374E-02 
460	 3.78021986024098E-02 
