Wavelength	A00089.asd
325	-6.50852238752214E-03 
326	-5.54546798306306E-03 
327	-2.83930549270168E-03 
328	-4.14162632374716E-03 
329	-5.93821733892961E-03 
330	-6.94304096275526E-03 
331	-8.61386823057801E-03 
332	-7.75331235399619E-03 
333	-1.77741533676371E-03 
334	-1.58478392950677E-03 
335	-5.19984147317293E-03 
336	-0.004511454802844 
337	-5.61076916763421E-04 
338	 4.63430878458584E-03 
339	 4.34772497779405E-03 
340	 7.56917158386156E-04 
341	-3.56675839364294E-03 
342	-4.12719319591906E-03 
343	-1.71238689551298E-03 
344	 1.36247845468728E-03 
345	-1.4643758648036E-04 
346	-4.88450322146633E-03 
347	-1.54619833257674E-03 
348	 1.85510686282629E-03 
349	 3.1347292097005E-04 
350	 4.7021658136102E-04 
351	 1.18740425232271E-03 
352	-5.78024457761773E-04 
353	-3.19193197604092E-03 
354	-0.004937281478931 
355	-1.19228300340632E-03 
356	 7.88248988634225E-04 
357	-2.43495600485059E-03 
358	-9.43591061624589E-04 
359	 2.20175265661429E-03 
360	 8.07885035628992E-04 
361	-2.2833016005686E-03 
362	-4.68095560499081E-03 
363	-8.37805755045019E-04 
364	 1.14489653334277E-03 
365	-2.06586725827439E-03 
366	-1.78731346014406E-03 
367	-4.4591271478967E-04 
368	-2.44166627145731E-03 
369	-2.51751383975469E-03 
370	-7.71630030417813E-04 
371	-1.76677488355467E-03 
372	-2.24689056021792E-03 
373	-8.52527575525384E-04 
374	-1.38177817850717E-03 
375	-1.76959560797162E-03 
376	 1.20309629805279E-03 
377	 2.89167703935372E-03 
378	 1.95830474069387E-03 
379	-2.47967308091294E-03 
380	-3.95536102384083E-03 
381	-2.5656281641145E-04 
382	-7.39421244113518E-04 
383	-2.88949119542099E-03 
384	-2.21026354129413E-03 
385	 1.10731307388971E-04 
386	 2.1205919904041E-03 
387	-1.26363940503962E-03 
388	-2.50411916020005E-03 
389	 6.05864160578169E-04 
390	-7.5761517133739E-04 
391	-2.64396308962323E-03 
392	 2.37256375259633E-04 
393	 1.15940586079544E-03 
394	-5.81847245510257E-05 
395	 3.73123536511433E-04 
396	 4.36948052764104E-04 
397	-4.67097499386742E-04 
398	-1.02252453248921E-03 
399	-1.4290595089928E-03 
400	-1.9976416757576E-03 
401	-1.39158515724696E-03 
402	-1.94645623032705E-04 
403	-3.28690786319719E-04 
404	-5.94875674936392E-04 
405	-4.9065378855819E-04 
406	-2.20231848807317E-04 
407	 2.24429839085624E-04 
408	 8.56417669221291E-04 
409	 2.33721109072056E-04 
410	-1.12921147840701E-03 
411	-9.23888287671432E-04 
412	-4.48890243216758E-04 
413	-3.18121355171409E-04 
414	-2.03276813710904E-04 
415	-2.16260738448328E-04 
416	-5.20392928165915E-04 
417	-8.52736143029401E-04 
418	-1.01870103500051E-03 
419	-5.7647531528659E-04 
420	-5.5273850558267E-04 
421	-1.26886871862214E-03 
422	-7.37612148455874E-04 
423	 2.15333029780164E-04 
424	 8.9005213264076E-05 
425	 2.14048773151484E-04 
426	 6.86574839542237E-04 
427	 6.86723037391503E-04 
428	 3.42252149000759E-04 
429	-1.84232751910934E-04 
430	-3.94379906158693E-04 
431	-2.94000394375815E-04 
432	 2.4839806179196E-06 
433	-3.22438320039406E-04 
434	-1.04767930223362E-03 
435	-5.46005442023914E-04 
436	-8.81467894574116E-05 
437	-4.29049080779473E-04 
438	-1.37001716808695E-04 
439	 3.09664824785065E-04 
440	-3.76093787768915E-04 
441	-5.91972420633174E-04 
442	-8.13293149775877E-05 
443	 6.57005101608506E-05 
444	 1.8959722281852E-05 
445	-4.40038618931051E-05 
446	-3.05898819421791E-05 
447	-2.96050754702153E-06 
448	-1.86311041964023E-04 
449	-1.26298879591238E-04 
450	 2.16227010979068E-04 
451	 1.96149277872482E-04 
452	 1.84234427250182E-04 
453	 5.43589832234942E-04 
454	 4.22075335273056E-04 
455	 5.67277374373819E-06 
456	 3.23685785414293E-04 
457	 3.2078188551362E-04 
458	-2.25117595075837E-04 
459	 9.00238296932739E-05 
460	 4.1886296625882E-04 
461	-3.30225121755865E-04 
462	-4.36346025567108E-04 
463	-1.32094347066449E-05 
464	-7.4141943103424E-04 
465	-1.14158906991644E-03 
466	-5.52940316773399E-04 
467	-8.18192309031041E-05 
468	 3.71759407835499E-05 
469	-3.33447969310665E-04 
470	-4.61939806950704E-04 
471	-2.02936284737184E-04 
472	 1.74865180578207E-04 
473	 4.26000737810375E-04 
474	 3.83983762226752E-04 
475	 8.82536232190943E-05 
476	-1.41031652045635E-04 
477	 2.69099076995652E-04 
478	 2.94921189651465E-05 
479	-8.37580271718796E-04 
480	-6.47816511472833E-04 
481	-1.52399215200486E-05 
482	 4.56275316081007E-04 
483	 9.00297678865413E-05 
484	-5.91101110740261E-04 
485	 2.34807077703582E-05 
486	 3.01424554020195E-04 
487	-1.77696412348982E-04 
488	-2.59186277905495E-04 
489	-2.36408019667511E-04 
490	-4.66624197729126E-04 
491	-6.67355358887954E-04 
492	-6.58372253828531E-04 
493	-5.85728448503631E-05 
494	 3.52722786981669E-04 
495	 2.65219170680305E-04 
496	 1.77554189421404E-04 
497	 1.17085141277716E-04 
498	 5.41641703313423E-05 
499	 4.09436929262494E-05 
500	 3.63307378643907E-05 
501	-1.43627739365267E-04 
502	-3.17894198325323E-04 
503	-3.5745580043211E-04 
504	-2.22709270490816E-04 
505	 2.11461940829015E-05 
506	 2.83948894705131E-04 
507	 2.53010535891368E-04 
508	-3.98718867514498E-06 
509	 2.18582078686705E-04 
510	 3.34577623362786E-04 
511	-8.3321919243841E-05 
512	-2.10303745547199E-04 
513	-8.55225542616998E-05 
514	-1.04221252734966E-04 
515	-2.98546479781512E-04 
516	-5.99234889615703E-04 
517	-5.04255565887782E-04 
518	-2.74977840158233E-04 
519	-2.32721475516095E-04 
520	-1.95068503316938E-04 
521	-1.38175053819094E-04 
522	-5.35376256382368E-05 
523	-1.45689350443627E-04 
524	-4.20339508046945E-04 
525	-2.17285048400002E-04 
526	 5.17922808070309E-05 
527	-2.93440779440803E-04 
528	-3.9005379167669E-04 
529	-9.34940410501106E-05 
530	 3.6693759853057E-04 
531	 4.12064500978647E-04 
532	-2.33958238738629E-04 
533	-2.89797317934009E-04 
534	 1.92831193352721E-05 
535	-1.59853989013675E-04 
536	-1.71124295044915E-04 
537	 9.07765305075441E-05 
538	 1.83765002607524E-04 
539	 1.35486178905278E-04 
540	 8.33692090464793E-06 
541	 9.56887883716492E-05 
542	 2.26915408370059E-04 
543	-2.77000339578562E-04 
544	-4.75168979259287E-04 
545	-9.02271057300519E-05 
546	-8.52968694297577E-05 
547	-2.37868968660689E-04 
548	-1.42560858694341E-04 
549	-1.06718475131738E-04 
550	-1.15776552341489E-04 
551	 1.47533171344903E-04 
552	 3.3233525511382E-04 
553	 2.20113408028255E-04 
554	-3.427974342308E-05 
555	-2.12472894564906E-04 
