Wavelength	AVE00034.asd
325	 5.37824454799083E-02 
326	 6.66010810790446E-02 
327	 7.84455423324596E-02 
328	 7.15180501971102E-02 
329	 6.94346252350809E-02 
330	 7.70006664670078E-02 
331	 6.89838620058249E-02 
332	 5.93514143343047E-02 
333	 6.22954948203794E-02 
334	 6.27120783013192E-02 
335	 6.08025443481842E-02 
336	 6.33723551090023E-02 
337	 6.61090064451582E-02 
338	 6.71228018327809E-02 
339	 6.47685731790891E-02 
340	 6.18584494146898E-02 
341	 6.07494002197666E-02 
342	 6.07901774783594E-02 
343	 0.060392656106027 
344	 5.60738158701072E-02 
345	 5.82759093664412E-02 
346	 6.61544413910355E-02 
347	 6.65004657190297E-02 
348	 6.28291504947275E-02 
349	 5.82363901185173E-02 
350	 5.38901404296862E-02 
351	 5.24759883012161E-02 
352	 5.78261649777694E-02 
353	 5.89781618247336E-02 
354	 5.53969927624268E-02 
355	 5.58381041108044E-02 
356	 5.89943030454449E-02 
357	 6.32116909834623E-02 
358	 6.31232001716437E-02 
359	 6.14416239752692E-02 
360	 6.33091907170919E-02 
361	 6.24901281437363E-02 
362	 5.95855029936041E-02 
363	 6.14674842853817E-02 
364	 6.23014705160329E-02 
365	 5.98301828075427E-02 
366	 6.09337118064757E-02 
367	 0.063660788592935 
368	 6.45642567130944E-02 
369	 0.063123537851436 
370	 6.03838762531104E-02 
371	 0.060085723047607 
372	 6.18894122682639E-02 
373	 6.48748841104233E-02 
374	 6.44704462422769E-02 
375	 6.25357995474306E-02 
376	 6.22774103023769E-02 
377	 6.21672962415495E-02 
378	 6.22712775287025E-02 
379	 6.40716643639281E-02 
380	 6.41829708972106E-02 
381	 6.14650541877201E-02 
382	 6.07537254831319E-02 
383	 6.17758877750066E-02 
384	 6.34116082480956E-02 
385	 6.36888148392801E-02 
386	 6.24143361750258E-02 
387	 6.03941761636925E-02 
388	 6.03087014192657E-02 
389	 6.26787612443601E-02 
390	 6.32669342281478E-02 
391	 6.22837724745047E-02 
392	 6.05214733002573E-02 
393	 0.061543757768021 
394	 6.43255720938463E-02 
395	 6.39826823121944E-02 
396	 6.18404281955352E-02 
397	 5.92583615407145E-02 
398	 5.96861862460121E-02 
399	 6.08320492574352E-02 
400	 6.02649017054162E-02 
401	 5.93681140423707E-02 
402	 5.89800645108571E-02 
403	 6.07737870946885E-02 
404	 6.17863929208028E-02 
405	 6.10786617618844E-02 
406	 6.14591567560726E-02 
407	 6.21611267834461E-02 
408	 6.19536823862774E-02 
409	 6.13120560694182E-02 
410	 6.07315202240478E-02 
411	 0.061319220651569 
412	 6.17174953882383E-02 
413	 6.13400397027879E-02 
414	 6.08416708075673E-02 
415	 6.06332731214378E-02 
416	 6.11283616936633E-02 
417	 0.061670690134065 
418	 6.19987116957589E-02 
419	 6.18596774346036E-02 
420	 6.18738122009472E-02 
421	 6.22899108326618E-02 
422	 6.22661858052343E-02 
423	 6.20532731367396E-02 
424	 6.21426690288019E-02 
425	 6.22828592650484E-02 
426	 6.25346767344161E-02 
427	 6.34852916603315E-02 
428	 6.36481123204483E-02 
429	 6.23251366866646E-02 
430	 0.062234327314639 
431	 6.28855883435115E-02 
432	 6.28487670273052E-02 
433	 6.27518344228133E-02 
434	 6.26638835297448E-02 
435	 6.22791427955516E-02 
436	 6.20313774679169E-02 
437	 6.21897807805379E-02 
438	 6.23314138455177E-02 
439	 6.25077619013001E-02 
440	 6.29830493266526E-02 
