Wavelength	A00356.asd
325	 5.97578984087073E-02 
326	 6.31822633749121E-02 
327	 5.72337844416612E-02 
328	 0.054172841390553 
329	 5.36320866158957E-02 
330	 5.48748839826351E-02 
331	 5.33094879913611E-02 
332	 5.38894634746533E-02 
333	 6.10303217639682E-02 
334	 6.16888343164088E-02 
335	 5.74715013593707E-02 
336	 5.69294238608095E-02 
337	 0.056576652942247 
338	 5.59162074412148E-02 
339	 5.73527971751014E-02 
340	 5.71127623454677E-02 
341	 5.27873503067277E-02 
342	 5.30512161155918E-02 
343	 5.66168618816513E-02 
344	 5.91349996934264E-02 
345	 5.79682966700528E-02 
346	 5.42084108553085E-02 
347	 5.50737779662919E-02 
348	 5.72682067394833E-02 
349	 5.81551631876668E-02 
350	 5.62102439620099E-02 
351	 5.35456731261294E-02 
352	 5.35955996819704E-02 
353	 5.40714072794138E-02 
354	 5.47228543995342E-02 
355	 5.71934392774067E-02 
356	 5.76233376013989E-02 
357	 5.45402286954287E-02 
358	 5.54167556037092E-02 
359	 5.85969489077824E-02 
360	 6.03495947708864E-02 
361	 5.91358163650767E-02 
362	 5.61690298868363E-02 
363	 5.69204742554233E-02 
364	 5.74271414977702E-02 
365	 5.59014724778368E-02 
366	 5.54374964561181E-02 
367	 5.52935788099865E-02 
368	 5.40649713607154E-02 
369	 5.42246589659176E-02 
370	 5.56172767605768E-02 
371	 5.58862598544759E-02 
372	 5.55603287320282E-02 
373	 5.51364392652103E-02 
374	 0.056047054169959 
375	 0.057468814500864 
376	 5.80855339343807E-02 
377	 5.79925833643641E-02 
378	 0.057424772251922 
379	 5.70759621885001E-02 
380	 5.69407954464173E-02 
381	 0.056973770160371 
382	 5.66347180362871E-02 
383	 5.66391239656128E-02 
384	 5.79579626635416E-02 
385	 5.85901607445923E-02 
386	 5.79671082108681E-02 
387	 5.59750145415143E-02 
388	 5.47722794807829E-02 
389	 5.52067904728789E-02 
390	 5.57095544149277E-02 
391	 5.63533433635063E-02 
392	 5.73786672227445E-02 
393	 5.71399109644569E-02 
394	 5.61205411578662E-02 
395	 5.66567107729444E-02 
396	 5.73835297144213E-02 
397	 5.76066168144982E-02 
398	 5.72507431354314E-02 
399	 5.59991078502124E-02 
400	 5.36313308063885E-02 
401	 5.31907492153871E-02 
402	 5.44592861014414E-02 
403	 5.57057936623698E-02 
404	 5.63229223816483E-02 
405	 5.61748937683375E-02 
406	 5.64450523992016E-02 
407	 0.057025257777858 
408	 5.76262788909627E-02 
409	 5.70670488379131E-02 
410	 5.57949008264719E-02 
411	 0.055735565323785 
412	 5.61504627584379E-02 
413	 5.65447592230481E-02 
414	 5.60914811502261E-02 
415	 5.56733655075738E-02 
416	 5.65118292085897E-02 
417	 5.63907561297092E-02 
418	 5.55515661395904E-02 
419	 5.64780980215189E-02 
420	 5.71350509738088E-02 
421	 5.66203838990888E-02 
422	 5.69582885193425E-02 
423	 5.75147682611196E-02 
424	 5.70517688768877E-02 
425	 5.69711899986974E-02 
426	 5.74641136039702E-02 
427	 5.78855603892174E-02 
428	 5.81398750368036E-02 
429	 5.81624374949235E-02 
430	 5.80582011853804E-02 
431	 5.79809157618244E-02 
432	 5.81839117084758E-02 
433	 5.76028354175511E-02 
434	 5.66044860803178E-02 
435	 5.75015458224385E-02 
436	 5.82899697156478E-02 
437	 5.77701198616926E-02 
438	 5.80470852148203E-02 
439	 5.86751998266137E-02 
440	 5.82779147530417E-02 
441	 5.80467705006333E-02 
442	 5.82860825497113E-02 
443	 5.87222323134009E-02 
444	 5.89149794839398E-02 
445	 0.058585554318683 
446	 5.86485734981128E-02 
447	 5.90840677086617E-02 
448	 0.059535606453968 
449	 5.97254964182645E-02 
450	 5.96108185266419E-02 
451	 5.96256974720351E-02 
452	 5.96754681598631E-02 
453	 5.96494074648816E-02 
454	 0.05970036440184 
455	 5.98729316810107E-02 
456	 6.02835163209419E-02 
457	 6.02390650916562E-02 
458	 5.96795162510833E-02 
459	 6.01216665020412E-02 
460	 0.060665018942988 
461	 6.01353115014684E-02 
462	 6.01328660050535E-02 
463	 6.05642216374499E-02 
464	 0.059930530875697 
465	 5.95385485359104E-02 
466	 5.99981952386707E-02 
467	 6.04609567606352E-02 
468	 6.07463236583854E-02 
469	 6.07455489926078E-02 
470	 6.08314368489962E-02 
471	 6.10714442629485E-02 
472	 6.13056726846083E-02 
473	 6.15315591853445E-02 
474	 6.16742355698781E-02 
475	 6.11089486847892E-02 
476	 6.05006379250262E-02 
477	 6.11630960978304E-02 
478	 0.061271289638215 
479	 6.06889269805901E-02 
480	 6.12082099098351E-02 
481	 6.19181234902757E-02 
482	 6.20480811646181E-02 
483	 6.19385182822958E-02 
484	 6.17678881439276E-02 
485	 6.18781682101341E-02 
486	 6.16432609767887E-02 
487	 6.10948384722184E-02 
488	 6.16618622977948E-02 
489	 6.21673565839745E-02 
490	 6.14245779974681E-02 
491	 6.12236844828182E-02 
492	 6.16983684637018E-02 
493	 6.22698310264466E-02 
494	 0.062645169365093 
495	 6.26906015499115E-02 
496	 6.27013581407262E-02 
497	 6.26991546323696E-02 
498	 6.26683065267218E-02 
499	 6.29769493175044E-02 
500	 6.34794975414939E-02 
501	 6.33411985921164E-02 
502	 6.33176703389029E-02 
503	 6.38072443321112E-02 
504	 6.41148620863803E-02 
505	 6.42511037882817E-02 
506	 6.43904055088956E-02 
507	 6.44687852738373E-02 
508	 6.45646179286492E-02 
509	 6.49911716898031E-02 
510	 6.55221729932903E-02 
511	 6.59590575675862E-02 
512	 6.62784300671453E-02 
513	 6.65484773464975E-02 
514	 0.066963951800366 
515	 6.72541818694477E-02 
516	 6.73766150346783E-02 
517	 6.76470499534367E-02 
518	 6.80277122058432E-02 
519	 6.84461399427547E-02 
520	 6.89582688213506E-02 
521	 6.95100863494649E-02 
522	 6.99578261588174E-02 
523	 7.04112261730597E-02 
524	 7.09433687861526E-02 
525	 7.16916916244119E-02 
526	 7.23554037902821E-02 
527	 7.24927859302478E-02 
528	 7.27766824964798E-02 
529	 7.32807375087541E-02 
530	 7.36037979038863E-02 
531	 7.39274456516208E-02 
532	 7.43575706481184E-02 
533	 7.46978045575442E-02 
534	 7.49297944904389E-02 
535	 7.50480719108152E-02 
536	 7.53905841581303E-02 
537	 7.59688265796618E-02 
538	 7.62635441922093E-02 
539	 7.64751695039919E-02 
540	 7.68134838403148E-02 
541	 7.71032773988601E-02 
542	 7.73216785138843E-02 
543	 7.75095317022726E-02 
544	 7.76086179967436E-02 
545	 7.76600679502996E-02 
546	 0.0780235113199 
547	 0.078485792134161 
548	 0.078729199148273 
549	 7.89378739997959E-02 
550	 7.91745423076433E-02 
551	 7.95266041335198E-02 
552	 7.97699734295354E-02 
553	 7.97924862873251E-02 
554	 7.99190190965254E-02 
555	 8.01776559859392E-02 
556	 8.05425786733502E-02 
557	 8.08004318128551E-02 
558	 8.08869635940592E-02 
559	 8.09215242891371E-02 
560	 8.09251536749589E-02 
561	 8.09261402306535E-02 
562	 8.11014766584751E-02 
563	 8.13391014933175E-02 
564	 0.08125097314055 
565	 8.12357613718675E-02 
566	 8.13922917657656E-02 
567	 8.13198396780236E-02 
568	 8.09646950138422E-02 
569	 8.03134272848774E-02 
570	 8.02054820878515E-02 
571	 8.06344685326323E-02 
572	 8.08318434930061E-02 
573	 8.07005555056185E-02 
574	 0.080283886192731 
575	 8.06239531815064E-02 
576	 8.11479264801532E-02 
577	 8.05310136286952E-02 
578	 8.00677836316186E-02 
579	 8.00837365444383E-02 
580	 8.00811031004948E-02 
581	 7.99983809419181E-02 
582	 7.98258298039771E-02 
583	 8.00680441613307E-02 
584	 8.04695603710978E-02 
585	 8.01331624557301E-02 
586	 7.98432383735056E-02 
587	 7.98241205754959E-02 
588	 7.93486945375735E-02 
589	 7.89167929473226E-02 
590	 0.079249354812435 
591	 7.93026205654227E-02 
592	 7.90345602507037E-02 
593	 7.91579409116404E-02 
594	 7.94280766468056E-02 
595	 7.96971891643194E-02 
596	 0.080001929830022 
597	 8.01770801572814E-02 
598	 7.99381681328738E-02 
599	 7.97155110858494E-02 
600	 7.96352733898257E-02 
601	 0.079560739980474 
602	 7.95046388488181E-02 
603	 7.94777949717755E-02 
604	 7.94592751105914E-02 
605	 7.93906923703291E-02 
606	 7.90922663016179E-02 
607	 7.90153527670484E-02 
608	 7.92764784753593E-02 
609	 7.93663962484489E-02 
610	 7.92268825451616E-02 
611	 7.88559723207067E-02 
612	 7.86575453533529E-02 
613	 7.86648590727551E-02 
614	 7.86072619801805E-02 
615	 7.84605846783753E-02 
616	 0.0782268112887 
617	 7.81037443149945E-02 
618	 7.80094784248793E-02 
619	 0.077731871930693 
620	 7.76745881985921E-02 
621	 7.78748385014583E-02 
622	 7.79917548594241E-02 
623	 7.78362953601637E-02 
624	 7.73079006551503E-02 
625	 7.72876540829788E-02 
626	 7.76227347261881E-02 
627	 7.74046237403258E-02 
628	 7.75060774274956E-02 
629	 0.07808837773827 
630	 7.80266103257161E-02 
631	 7.76192306843569E-02 
632	 7.73650218904806E-02 
633	 7.77418632951645E-02 
634	 7.84037934832222E-02 
635	 7.77957256780943E-02 
636	 7.72427458222796E-02 
637	 7.74677132049178E-02 
638	 7.75001312863796E-02 
639	 0.077235480154521 
640	 7.66875558548772E-02 
641	 7.64843136726453E-02 
642	 7.66610167058433E-02 
643	 7.63715981530581E-02 
644	 7.60006707410618E-02 
645	 7.58901929549403E-02 
646	 7.56118986138011E-02 
647	 7.52471697329413E-02 
648	 7.52093140206289E-02 
649	 7.51853163781209E-02 
650	 0.075050056224472 
651	 7.48461852105482E-02 
652	 7.46617803979374E-02 
653	 7.45946112328342E-02 
654	 7.47419841894971E-02 
655	 7.49264965049822E-02 
656	 7.44673326526131E-02 
657	 7.39007186488836E-02 
658	 7.35668040405841E-02 
659	 0.073204748382436 
660	 7.27796509495936E-02 
661	 7.23057515266621E-02 
662	 7.15306422740759E-02 
663	 7.06247426977416E-02 
664	 7.05667448188699E-02 
665	 0.070679992163367 
666	 7.03769907279023E-02 
667	 6.99757005662724E-02 
668	 6.96381484893732E-02 
669	 6.96587426365845E-02 
670	 6.95463422874374E-02 
671	 6.92168528338555E-02 
672	 6.93033959125694E-02 
673	 6.95523370577391E-02 
674	 6.96182807266905E-02 
675	 6.95138977148973E-02 
676	 6.93442571505369E-02 
677	 6.93795277116679E-02 
678	 6.97047366390974E-02 
679	 7.02649375994327E-02 
680	 7.02433097426738E-02 
681	 7.01551307312342E-02 
682	 7.09693809974292E-02 
683	 7.16989878882491E-02 
684	 7.21999404166055E-02 
685	 7.31583104614591E-02 
686	 7.40993521703258E-02 
687	 7.46378526414473E-02 
688	 7.58221384932744E-02 
689	 7.75131001595021E-02 
690	 7.92268539779645E-02 
691	 8.08594059324175E-02 
692	 8.23940563289073E-02 
693	 0.08385754100993 
694	 8.55125835414057E-02 
695	 8.75438265323191E-02 
696	 0.089768570145031 
697	 9.19914608664777E-02 
698	 9.39525355434175E-02 
699	 0.095611530883637 
700	 9.70245743397411E-02 
701	 9.89325569916184E-02 
702	 0.101111991306763 
703	 0.103142355396799 
704	 0.104766051859455 
705	 0.106091087264457 
706	 0.107664223125294 
707	 0.109316353665422 
708	 0.110872835207876 
709	 0.111777828339731 
710	 0.112592986583156 
711	 0.114536717696227 
712	 0.116009305025093 
713	 0.116746264648178 
714	 0.118013591308003 
715	 0.119286495211525 
716	 0.120117874066256 
717	 0.121168085561078 
718	 0.122378170980692 
719	 0.122910013503472 
720	 0.123614965541897 
721	 0.12463148917945 
722	 0.125289966322854 
723	 0.12564724804278 
724	 0.125734799719092 
725	 0.126557398475156 
726	 0.127967639246156 
727	 0.128962093381546 
728	 0.129523876561361 
729	 0.129687548149029 
730	 0.129938321990927 
731	 0.130358068575701 
732	 0.130958362530272 
733	 0.131324560836438 
734	 0.131483270242049 
735	 0.131792568705087 
736	 0.132430429144858 
737	 0.133369584526878 
738	 0.133337490106258 
739	 0.132962138056927 
740	 0.133749392604765 
741	 0.134501617546356 
742	 0.134851249859083 
743	 0.134930432632772 
744	 0.134927529488374 
745	 0.135020321250266 
746	 0.135334233044885 
747	 0.135804375073103 
748	 0.136267579619403 
749	 0.136511299822694 
750	 0.136479316464834 
751	 0.136389042010627 
752	 0.136467450566612 
753	 0.136909410137763 
754	 0.137136489362376 
755	 0.137244542093883 
756	 0.137944073961011 
757	 0.138316433097534 
758	 0.138054847731113 
