Wavelength	AVEI200410.asd
325	 4.13950478400107E-02 
326	 2.95586133357533E-02 
327	 1.83448110340607E-02 
328	 2.46593869499849E-02 
329	 3.12640952165383E-02 
330	 3.20316757036048E-02 
331	 3.34221615047736E-02 
332	 3.27144022103981E-02 
333	 2.75084578752022E-02 
334	 2.99516171314281E-02 
335	 3.56328990654566E-02 
336	 2.87712196635192E-02 
337	 0.02613776564208 
338	 0.031158984542137 
339	 3.32665459199449E-02 
340	 3.56539958451094E-02 
341	 4.06158964374579E-02 
342	 3.96320219806054E-02 
343	 0.035110617513118 
344	 3.38630672941844E-02 
345	 3.32349721723934E-02 
346	 3.25761386029841E-02 
347	 3.15017598168723E-02 
348	 3.19775428055256E-02 
349	 3.45901012521777E-02 
350	 3.21282008806574E-02 
351	 2.87862379728892E-02 
352	 3.27583413334801E-02 
353	 3.43662191904677E-02 
354	 3.23290209674605E-02 
355	 3.12278515460421E-02 
356	 0.031179566448139 
357	 3.20680773850287E-02 
358	 3.26442316120399E-02 
359	 3.23863008935424E-02 
360	 3.07727929084703E-02 
361	 3.10144083062589E-02 
362	 3.27608406212317E-02 
363	 3.18205569368292E-02 
364	 3.14079454268124E-02 
365	 3.27856490132204E-02 
366	 3.17650198925674E-02 
367	 3.05361112367532E-02 
368	 3.25487155015094E-02 
369	 3.36943346513553E-02 
370	 3.32290023180988E-02 
371	 3.19188623251573E-02 
372	 3.14152371932738E-02 
373	 3.23937528196543E-02 
374	 3.24437487191577E-02 
375	 3.17760806355457E-02 
376	 3.10790891544597E-02 
377	 3.17447337959007E-02 
378	 3.30951257067633E-02 
379	 3.16736465912971E-02 
380	 3.04473951760554E-02 
381	 3.07860564744964E-02 
382	 3.07433346254633E-02 
383	 3.06030030047502E-02 
384	 3.09629498685571E-02 
385	 0.031216600976446 
386	 3.12690611565783E-02 
387	 0.031353078750588 
388	 3.14255494659121E-02 
389	 3.13533720055491E-02 
390	 3.02886895894136E-02 
391	 2.97295652532942E-02 
392	 3.13870461015881E-02 
393	 3.18845988385103E-02 
394	 3.09183895073586E-02 
395	 2.95625726594938E-02 
396	 2.98434075571558E-02 
397	 3.19860525074408E-02 
398	 3.21739590899477E-02 
399	 3.09325897752593E-02 
400	 2.92625942811254E-02 
401	 0.028926278784872 
402	 2.96761511629908E-02 
403	 3.00687990001573E-02 
404	 3.02888536062892E-02 
405	 3.04115596528042E-02 
406	 3.06769683991902E-02 
407	 3.06665291228146E-02 
408	 2.98629767497431E-02 
409	 2.99328636353489E-02 
410	 3.06954437157874E-02 
411	 3.05300732389835E-02 
412	 3.00045279767367E-02 
413	 2.94901601826087E-02 
414	 2.94691829890184E-02 
415	 2.97374674941284E-02 
416	 2.99587953230474E-02 
417	 3.02351696947459E-02 
418	 3.04531932295618E-02 
419	 3.01970229193604E-02 
420	 3.01325572883743E-02 
421	 0.030543947163067 
422	 3.06679225017334E-02 
423	 3.05156687785701E-02 
424	 0.030232530031648 
425	 3.02149428320116E-02 
426	 3.03843923438278E-02 
427	 2.99596055417978E-02 
428	 2.98185018195061E-02 
429	 3.04096108298997E-02 
430	 3.03996094163348E-02 
431	 0.030142880742354 
432	 3.05622983459096E-02 
433	 0.030480130038723 
434	 2.98892806971129E-02 
435	 2.99111061585292E-02 
436	 3.01491834081887E-02 
437	 3.03302575562796E-02 
438	 3.06330724622987E-02 
439	 0.030896645918217 
440	 3.07795727750438E-02 
441	 0.030842972640125 
442	 3.11679364992472E-02 
443	 3.13160920436344E-02 
444	 3.13407666913811E-02 
445	 3.13250360139162E-02 
446	 3.15923950819884E-02 
447	 3.19061691907812E-02 
448	 3.16165184545443E-02 
449	 3.12499032642083E-02 
450	 3.11020445491002E-02 
451	 3.16502277545484E-02 
452	 3.21298838915646E-02 
453	 3.17987540020982E-02 
454	 0.031573487048712 
455	 3.17035258547939E-02 
456	 3.23990319931285E-02 
457	 3.27528160294216E-02 
458	 0.032478387692879 
459	 3.24880271615506E-02 
460	 3.26389827845427E-02 
461	 3.26712218713056E-02 
462	 3.28145473176744E-02 
463	 3.29942586935353E-02 
464	 3.27563189814405E-02 
465	 3.29694175823519E-02 
466	 3.38343176134411E-02 
467	 3.33162164777569E-02 
468	 3.23956391331614E-02 
469	 0.032835881987487 
470	 3.32537686176208E-02 
471	 3.33728250149043E-02 
472	 3.35813591884237E-02 
473	 3.36629518191283E-02 
474	 3.35298844864111E-02 
475	 3.36981391412789E-02 
476	 3.38310050948489E-02 
477	 3.31643448413179E-02 
478	 3.31456358351747E-02 
479	 3.39610496831149E-02 
480	 3.45176467063671E-02 
481	 3.46212966995345E-02 
482	 3.41871100455383E-02 
483	 3.38367420212791E-02 
484	 3.37505608255456E-02 
485	 3.40517313566043E-02 
486	 3.43483971263168E-02 
487	 3.44645872312159E-02 
488	 3.44266059948989E-02 
489	 3.44323604551652E-02 
490	 3.46713586248616E-02 
491	 3.49192974717914E-02 
492	 3.50769094736124E-02 
493	 3.50196386409904E-02 
494	 3.48793011602498E-02 
495	 3.48103713330472E-02 
496	 3.53267420490965E-02 
497	 3.58927621740224E-02 
498	 3.57673326291104E-02 
499	 3.55499310002977E-02 
500	 3.55201564003164E-02 
501	 3.60743203509042E-02 
502	 3.65826185890204E-02 
503	 3.66804675933685E-02 
504	 3.68388414655655E-02 
505	 3.71006897460423E-02 
506	 3.74281816112271E-02 
507	 3.78252725150746E-02 
508	 3.82142343844492E-02 
509	 3.83261191847931E-02 
510	 3.83448872452923E-02 
511	 0.038451625113914 
512	 3.88977706178375E-02 
513	 3.94756697629038E-02 
514	 3.96120569372629E-02 
515	 3.96764393970631E-02 
516	 3.98803595133287E-02 
517	 4.06232572929266E-02 
518	 4.12877189348419E-02 
519	 4.12119784133906E-02 
520	 4.15208955860119E-02 
521	 4.22103420052596E-02 
522	 4.26864513936994E-02 
523	 4.28333848883436E-02 
524	 4.26739661931232E-02 
525	 4.28014412586388E-02 
526	 4.31833845701961E-02 
527	 4.36659441420066E-02 
528	 4.41536184651529E-02 
529	 0.044614633316042 
530	 4.51572967859155E-02 
531	 4.54794588484903E-02 
532	 4.54433681320715E-02 
533	 4.57123591324173E-02 
534	 4.62160455208854E-02 
535	 4.66500981582257E-02 
536	 4.67470478116451E-02 
537	 4.65529078575357E-02 
538	 4.67239712320043E-02 
539	 4.71336125413205E-02 
540	 0.047613663259984 
541	 0.0480472958046 
542	 4.83552785686515E-02 
543	 4.84286260286582E-02 
544	 4.85354595720964E-02 
545	 4.87746447914686E-02 
546	 4.89398738989898E-02 
547	 0.049035468798206 
548	 0.049090835193742 
549	 4.93041250843695E-02 
550	 4.96028473833611E-02 
551	 4.95313856941597E-02 
552	 4.95759765977475E-02 
553	 5.00075880399792E-02 
554	 5.03293743093621E-02 
555	 5.05153019179976E-02 
556	 5.06497898443964E-02 
557	 5.08501148146824E-02 
558	 5.11006690119601E-02 
559	 5.11045440572749E-02 
560	 5.11176893004979E-02 
561	 5.13682444193752E-02 
562	 5.14951287748392E-02 
563	 5.14887180812018E-02 
564	 5.14806857922183E-02 
565	 5.16253915198575E-02 
566	 5.18858112414482E-02 
567	 5.15650883459362E-02 
568	 5.11693531299046E-02 
569	 5.14217487258719E-02 
570	 0.051471096430028 
571	 5.13117780772956E-02 
572	 5.16825747679858E-02 
573	 5.20467705132993E-02 
574	 5.20689021333329E-02 
575	 5.18887860024817E-02 
576	 5.17144573937297E-02 
577	 5.19006728769809E-02 
578	 5.19137009946805E-02 
579	 0.051654309922856 
580	 5.14639338119468E-02 
581	 5.14231435621764E-02 
582	 5.15802626790425E-02 
583	 0.051763619650716 
584	 0.051965460946236 
585	 5.23557523373663E-02 
586	 5.22925180021774E-02 
587	 5.17036567237232E-02 
588	 5.19765191988013E-02 
589	 5.24873645943329E-02 
590	 5.22337163593209E-02 
591	 5.22188264468242E-02 
592	 5.25326827640049E-02 
593	 5.26804093149522E-02 
594	 0.052684563800567 
595	 5.25879643358726E-02 
596	 5.26790849170492E-02 
597	 5.28702884005889E-02 
598	 5.29274875075945E-02 
599	 5.31108091277045E-02 
600	 5.34101635540939E-02 
601	 5.34376702203268E-02 
602	 5.34668123299586E-02 
603	 0.053712932156806 
604	 0.053603458210148 
605	 5.32009309140486E-02 
606	 5.28319481544324E-02 
607	 5.28699123093606E-02 
608	 5.33713334354628E-02 
609	 5.35351403116112E-02 
610	 5.34446519783612E-02 
611	 5.33105792520289E-02 
612	 5.34451946540954E-02 
613	 5.37387667844123E-02 
614	 5.35532969273999E-02 
615	 5.31951424549652E-02 
616	 5.28831649980153E-02 
617	 5.27334404198853E-02 
618	 5.27022761504116E-02 
619	 5.26635228252781E-02 
620	 5.27614540806498E-02 
621	 5.29034257901696E-02 
622	 0.052466498761464 
623	 5.22860139308501E-02 
624	 5.30548524886613E-02 
625	 5.33362215898812E-02 
626	 5.31738709150063E-02 
627	 5.34851678676135E-02 
628	 5.35491201778515E-02 
629	 5.32009430156857E-02 
630	 5.31341728861647E-02 
631	 0.053468599802957 
632	 5.42506459651118E-02 
633	 5.44043799197552E-02 
634	 5.40278952414131E-02 
635	 5.44364959772057E-02 
636	 5.46059317888035E-02 
637	 5.40498747002694E-02 
638	 5.40006451298276E-02 
639	 5.42328351216764E-02 
640	 0.054044455646649 
641	 5.39293136949762E-02 
642	 5.40555099890952E-02 
643	 5.45712291149793E-02 
644	 0.054720864280553 
645	 5.39033288497077E-02 
646	 5.34118529809787E-02 
647	 5.33439773865173E-02 
648	 0.053222342772281 
649	 5.31799576693116E-02 
650	 5.32753458212393E-02 
651	 5.37170757185897E-02 
652	 5.39381796584619E-02 
653	 5.32732014231563E-02 
654	 5.30335569022099E-02 
655	 5.33303252944981E-02 
656	 5.34356519965084E-02 
657	 5.29492298767525E-02 
658	 5.18610782703733E-02 
659	 5.16389075665649E-02 
660	 5.18595765496519E-02 
661	 5.16044363616512E-02 
662	 5.12133378477439E-02 
663	 5.07818443172253E-02 
664	 0.050334754393076 
665	 5.01163020843854E-02 
666	 5.02780650984045E-02 
667	 5.01561045310486E-02 
668	 4.97805403811263E-02 
669	 0.049572412201917 
670	 4.91475751916667E-02 
671	 4.84825643231513E-02 
672	 4.81184787457781E-02 
673	 4.81873456357584E-02 
674	 4.87586821558091E-02 
675	 4.91547728459761E-02 
676	 4.93365392177792E-02 
677	 4.97793750445487E-02 
678	 5.01445798315907E-02 
679	 5.02990968561291E-02 
680	 5.06016644833247E-02 
681	 5.11712459526368E-02 
682	 0.05212515330878 
683	 5.30028636953768E-02 
684	 5.37001780312278E-02 
685	 5.44591300119774E-02 
686	 5.53923319845302E-02 
687	 0.056592536611005 
688	 5.79021795658179E-02 
689	 0.059324675844548 
690	 6.13253326963797E-02 
691	 6.28474275265496E-02 
692	 6.38506586785819E-02 
693	 6.55330396092978E-02 
694	 6.77054238080059E-02 
695	 0.069953304391921 
696	 7.20275346254988E-02 
697	 7.38407177787663E-02 
698	 7.53879278470304E-02 
699	 0.077026935171009 
700	 7.89217788534961E-02 
701	 8.09843371892682E-02 
702	 8.31547581855916E-02 
703	 8.54011673365995E-02 
704	 8.68619361168696E-02 
705	 8.77700983311735E-02 
706	 8.95929320350614E-02 
707	 9.12512766697931E-02 
708	 9.21040148812502E-02 
709	 9.28917673235855E-02 
710	 9.39727306220765E-02 
711	 9.58489834299839E-02 
712	 9.70884164049923E-02 
713	 0.097636054551187 
714	 9.95067441339986E-02 
715	 0.101465592244435 
716	 0.102406724345965 
717	 0.103690122492019 
718	 0.105343745315218 
719	 0.106199706763534 
720	 0.106783046285675 
721	 0.107326883535548 
722	 0.107784294552309 
723	 0.10866720894886 
724	 0.110511999029712 
725	 0.111521472864435 
726	 0.111599886865383 
727	 0.112219121099168 
728	 0.113119921234669 
729	 0.114061510884632 
730	 0.114026007035033 
731	 0.114068253511737 
732	 0.115698040057365 
733	 0.116640042369712 
734	 0.116608621646953 
735	 0.116177713212042 
736	 0.116342062745991 
737	 0.117603414147374 
738	 0.118005788263339 
739	 0.117892668516053 
740	 0.118377886775559 
741	 0.119328305726046 
742	 0.120391984104006 
743	 0.120205141071528 
744	 0.119969905160479 
745	 0.12069589030577 
746	 0.121487644449374 
747	 0.122082567871985 
748	 0.122248231695847 
749	 0.122390762227551 
750	 0.122696310995497 
751	 0.123186885646607 
752	 0.123790073246575 
753	 0.124421191101733 
754	 0.125156122547429 
755	 0.125700285276608 
756	 0.125096272496463 
757	 0.125016285925162 
758	 0.12618325534246 
759	 0.127040749913705 
760	 0.127893513062601 
761	 0.12897469096092 
762	 0.130724435243652 
763	 0.131954951808483 
764	 0.130168727932762 
765	 0.129171379073525 
766	 0.129823918187525 
767	 0.130075157166916 
768	 0.130015465687647 
769	 0.129838998513109 
770	 0.130176012863832 
771	 0.130985179824891 
772	 0.1315094904637 
773	 0.131936392192932 
774	 0.132376270733953 
775	 0.132732654760213 
776	 0.1329392457901 
777	 0.132870799881492 
778	 0.13315093411077 
779	 0.133845556997561 
