Wavelength	A00346.asd
325	 6.22695337754464E-02 
326	 6.01621732576484E-02 
327	 5.76851560416492E-02 
328	 5.69193293827612E-02 
329	 5.78113560859509E-02 
330	 5.87519027120585E-02 
331	 5.06991934493358E-02 
332	 4.66948121393841E-02 
333	 5.86592967885754E-02 
334	 6.03018830745143E-02 
335	 5.40008308948338E-02 
336	 5.52566887504642E-02 
337	 5.77121611082263E-02 
338	 5.96587735785619E-02 
339	 6.26609313572492E-02 
340	 6.26325417904522E-02 
341	 5.70634497380797E-02 
342	 5.54205844279867E-02 
343	 5.75551683085292E-02 
344	 0.060965144850358 
345	 5.85852906568745E-02 
346	 5.18409346772763E-02 
347	 5.40537402789105E-02 
348	 5.79501904959131E-02 
349	 5.85099936022489E-02 
350	 5.88464348381264E-02 
351	 5.85054642191288E-02 
352	 5.61564669073957E-02 
353	 5.43306039911594E-02 
354	 5.40253132193641E-02 
355	 5.61974619586397E-02 
356	 5.72906242279524E-02 
357	 5.57305816743514E-02 
358	 5.73171094155283E-02 
359	 5.96739362693617E-02 
360	 5.83214262537066E-02 
361	 5.68210288703075E-02 
362	 5.62777057742528E-02 
363	 5.74368805505334E-02 
364	 5.71986407267477E-02 
365	 5.46082202587811E-02 
366	 5.50684539482076E-02 
367	 0.05621476309249 
368	 5.41907769181065E-02 
369	 5.41899289720697E-02 
370	 5.62464454465682E-02 
371	 0.056285319811352 
372	 5.66277381774205E-02 
373	 5.80709719571746E-02 
374	 5.71464720547119E-02 
375	 5.57605687434862E-02 
376	 5.69008786162592E-02 
377	 5.74910346379496E-02 
378	 0.056887949726264 
379	 0.055362522904176 
380	 5.45713615630519E-02 
381	 5.53655484483443E-02 
382	 5.70027720013369E-02 
383	 5.83845127879752E-02 
384	 0.058224700271162 
385	 5.84266240449514E-02 
386	 5.86463142459454E-02 
387	 5.61146981933927E-02 
388	 5.55104091898569E-02 
389	 5.79849978106554E-02 
390	 5.68748453490512E-02 
391	 0.055482735069807 
392	 5.81476790605252E-02 
393	 5.74073909456826E-02 
394	 5.40901228435485E-02 
395	 5.51477254398113E-02 
396	 5.60930148613029E-02 
397	 5.53020029843057E-02 
398	 5.48762349081104E-02 
399	 5.45860342504909E-02 
400	 5.40410433516413E-02 
401	 5.41190047313088E-02 
402	 5.47811351019046E-02 
403	 5.56964650456896E-02 
404	 5.62029214907778E-02 
405	 0.056111566898061 
406	 5.62486989613471E-02 
407	 5.64599419290519E-02 
408	 5.64598442360322E-02 
409	 5.60437558330361E-02 
410	 5.53830256248318E-02 
411	 5.49233518547915E-02 
412	 5.51701759265209E-02 
413	 5.61247484658645E-02 
414	 5.62576575178601E-02 
415	 5.58898571704625E-02 
416	 5.56370005312253E-02 
417	 5.56517431461166E-02 
418	 5.59622895626978E-02 
419	 5.65276848947006E-02 
420	 5.67815844837205E-02 
421	 5.65375895151218E-02 
422	 5.68985905690856E-02 
423	 5.74174415260736E-02 
424	 5.72694425231749E-02 
425	 5.73746085178708E-02 
426	 5.77718145211598E-02 
427	 5.76939259340926E-02 
428	 5.77297674041311E-02 
429	 5.81667747025661E-02 
430	 0.058117075875218 
431	 5.76870419197193E-02 
432	 5.72490178340637E-02 
433	 5.69541437101972E-02 
434	 5.69229883842757E-02 
435	 5.74047347935018E-02 
436	 0.057554871974564 
437	 5.69618695869254E-02 
438	 5.73365677875351E-02 
439	 5.81095323885311E-02 
440	 5.77516235597454E-02 
441	 5.78146178883752E-02 
442	 5.84562363885589E-02 
443	 5.83315546077854E-02 
444	 5.80343529007685E-02 
445	 5.80942689661807E-02 
446	 5.85002543560353E-02 
447	 5.89857429731606E-02 
448	 5.89677794186727E-02 
449	 5.89066414080753E-02 
450	 5.90014260124163E-02 
451	 5.94067798807485E-02 
452	 5.98140886077489E-02 
453	 5.99102242558101E-02 
454	 5.97586668990979E-02 
455	 5.95992486739759E-02 
456	 6.01110328174216E-02 
457	 6.01916242824501E-02 
458	 5.96059143903208E-02 
459	 5.98709951176607E-02 
460	 6.03170041030346E-02 
461	 6.00264494656262E-02 
462	 5.99391410450351E-02 
463	 6.00645387262283E-02 
464	 5.97134702975423E-02 
465	 5.95950366321261E-02 
466	 6.00231724181746E-02 
467	 6.04660906429216E-02 
468	 6.05861049358735E-02 
469	 6.00005128966126E-02 
470	 5.99379275163491E-02 
471	 6.05298842807681E-02 
472	 6.10325773076113E-02 
473	 6.11586751011513E-02 
474	 6.07842147694354E-02 
475	 6.05359698764388E-02 
476	 0.060518384687448 
477	 6.07502119364949E-02 
478	 6.07571439613593E-02 
479	 6.05516009235166E-02 
480	 6.08500642601103E-02 
481	 6.11970651046939E-02 
482	 6.12152009052775E-02 
483	 6.10978629319435E-02 
484	 6.10424355671614E-02 
485	 6.14689494606376E-02 
486	 6.16886145166225E-02 
487	 6.15642157364484E-02 
488	 0.061941457075435 
489	 6.20802410908074E-02 
490	 6.12565513162171E-02 
491	 6.06649735994888E-02 
492	 6.06662016400889E-02 
493	 6.15822484128028E-02 
494	 6.23033819615792E-02 
495	 6.23377466291579E-02 
496	 6.21716720302539E-02 
497	 6.20664983353868E-02 
498	 6.22902724564666E-02 
499	 6.23839286385963E-02 
500	 6.23686495182907E-02 
501	 6.27415525873947E-02 
502	 6.30438647778541E-02 
503	 6.30346172461109E-02 
504	 6.31605355354001E-02 
505	 6.34046028606696E-02 
506	 6.36402180938386E-02 
507	 6.38454211577484E-02 
508	 6.40978873751723E-02 
509	 6.47596933680039E-02 
510	 0.065368700901626 
511	 6.55762278851549E-02 
512	 6.58697609422457E-02 
513	 6.62918538048792E-02 
514	 0.066772650209442 
515	 0.067078562967919 
516	 6.71782392909789E-02 
517	 0.06743406396499 
518	 6.78467293339344E-02 
519	 0.068365561676899 
520	 6.86426980826189E-02 
521	 6.88684276430768E-02 
522	 6.97947826917989E-02 
523	 7.05989453334942E-02 
524	 7.09494358533766E-02 
525	 7.14026528502401E-02 
526	 7.18014273039776E-02 
527	 7.18324643503962E-02 
528	 7.22449735785236E-02 
529	 7.29933752318457E-02 
530	 7.32301972216614E-02 
531	 7.34009843285028E-02 
532	 0.0738201839114 
533	 7.45224896456377E-02 
534	 7.51302279006389E-02 
535	 7.48629293330553E-02 
536	 0.074936514644378 
537	 7.56003587411063E-02 
538	 7.60191806313901E-02 
539	 7.62770805194111E-02 
540	 7.64961008862231E-02 
541	 7.67575515811526E-02 
542	 7.70047770243942E-02 
543	 7.69894888793512E-02 
544	 0.07716802014361 
545	 7.76650350774616E-02 
546	 0.077947446836591 
547	 7.80929691090623E-02 
548	 7.82693748331413E-02 
549	 7.84530536598475E-02 
550	 0.078704329609131 
551	 0.079251046042573 
552	 7.96500701836965E-02 
553	 7.96551462907905E-02 
554	 7.97651109252358E-02 
555	 0.079964045482179 
556	 8.00696183135358E-02 
557	 8.03593230417598E-02 
558	 0.080776288902405 
559	 8.06442419660272E-02 
560	 8.05400211950563E-02 
561	 8.09685536662939E-02 
562	 8.09852350805043E-02 
563	 8.07437500214192E-02 
564	 8.11217387152649E-02 
565	 8.14651748056645E-02 
566	 8.14506136668114E-02 
567	 8.09014747689792E-02 
568	 8.02303385882946E-02 
569	 7.99743251037797E-02 
570	 8.01276519130323E-02 
571	 8.05608748265061E-02 
572	 8.09049700347186E-02 
573	 8.08919720339254E-02 
574	 8.04382295425826E-02 
575	 8.03840134591887E-02 
576	 8.05329537197301E-02 
577	 8.02994058400374E-02 
578	 8.00637453156781E-02 
579	 7.98982824739443E-02 
580	 7.95575186610125E-02 
581	 7.93842801123483E-02 
582	 7.96422093592932E-02 
583	 7.96103890238045E-02 
584	 7.94160527575638E-02 
585	 7.97846582977299E-02 
586	 8.00108261635374E-02 
587	 7.98198177500468E-02 
588	 7.94307711127538E-02 
589	 7.91082499862906E-02 
590	 0.079170103749331 
591	 7.93281679553815E-02 
592	 0.079406606730812 
593	 0.079082686311211 
594	 7.89547272121203E-02 
595	 7.93152065461335E-02 
596	 7.94332088957971E-02 
597	 7.94017176980735E-02 
598	 7.95811209923556E-02 
599	 7.95275069179501E-02 
600	 7.92244651539884E-02 
601	 7.92128973989265E-02 
602	 7.92205226974968E-02 
603	 7.90186911857606E-02 
604	 7.91064042745619E-02 
605	 7.93323578772393E-02 
606	 7.90894962823082E-02 
607	 7.88648955842487E-02 
608	 7.88303800984883E-02 
609	 7.87744755314913E-02 
610	 7.86774982774757E-02 
611	 7.85377716667194E-02 
612	 0.078519938477023 
613	 7.86019767263959E-02 
614	 7.85698230179052E-02 
615	 7.85255787537374E-02 
616	 7.85085406402199E-02 
617	 7.83621168459874E-02 
618	 7.80495898082512E-02 
619	 7.74999296581409E-02 
620	 7.74411835753891E-02 
621	 7.78777987598605E-02 
622	 7.77922784375372E-02 
623	 7.75102262130817E-02 
624	 7.73717576230205E-02 
625	 7.74767281691418E-02 
626	 7.76845202755553E-02 
627	 7.75557503343713E-02 
628	 7.74982355855658E-02 
629	 7.76395453199501E-02 
630	 7.77174283867415E-02 
631	 7.77319353517153E-02 
632	 7.77131542013191E-02 
633	 7.77351395625267E-02 
634	 7.77385775943614E-02 
635	 7.74743209841527E-02 
636	 7.71410004048293E-02 
637	 7.69056894510507E-02 
638	 7.70539522050513E-02 
639	 7.72894970000709E-02 
640	 7.70164065626008E-02 
641	 7.68716563682188E-02 
642	 7.69094083072292E-02 
643	 7.64457694533137E-02 
644	 7.60339340599531E-02 
645	 0.076133689091522 
646	 7.59221187607857E-02 
647	 7.54435070735668E-02 
648	 7.52548827626592E-02 
649	 7.49432130154152E-02 
650	 7.44128359439396E-02 
651	 7.39803643958034E-02 
652	 7.37655504979739E-02 
653	 7.38669417051001E-02 
654	 7.42463953822431E-02 
655	 7.45778503606284E-02 
656	 7.38108256112587E-02 
657	 7.29494273156955E-02 
658	 7.26451714006574E-02 
659	 7.25670163001738E-02 
660	 7.25069967960293E-02 
661	 7.22374311487808E-02 
662	 7.15545623751923E-02 
663	 7.06577317695607E-02 
664	 7.06093514358008E-02 
665	 7.07760177213126E-02 
666	 7.05749101289749E-02 
667	 6.99160810107849E-02 
668	 6.91933948051355E-02 
669	 6.94757501822483E-02 
670	 6.93838741323133E-02 
671	 6.86686726259833E-02 
672	 6.90550756402629E-02 
673	 6.95177466365191E-02 
674	 6.87821142506455E-02 
675	 6.85652874184881E-02 
676	 6.89886181348551E-02 
677	 6.91832668294436E-02 
678	 6.93291276412399E-02 
679	 6.95268200826795E-02 
680	 6.98967405663276E-02 
681	 7.03569023323892E-02 
682	 0.070750360227702 
683	 7.12473488318304E-02 
684	 7.19193107853669E-02 
685	 7.29129985660955E-02 
686	 7.39045422752636E-02 
687	 7.46118209599505E-02 
688	 7.56656810774902E-02 
689	 7.70039288258534E-02 
690	 7.83812240818747E-02 
691	 8.01788740169641E-02 
692	 0.082370363577301 
693	 8.41032767421853E-02 
694	 0.085732102160821 
695	 8.76021776238346E-02 
696	 8.96169121020569E-02 
697	 9.16451106012057E-02 
698	 9.33965749733635E-02 
699	 9.53737404618326E-02 
700	 9.76763927367016E-02 
701	 9.94280942564718E-02 
702	 0.10099823735854 
703	 0.103037672176474 
704	 0.104643699990469 
705	 0.105847554412905 
706	 0.107466060283135 
707	 0.109024185710814 
708	 0.110250280809885 
709	 0.111609801221467 
710	 0.113074472227404 
711	 0.114489410522327 
712	 0.115856381534785 
713	 0.117074226034496 
714	 0.117732227184011 
715	 0.118522554064677 
716	 0.120123040053104 
717	 0.121311665027524 
718	 0.122099875899073 
719	 0.123366143275314 
720	 0.124384358001264 
721	 0.124942744701148 
722	 0.12550188396451 
723	 0.125873468962888 
724	 0.125761203383365 
725	 0.12640753018966 
726	 0.127713845737275 
727	 0.12859206356298 
728	 0.129158336353016 
729	 0.129471643881757 
730	 0.129688919173195 
731	 0.130057846062077 
732	 0.130864887209968 
733	 0.131324528865066 
734	 0.131427080106427 
735	 0.131756085166497 
736	 0.132189523640668 
737	 0.132610792905266 
738	 0.132809766766118 
739	 0.132951735450236 
740	 0.13337772567642 
741	 0.134019989442887 
742	 0.134748442735189 
743	 0.135167492019498 
744	 0.135409735224278 
745	 0.135602722720062 
746	 0.135663234301566 
747	 0.135709987520775 
748	 0.136044708617509 
749	 0.136336509835997 
750	 0.136471847070485 
751	 0.136499504869374 
752	 0.136746189012114 
753	 0.137508184436118 
754	 0.137782817237139 
755	 0.137636559530048 
756	 0.137898002415606 
757	 0.138105753590913 
758	 0.138125300468041 
759	 0.138419964848597 
760	 0.139332146183265 
761	 0.140616625880224 
762	 0.14134979453496 
763	 0.141554076806469 
764	 0.141918756365648 
765	 0.142083683192278 
766	 0.141969954486728 
767	 0.141741783356912 
768	 0.141477632296856 
769	 0.141228873563096 
770	 0.141255067815716 
771	 0.141490001948489 
772	 0.141407666596904 
773	 0.141410131741864 
774	 0.141735554957462 
775	 0.141902176069572 
776	 0.142147154444246 
777	 0.14305391242485 
778	 0.143554630746223 
779	 0.143461685565418 
780	 0.143464216838737 
781	 0.143735249098565 
782	 0.144328674575875 
783	 0.1444328089797 
784	 0.144194625670844 
785	 0.14420111721999 
786	 0.14437288492581 
787	 0.144710874477333 
788	 0.145240464770151 
789	 0.145684104890573 
790	 0.145789365392508 
791	 0.145797537841145 
792	 0.145789185135848 
793	 0.145780753388771 
794	 0.146109992542223 
795	 0.146717240291491 
796	 0.146642085559159 
797	 0.146396381192125 
798	 0.146530278111705 
799	 0.146432315647158 
800	 0.14630782109864 
801	 0.147021440372787 
802	 0.14769292694436 
803	 0.147950667233308 
804	 0.147850178200705 
805	 0.148013350990044 
806	 0.149016623250172 
807	 0.148761829627811 
808	 0.147735100184937 
809	 0.1486961268494 
810	 0.149205556764452 
811	 0.148438751784152 
812	 0.14829828340358 
813	 0.148676868546681 
814	 0.149223262879649 
815	 0.14997155693931 
816	 0.150708376143887 
817	 0.150970510478443 
818	 0.150820807099272 
819	 0.150536992663531 
820	 0.151329353621679 
821	 0.152290676080295 
822	 0.15226261409551 
823	 0.152402991533918 
824	 0.152785642638548 
825	 0.152909579923952 
826	 0.152854785679618 
827	 0.152769436801514 
828	 0.153439679273553 
829	 0.153887023970121 
830	 0.15292456089648 
831	 0.153561153276785 
832	 0.155405517015275 
833	 0.15546930281007 
834	 0.155119265751208 
835	 0.154912687874441 
836	 0.154547708739692 
