Wavelength	A00394.asd
325	 3.08283242902919E-02 
326	 3.22255669691484E-02 
327	 3.67555288399733E-02 
328	 4.01944029320894E-02 
329	 4.22035193541142E-02 
330	 4.22179110901282E-02 
331	 3.78564042291285E-02 
332	 3.53699622872817E-02 
333	 4.04943474661002E-02 
334	 0.045840324780728 
335	 4.74439037050491E-02 
336	 3.81627456568679E-02 
337	 3.70968733998561E-02 
338	 4.62268301999418E-02 
339	 4.56526269673175E-02 
340	 3.98923408129458E-02 
341	 3.41991797746003E-02 
342	 0.035453844302438 
343	 4.11075589203431E-02 
344	 4.52157057665362E-02 
345	 0.043854661102944 
346	 3.81225738693994E-02 
347	 3.66400268996914E-02 
348	 3.76137727405198E-02 
349	 3.93590545058005E-02 
350	 4.06016672629849E-02 
351	 0.040683090847607 
352	 3.89497771401727E-02 
353	 3.75320195456859E-02 
354	 3.74288159015688E-02 
355	 3.98363750900678E-02 
356	 4.17434709794761E-02 
357	 4.15259097879505E-02 
358	 4.17811871811776E-02 
359	 4.25354625098211E-02 
360	 4.34353919350999E-02 
361	 4.12709180201575E-02 
362	 3.76566012186865E-02 
363	 4.04483769927179E-02 
364	 4.28827755879535E-02 
365	 4.16102716219479E-02 
366	 4.01710515957062E-02 
367	 3.88740370480572E-02 
368	 3.75841456952705E-02 
369	 3.82781703621527E-02 
370	 4.02567444458963E-02 
371	 3.97037907789806E-02 
372	 3.91436260336099E-02 
373	 3.97427852688168E-02 
374	 3.93156668933448E-02 
375	 0.039205591650805 
376	 4.14385399020848E-02 
377	 4.22465519120278E-02 
378	 4.11971994964956E-02 
379	 3.98589376367084E-02 
380	 3.96154750834952E-02 
381	 4.09020943656718E-02 
382	 4.10793990145376E-02 
383	 4.11514860659327E-02 
384	 4.27417945924729E-02 
385	 4.23206593754214E-02 
386	 4.00654661496044E-02 
387	 3.89149044447132E-02 
388	 3.87807392768635E-02 
389	 3.95930046758565E-02 
390	 4.10884888936826E-02 
391	 4.20059067490857E-02 
392	 4.10441131147438E-02 
393	 4.06282446059537E-02 
394	 4.10280717136712E-02 
395	 4.14519753271818E-02 
396	 4.14033229595793E-02 
397	 4.07797740930408E-02 
398	 4.02734027834536E-02 
399	 0.039918154695474 
400	 3.96622584992847E-02 
401	 3.97906094220476E-02 
402	 4.02456778407239E-02 
403	 4.09078792731273E-02 
404	 4.11598820914002E-02 
405	 4.08841655592841E-02 
406	 4.10976017327425E-02 
407	 4.16369075852484E-02 
408	 4.21719236457544E-02 
409	 4.21694263737851E-02 
410	 4.17637150311765E-02 
411	 4.16680352941128E-02 
412	 4.17700736156404E-02 
413	 4.19614277156898E-02 
414	 4.18745736349949E-02 
415	 4.16925417502151E-02 
416	 4.16965974979659E-02 
417	 0.041607639036602 
