Wavelength	A00289.asd
325	 2.91038882192919E-02 
326	 3.26895528808489E-02 
327	 0.03362735224512 
328	 2.89269523648072E-02 
329	 2.86780983937441E-02 
330	 3.46271093477472E-02 
331	 3.52865753482933E-02 
332	 3.48964766169492E-02 
333	 3.78855490483059E-02 
334	 3.38492733865661E-02 
335	 2.78713245949441E-02 
336	 0.035117047658181 
337	 4.22141171280231E-02 
338	 4.40161678113084E-02 
339	 3.89096259304605E-02 
340	 3.32858727051189E-02 
341	 3.24964654171383E-02 
342	 3.66130572790401E-02 
343	 4.11936919365203E-02 
344	 3.84108359013605E-02 
345	 3.64643174527793E-02 
346	 3.70011377850683E-02 
347	 3.72207592507423E-02 
348	 3.65336205706053E-02 
349	 3.50534299429379E-02 
350	 3.73542858856826E-02 
351	 3.91543008362339E-02 
352	 0.032670363309049 
353	 0.030993644621311 
354	 3.51426201346841E-02 
355	 3.60880416954361E-02 
356	 3.56257683002936E-02 
357	 3.52009494189466E-02 
358	 3.68640100834342E-02 
359	 3.88512713435312E-02 
360	 0.038213997935297 
361	 3.75475823150188E-02 
362	 3.74593287551988E-02 
363	 3.79089388193707E-02 
364	 3.70600843556837E-02 
365	 3.45803878555592E-02 
366	 3.49011067992124E-02 
367	 3.65425553556815E-02 
368	 3.69607401335404E-02 
369	 3.68399149026436E-02 
370	 3.63760606340709E-02 
371	 3.58037755748095E-02 
372	 3.54093567465514E-02 
373	 3.54091676590871E-02 
374	 3.58681719060898E-02 
375	 3.65808101716837E-02 
376	 3.72683068514094E-02 
377	 3.75870737703145E-02 
378	 3.72336432980908E-02 
379	 3.54334321843218E-02 
380	 3.45078598271223E-02 
381	 3.53655635564331E-02 
382	 3.52238412823188E-02 
383	 3.51091943173491E-02 
384	 3.66936505104884E-02 
385	 3.81859438233124E-02 
386	 3.86636885491123E-02 
387	 3.69179430274657E-02 
388	 3.58826367411776E-02 
389	 3.64909879904578E-02 
390	 3.52244738695412E-02 
391	 3.47926575174332E-02 
392	 3.84764161236118E-02 
393	 3.78799003920788E-02 
394	 3.39004863560148E-02 
395	 0.03429012809175 
396	 3.52246926816297E-02 
397	 3.51679582026596E-02 
398	 3.52381402064801E-02 
399	 3.46885515465219E-02 
400	 3.28058030692885E-02 
401	 0.032572112314936 
402	 3.38003794952427E-02 
403	 3.48894348171813E-02 
404	 3.51704401622012E-02 
405	 3.45412438859415E-02 
406	 3.44888460892549E-02 
407	 3.48662558206261E-02 
408	 3.52981789423033E-02 
409	 3.50200466257006E-02 
410	 3.43875492076779E-02 
411	 3.49562906158544E-02 
412	 3.53991881395685E-02 
413	 0.035204894352985 
414	 3.55149200870839E-02 
415	 3.56759324636534E-02 
416	 3.47324264840019E-02 
417	 3.44298299421737E-02 
418	 3.49208324756751E-02 
419	 3.54202448687636E-02 
420	 0.035384865559738 
421	 3.46751157432955E-02 
422	 3.45875455242465E-02 
423	 3.50476398741053E-02 
424	 3.57357017648237E-02 
425	 3.56991959710613E-02 
426	 3.51624575777778E-02 
427	 3.60018079109609E-02 
428	 3.66376127393265E-02 
429	 0.036127106207175 
