Wavelength	SHSI00315.asd
325	 5.33525600240786E-02 
326	 0.049211815138109 
327	 4.06778120312388E-02 
328	 5.23296331547409E-02 
329	 5.39070798022255E-02 
330	 3.99346252675621E-02 
331	 4.28579227004555E-02 
332	 5.21215229320914E-02 
333	 5.58179269398862E-02 
334	 5.71142176321424E-02 
335	 0.054976041733006 
336	 4.48648397511209E-02 
337	 4.10275960824668E-02 
338	 4.62571079487684E-02 
339	 5.15989787122766E-02 
340	 5.24421681626577E-02 
341	 4.65263226129581E-02 
342	 4.54087481558964E-02 
343	 4.78949363793444E-02 
344	 4.81108648011519E-02 
345	 4.92331599566923E-02 
346	 5.10938638622011E-02 
347	 5.06405636430882E-02 
348	 4.92225969530658E-02 
349	 4.79282522202919E-02 
350	 0.046944655073493 
351	 4.66021287643129E-02 
352	 4.73867162199237E-02 
353	 4.70502855569087E-02 
354	 4.57597783039387E-02 
355	 4.61938640184086E-02 
356	 4.70460423762297E-02 
357	 4.76827707884138E-02 
358	 5.00632979004065E-02 
359	 5.19670135089162E-02 
360	 4.99315048670133E-02 
361	 4.84145484939545E-02 
362	 0.048139081602798 
363	 4.72061162357741E-02 
364	 4.72653882118099E-02 
365	 4.86823320568591E-02 
366	 4.79757952463511E-02 
367	 0.046714597024843 
368	 4.74088206059725E-02 
369	 4.70968452064515E-02 
370	 4.58150154567654E-02 
371	 4.57173533496193E-02 
372	 4.68506045584983E-02 
373	 4.88825202256717E-02 
374	 4.92389546187106E-02 
375	 0.049049915598228 
376	 5.02285366553339E-02 
377	 4.84600407094559E-02 
378	 4.45241053897257E-02 
379	 4.39751241177418E-02 
380	 4.53377214122183E-02 
381	 4.72249716589617E-02 
382	 4.58889101162535E-02 
383	 4.40987294401774E-02 
384	 4.58469862348934E-02 
385	 4.63883535324478E-02 
386	 4.54627898455093E-02 
387	 4.61576531986843E-02 
388	 4.57011347024511E-02 
389	 4.35185002730483E-02 
390	 0.04380939444541 
391	 4.50527695148667E-02 
392	 4.50922704247357E-02 
393	 0.044187956043317 
394	 4.31635967383844E-02 
395	 4.43261096981387E-02 
396	 4.47469189267429E-02 
397	 4.35764350268675E-02 
398	 4.35717111619764E-02 
399	 4.38965757878045E-02 
400	 4.34961707797745E-02 
401	 4.36173130541266E-02 
402	 4.40916415351001E-02 
403	 4.39689712250074E-02 
404	 4.39740549086454E-02 
405	 4.42793094350911E-02 
406	 4.40208265330941E-02 
407	 4.37385502310735E-02 
408	 4.41589879316984E-02 
409	 4.37728074549455E-02 
410	 4.28363425248371E-02 
411	 4.30477721363626E-02 
412	 4.33006995654848E-02 
413	 4.31136382885641E-02 
414	 4.29361774023301E-02 
415	 4.29461753024192E-02 
416	 4.33089634509968E-02 
417	 4.34807837116244E-02 
418	 4.33608836040845E-02 
419	 4.30374333494427E-02 
420	 4.29185004729479E-02 
421	 4.31770091392319E-02 
422	 4.32629819930367E-02 
423	 4.33327943506768E-02 
424	 4.37161252745676E-02 
425	 4.37209581732587E-02 
426	 4.33954685978063E-02 
427	 4.35707000912803E-02 
428	 4.37590757575809E-02 
429	 4.36602537857752E-02 
430	 4.35306981765068E-02 
431	 4.35354858539095E-02 
432	 4.39050159213767E-02 
433	 4.38897342526294E-02 
434	 0.043471988673195 
435	 4.33558496490667E-02 
436	 4.33727807340508E-02 
437	 0.043394473311676 
438	 4.33782532982593E-02 
439	 4.33445601261485E-02 
440	 4.33456348375292E-02 
441	 4.33945511682728E-02 
442	 4.34811014454168E-02 
443	 4.35522694346832E-02 
444	 4.35741424999576E-02 
445	 4.35326881205306E-02 
446	 4.35373413624124E-02 
447	 4.36389884933376E-02 
448	 0.043950602156064 
449	 4.39728082056783E-02 
450	 4.36460911935693E-02 
451	 4.36041752671821E-02 
452	 0.043694100170132 
453	 4.37327668080391E-02 
454	 4.38377595964535E-02 
455	 4.39894189498484E-02 
456	 4.41367974143161E-02 
457	 4.40215164600925E-02 
458	 0.043635566614523 
459	 0.043569933076878 
460	 4.37860619238961E-02 
461	 4.41565382971967E-02 
462	 4.39878155257998E-02 
463	 4.34330560560756E-02 
464	 0.043434683304445 
