Wavelength	SHSI00156.asd
325	 4.49351209749751E-02 
326	 3.77773382597279E-02 
327	 3.87127164408199E-02 
328	 4.22166813083253E-02 
329	 4.42996497698705E-02 
330	 4.36290117668052E-02 
331	 4.29814502154956E-02 
332	 4.11734456870338E-02 
333	 3.72488528265162E-02 
334	 3.86854752978275E-02 
335	 4.29252094279899E-02 
336	 0.041322201238336 
337	 4.03688205004021E-02 
338	 4.12762190785996E-02 
339	 4.01197536988076E-02 
340	 3.90531830575481E-02 
341	 3.98967624670611E-02 
342	 4.20498956889781E-02 
343	 4.38574418792173E-02 
344	 4.27127273710554E-02 
345	 4.09613587551298E-02 
346	 0.039753852270213 
347	 4.04310205143755E-02 
348	 4.09385231888985E-02 
349	 4.00310929833678E-02 
350	 3.94438993774118E-02 
351	 3.95067919981459E-02 
352	 4.04488593434645E-02 
353	 4.01895547137192E-02 
354	 3.87426162477283E-02 
355	 3.78568414169822E-02 
356	 3.85069466963788E-02 
357	 4.07920517715771E-02 
358	 4.09207788691518E-02 
359	 4.03431639017254E-02 
360	 4.19149446473438E-02 
361	 4.18723419770842E-02 
362	 3.99321999947293E-02 
363	 3.80822952802609E-02 
364	 3.71564879507079E-02 
365	 3.74863714445928E-02 
366	 3.76388186928313E-02 
367	 3.80288448283541E-02 
368	 3.94282832240558E-02 
369	 3.99160900343232E-02 
370	 3.94990100849518E-02 
371	 3.99520654587157E-02 
372	 3.94836350918539E-02 
373	 3.75658873043757E-02 
374	 3.74873309018327E-02 
375	 3.80565942546187E-02 
376	 3.71962943413628E-02 
377	 0.036656450379861 
378	 3.68001974254115E-02 
379	 3.75391676784928E-02 
380	 3.76156903100795E-02 
381	 3.67555952681267E-02 
382	 0.037902808599091 
383	 3.89971998938836E-02 
384	 3.71380358670375E-02 
385	 3.59288193287496E-02 
386	 0.036200538639742 
387	 3.75834578553377E-02 
388	 3.83665949000142E-02 
389	 3.77486469008729E-02 
390	 3.64400463594097E-02 
391	 3.55331492661961E-02 
392	 3.61129975117109E-02 
393	 3.67970486348172E-02 
394	 3.70566305582288E-02 
395	 3.62772995331939E-02 
396	 3.61744074488766E-02 
397	 3.70951373209242E-02 
398	 3.65599753884653E-02 
399	 3.58225518898549E-02 
400	 0.036307720758394 
401	 3.66330292966799E-02 
402	 3.65130397373905E-02 
403	 3.57339619879294E-02 
404	 3.56936866233459E-02 
405	 3.66352609000947E-02 
406	 3.63040671559613E-02 
407	 3.54523178647136E-02 
408	 3.52316885648486E-02 
409	 3.53874347604353E-02 
410	 3.57062192039672E-02 
411	 3.57511967786792E-02 
412	 0.035623103634392 
413	 3.53761788349056E-02 
414	 3.50310625939317E-02 
415	 3.47287365571179E-02 
416	 3.46296253432106E-02 
417	 3.47480972319899E-02 
418	 3.49265485107613E-02 
419	 0.034646522647625 
420	 3.45996629887417E-02 
421	 3.50466905434828E-02 
422	 3.50531996368443E-02 
423	 3.46797045525533E-02 
424	 3.41508181570808E-02 
425	 3.43860974976163E-02 
426	 3.51086784835408E-02 
427	 3.43436078076783E-02 
428	 3.38680056149392E-02 
429	 3.46678016642724E-02 
430	 3.47923519145386E-02 
431	 3.43926912209009E-02 
432	 3.41420298684062E-02 
433	 3.42195962297321E-02 
434	 3.45163628706809E-02 
435	 3.43961023437392E-02 
436	 3.42076826534837E-02 
437	 3.41718383121858E-02 
438	 3.39842784660168E-02 
439	 3.38749531401759E-02 
