Wavelength	AVE00042.asd
325	 2.82956658001649E-02 
326	 2.09129959358544E-02 
327	 2.35528005238547E-02 
328	 3.35543845678943E-02 
329	 0.038417099592946 
330	 3.40445005951865E-02 
331	 2.61235224268657E-02 
332	 2.40018728132059E-02 
333	 3.48040560364102E-02 
334	 3.77668039626359E-02 
335	 3.45328560638403E-02 
336	 3.75890064921249E-02 
337	 3.87935883154101E-02 
338	 3.71861738322746E-02 
339	 3.99748913032771E-02 
340	 4.02432098522914E-02 
341	 3.35148191641362E-02 
342	 3.83116951384825E-02 
343	 4.65280626302751E-02 
344	 3.81252649991052E-02 
345	 3.15410944400708E-02 
346	 3.16552154553272E-02 
347	 3.59924853459556E-02 
348	 3.90893030699083E-02 
349	 3.76342968416305E-02 
350	 3.51122602298801E-02 
351	 3.33283818400452E-02 
352	 3.40061492737422E-02 
353	 3.62502981405883E-02 
354	 3.81881228840624E-02 
355	 3.44462903288643E-02 
356	 3.09870248498047E-02 
357	 3.14676801969351E-02 
358	 3.40275964620645E-02 
359	 3.62793656681938E-02 
360	 3.52400789830529E-02 
361	 3.53566688619723E-02 
362	 3.65658923417933E-02 
363	 0.034841951380408 
364	 3.29541618135306E-02 
365	 3.24440768527011E-02 
366	 3.29803306765256E-02 
367	 3.33121659973716E-02 
368	 3.18596660460178E-02 
369	 3.25828343866652E-02 
370	 3.50564963657973E-02 
371	 3.47900822008968E-02 
372	 0.034651145290893 
373	 3.56583663541255E-02 
374	 3.35421893348991E-02 
375	 3.14532571245573E-02 
376	 3.40688129354252E-02 
377	 3.47875838327562E-02 
378	 3.34902353584785E-02 
379	 3.53452987315473E-02 
380	 3.62937652272894E-02 
381	 3.48476228395576E-02 
382	 3.53147155286112E-02 
383	 3.63826637850911E-02 
384	 3.58409405887272E-02 
385	 3.42333544935209E-02 
386	 3.25578859832614E-02 
387	 3.32539597759815E-02 
388	 3.40467937693819E-02 
389	 3.39459923445365E-02 
390	 3.40073046720924E-02 
391	 3.36690472011214E-02 
392	 3.22633534318847E-02 
393	 3.36571871999029E-02 
394	 3.68709605380107E-02 
395	 3.71594075909747E-02 
396	 3.60059855414619E-02 
397	 3.44983428889842E-02 
398	 0.034905408223109 
399	 3.50876012415226E-02 
400	 3.28485746625086E-02 
401	 3.33911578748798E-02 
402	 0.035685360350667 
403	 3.49482909914878E-02 
404	 3.43238563573457E-02 
405	 3.48335263054852E-02 
406	 3.44046053210383E-02 
407	 3.38240185115052E-02 
408	 3.42401215405402E-02 
409	 3.49158068299231E-02 
410	 3.54650788407053E-02 
411	 3.53586827957259E-02 
412	 3.50483035417835E-02 
413	 3.48239967176203E-02 
414	 3.50102257515808E-02 
415	 3.51424092785843E-02 
416	 3.45991472470179E-02 
417	 3.42127283427317E-02 
418	 3.42789149878292E-02 
419	 3.51448055818089E-02 
420	 3.55798871624428E-02 
421	 3.50444729105651E-02 
422	 3.49054208291287E-02 
423	 3.50746789056956E-02 
424	 3.51877951467161E-02 
425	 3.51957723179822E-02 
426	 3.51193059840691E-02 
427	 0.035070606884882 
428	 3.53123724520169E-02 
429	 3.59233226624558E-02 
430	 3.61879367862824E-02 
431	 3.60371377281509E-02 
432	 3.55202392401565E-02 
433	 3.54265053859697E-02 
434	 3.57385331865876E-02 
435	 3.54556203840528E-02 
436	 3.53349946784012E-02 
437	 3.58096916202332E-02 
438	 3.59770686784949E-02 
439	 3.58871471660131E-02 
440	 3.58633384040901E-02 
441	 3.59401662664916E-02 
442	 3.60865478775635E-02 
443	 3.60853465695663E-02 
444	 3.59860750485189E-02 
445	 3.58685573883055E-02 
446	 3.61050285911152E-02 
447	 3.65035519004498E-02 
448	 3.64917707889988E-02 
449	 3.65722806311802E-02 
