Wavelength	AVE00028.asd
325	 3.93227009329608E-02 
326	 5.30619270483566E-02 
327	 5.93024891466933E-02 
328	 6.16254575209815E-02 
329	 6.45099646088888E-02 
330	 6.78323512084284E-02 
331	 6.27860337420417E-02 
332	 5.48580582462467E-02 
333	 4.99371934533773E-02 
334	 5.40556444157483E-02 
335	 6.24473003630897E-02 
336	 0.062803659146239 
337	 6.21538612486261E-02 
338	 6.22071928284683E-02 
339	 6.08542340181458E-02 
340	 5.91274399801519E-02 
341	 5.80715705070158E-02 
342	 5.89073215095738E-02 
343	 6.05822581723377E-02 
344	 6.10601837253164E-02 
345	 5.92514457388865E-02 
346	 5.65832133981127E-02 
347	 5.96730247438545E-02 
348	 6.20815763727533E-02 
349	 5.96483446074989E-02 
350	 5.63226936354044E-02 
351	 5.40936731442567E-02 
352	 0.054938582166857 
353	 5.62820531798085E-02 
354	 5.73942951750139E-02 
355	 5.87113165683459E-02 
356	 0.058747541536057 
357	 5.70609297313819E-02 
358	 5.74915882294438E-02 
359	 5.91674765677764E-02 
360	 6.00647095296371E-02 
361	 0.060003985256637 
362	 5.90985456857072E-02 
363	 5.77477658859888E-02 
364	 5.74921937198735E-02 
365	 5.89143372919898E-02 
366	 6.01071192774277E-02 
367	 6.07664897027921E-02 
368	 6.07984226927819E-02 
369	 6.14992174122988E-02 
370	 6.23544485964639E-02 
371	 6.01667300608921E-02 
372	 5.97176632307817E-02 
373	 6.26931324745133E-02 
374	 6.09542372237701E-02 
375	 5.78044862572134E-02 
376	 5.87796719443418E-02 
377	 6.00637107232351E-02 
378	 6.04697105190761E-02 
379	 5.89695440939735E-02 
380	 5.87620668934685E-02 
381	 6.07369629036367E-02 
382	 5.85822583165679E-02 
383	 5.62615258875633E-02 
384	 0.059719305489041 
385	 6.17492880856942E-02 
386	 6.10741455182091E-02 
387	 5.93148378392938E-02 
388	 5.86429104361909E-02 
389	 0.059701077181746 
390	 5.96964310330352E-02 
391	 5.95144530686581E-02 
392	 6.04521845358495E-02 
393	 0.061563862780243 
394	 6.24104669142896E-02 
395	 6.25240011401483E-02 
396	 6.19843412113509E-02 
397	 6.10709901499894E-02 
398	 6.07791762840678E-02 
399	 6.05265580239136E-02 
400	 5.96784430620722E-02 
401	 5.89822546008845E-02 
402	 5.86488707653756E-02 
403	 5.88902778096695E-02 
404	 5.90135310752527E-02 
405	 5.88960470819394E-02 
406	 5.98860574059393E-02 
407	 6.08410259061235E-02 
408	 6.02819548007526E-02 
409	 5.96500686003163E-02 
410	 5.93421401435955E-02 
411	 5.95376066454256E-02 
412	 5.93300956401816E-02 
413	 5.85608138518888E-02 
414	 5.92505112218655E-02 
415	 6.00260808923808E-02 
416	 5.89173077801862E-02 
417	 5.88349633734966E-02 
418	 5.99095796622971E-02 
419	 6.03954805992778E-02 
420	 6.04943040053516E-02 
421	 6.03550185873606E-02 
422	 6.03511240183772E-02 
423	 6.05371387070207E-02 
424	 6.09192668058582E-02 
425	 6.09531938231051E-02 
426	 6.07439611784406E-02 
427	 0.061315822222356 
428	 6.14830404887152E-02 
429	 6.06711542224117E-02 
430	 6.09195486074121E-02 
431	 6.16017805380941E-02 
432	 0.06124123185589 
433	 6.10760105367368E-02 
434	 6.12091133488364E-02 
435	 6.08217143877452E-02 
436	 6.04005430176397E-02 
437	 6.03164471318028E-02 
438	 6.07156485391735E-02 
439	 6.13203611969052E-02 
440	 6.16152245314489E-02 
441	 6.17161187319471E-02 
442	 6.16790217728969E-02 
443	 6.15552617876463E-02 
444	 6.18033127613739E-02 
445	 6.26705122877042E-02 
446	 6.26238328222352E-02 
447	 6.19881027013077E-02 
448	 6.20664735816188E-02 
449	 6.21224167449556E-02 
450	 6.20205076384453E-02 
451	 6.21838409311232E-02 
452	 6.25743389088857E-02 
453	 6.31042514676893E-02 
454	 6.33186678293737E-02 
455	 6.32389182196355E-02 
456	 6.31740020398486E-02 
457	 6.32865752709468E-02 
458	 6.35942104919473E-02 
459	 6.37003766506921E-02 
460	 6.36047269230243E-02 
461	 6.33601049677432E-02 
462	 6.32596409321592E-02 
463	 6.33676050274335E-02 
464	 6.36265176486441E-02 
465	 6.38859088275961E-02 
466	 6.40468808099807E-02 
467	 6.41995370421375E-02 
468	 6.40368727939684E-02 
469	 6.31082664257748E-02 
470	 6.30158389988351E-02 
471	 6.37351009433782E-02 
472	 6.35170929070626E-02 
473	 6.34953855161777E-02 
474	 6.42551293625662E-02 
475	 6.44192626279111E-02 
476	 6.41183920528467E-02 
477	 0.06389060838341 
478	 6.39143666214316E-02 
479	 6.41238564519534E-02 
480	 6.38556924903432E-02 
481	 6.37762016116123E-02 
482	 6.43836317348992E-02 
483	 6.48413466726136E-02 
484	 0.064911169167913 
485	 6.42868377130141E-02 
486	 6.44011136398875E-02 
487	 6.53848242567086E-02 
488	 6.48265684519823E-02 
489	 6.40126435910152E-02 
490	 6.43425891986156E-02 
491	 6.47199552327222E-02 
492	 6.48762401084235E-02 
493	 6.46092289960561E-02 
494	 6.47057135434484E-02 
495	 6.53500894517136E-02 
496	 6.53264873560124E-02 
497	 6.50918353621056E-02 
498	 6.53810328923095E-02 
499	 6.55053874524757E-02 
500	 6.54159354670312E-02 
501	 6.54399451498248E-02 
502	 6.58640737400663E-02 
503	 6.67435989380477E-02 
504	 6.71312009229912E-02 
505	 6.72020747372895E-02 
506	 6.74893795431628E-02 
507	 6.73188119406252E-02 
508	 6.69807189978673E-02 
509	 0.068386836540519 
510	 6.96607441806787E-02 
511	 6.93739859316915E-02 
512	 6.93981333679138E-02 
513	 6.99001496176329E-02 
514	 7.04870433097216E-02 
515	 7.12981790734707E-02 
516	 0.072228124100774 
517	 7.26145880368355E-02 
518	 7.28747342308535E-02 
519	 7.34814948099733E-02 
520	 7.35432999661072E-02 
521	 7.34368529452221E-02 
522	 7.46619142399863E-02 
523	 7.57293661456969E-02 
524	 7.60585759105314E-02 
525	 7.66650439622105E-02 
526	 7.75567265437945E-02 
527	 0.078601667968821 
528	 7.89450871416188E-02 
529	 7.87230662305075E-02 
530	 7.91973098081797E-02 
531	 7.98885404926729E-02 
532	 8.04445294151917E-02 
533	 8.06653792494526E-02 
534	 8.08187128604282E-02 
535	 8.15027169088456E-02 
536	 0.082122379001404 
537	 8.25402302759653E-02 
538	 8.30756396943119E-02 
539	 8.35400106844897E-02 
540	 8.37457622974639E-02 
541	 8.38785054551156E-02 
542	 8.40841613271721E-02 
543	 8.46387098393972E-02 
544	 8.51691357882894E-02 
545	 8.54738382390811E-02 
546	 8.54079055393287E-02 
547	 8.53342328707864E-02 
548	 0.08573049791711 
549	 8.60193786227694E-02 
550	 8.62049514763184E-02 
551	 8.68714578229749E-02 
552	 0.087281750266809 
553	 8.70668018375625E-02 
554	 8.73631430159077E-02 
555	 8.79297747350011E-02 
556	 8.80438895808228E-02 
557	 8.78210693827496E-02 
558	 8.74804062957671E-02 
559	 8.78659830543214E-02 
560	 8.83735557325069E-02 
561	 8.84226071787039E-02 
562	 8.83581346036048E-02 
563	 8.82931696667109E-02 
564	 8.84011039392183E-02 
565	 8.82586607642996E-02 
566	 8.77943645710665E-02 
567	 8.77288356444964E-02 
568	 8.77731690610591E-02 
569	 8.74783857368335E-02 
570	 8.71983545354312E-02 
571	 8.69914726254602E-02 
572	 8.67484526569422E-02 
573	 8.65120598313783E-02 
574	 8.62941941673487E-02 
575	 8.59622179400654E-02 
576	 8.56856562796761E-02 
577	 8.58230730453561E-02 
578	 8.57373338130636E-02 
579	 0.085314222067776 
580	 8.50705648345707E-02 
581	 8.47469302886568E-02 
582	 0.084144165756408 
583	 8.39069764800315E-02 
584	 8.40546521604667E-02 
585	 8.43653675881461E-02 
586	 8.45290787515179E-02 
587	 8.43989572623504E-02 
588	 8.41391957483597E-02 
589	 8.39156595419513E-02 
590	 0.083923199474786 
591	 8.38175379140084E-02 
592	 8.35629298394165E-02 
593	 8.33188871944156E-02 
594	 8.31076602181807E-02 
595	 8.29873359634098E-02 
596	 8.32727090840773E-02 
597	 0.083642499812431 
598	 8.34963625940753E-02 
599	 8.30510029834873E-02 
600	 0.082534820568573 
601	 8.26147542047342E-02 
602	 8.27910345207922E-02 
603	 8.26183428132273E-02 
604	 8.25756123092828E-02 
605	 8.25675788987518E-02 
606	 8.21092081356026E-02 
607	 8.18144817709242E-02 
608	 8.18575787213639E-02 
609	 8.16307567151102E-02 
610	 8.13232396304926E-02 
611	 8.12359824413667E-02 
612	 8.10471930913439E-02 
613	 8.07179738279451E-02 
614	 8.04310947847928E-02 
615	 7.99235493118171E-02 
616	 0.079120772321086 
617	 7.87159993043269E-02 
618	 7.86087054755986E-02 
619	 7.84460282983959E-02 
620	 7.82282081145746E-02 
621	 7.80492623639698E-02 
622	 7.84147109400734E-02 
623	 7.87033263611754E-02 
624	 0.078380907334204 
625	 7.82664456892065E-02 
626	 7.83823872545601E-02 
627	 7.83364180394985E-02 
628	 7.85301505856841E-02 
629	 7.88951390936646E-02 
630	 0.077982189621648 
631	 7.73348203179773E-02 
632	 7.89429617540168E-02 
633	 7.90412869137576E-02 
634	 7.75571215101352E-02 
635	 7.73224087970724E-02 
636	 7.75084115659031E-02 
637	 7.75855327655388E-02 
638	 7.72514074578534E-02 
639	 0.076769112318011 
640	 7.67185451572719E-02 
641	 7.64179848883681E-02 
642	 7.58435542568192E-02 
643	 7.58809266068748E-02 
644	 7.56876368448112E-02 
645	 7.45780454920758E-02 
646	 7.39909306348083E-02 
647	 7.39247901141898E-02 
648	 7.35813361610342E-02 
649	 7.35356261344756E-02 
650	 7.37866212532657E-02 
651	 7.31164965908087E-02 
