Wavelength	AVEI200269.asd
325	 6.93359690104153E-02 
326	 7.22730604043482E-02 
327	 8.80765439566387E-02 
328	 8.27250184728441E-02 
329	 8.02332989793093E-02 
330	 8.56945792147519E-02 
331	 7.77218899856511E-02 
332	 6.93968937658279E-02 
333	 7.40920099858108E-02 
334	 8.18655470507506E-02 
335	 0.086509853585378 
336	 7.80588999089455E-02 
337	 7.16421134327071E-02 
338	 7.09771113525182E-02 
339	 6.70790416205551E-02 
340	 6.61469101556252E-02 
341	 7.26461156098231E-02 
342	 7.54497392176268E-02 
343	 0.075237741644914 
344	 0.076616407167112 
345	 7.77249202358373E-02 
346	 7.81729437155847E-02 
347	 7.79515449583692E-02 
348	 7.84089553637955E-02 
349	 7.99356176419776E-02 
350	 7.75733216836196E-02 
351	 7.44559108952998E-02 
352	 7.64105305608263E-02 
353	 7.69968130664277E-02 
354	 7.56444663377224E-02 
355	 0.076460208931481 
356	 7.71185797959341E-02 
357	 7.63921117138167E-02 
358	 0.07645181416956 
359	 7.69755421007184E-02 
360	 7.70507250216752E-02 
361	 7.85944104566573E-02 
362	 0.080830084617748 
363	 8.01495534486237E-02 
364	 7.77085176162313E-02 
365	 7.49813064296901E-02 
366	 7.67254554930683E-02 
367	 7.89339629884733E-02 
368	 7.57726639401886E-02 
369	 7.48769285488563E-02 
370	 7.66642143969519E-02 
371	 7.64774161810612E-02 
372	 7.56688440947114E-02 
373	 7.51754146116825E-02 
374	 7.67409350563566E-02 
375	 7.77755951281779E-02 
376	 7.46633810530425E-02 
377	 0.073839079809411 
378	 7.56069457179127E-02 
379	 7.55354478812737E-02 
380	 7.55100419066135E-02 
381	 7.65252081481952E-02 
382	 7.91747513900504E-02 
383	 0.080813321463215 
384	 7.80747937127463E-02 
385	 7.64450822902092E-02 
386	 7.65302239919422E-02 
387	 7.53143808420303E-02 
388	 7.50840093240093E-02 
389	 7.63090818342108E-02 
390	 7.55957397998019E-02 
391	 7.44502795938262E-02 
392	 7.49182499161148E-02 
393	 7.62590052823165E-02 
394	 7.74948772753264E-02 
395	 0.076265306200943 
396	 7.60763641253053E-02 
397	 7.77963411187471E-02 
398	 7.73982048690776E-02 
399	 7.61603808573021E-02 
400	 7.56951725726056E-02 
401	 7.57643744344477E-02 
402	 7.61801655758787E-02 
403	 7.65667444671282E-02 
404	 7.70990272221282E-02 
405	 7.77678811115968E-02 
406	 7.81225658841835E-02 
407	 7.84331376897307E-02 
408	 7.90639428887255E-02 
