Wavelength	AVEI200274.asd
325	 8.84017471550142E-02 
326	 0.090456528718829 
327	 8.88592523759057E-02 
328	 8.53048338422173E-02 
329	 0.081808680774637 
330	 7.87999147847205E-02 
331	 7.29208395012731E-02 
332	 7.05572219564882E-02 
333	 7.74080340838416E-02 
334	 8.38932591953291E-02 
335	 8.65156979420671E-02 
336	 8.07161043546848E-02 
337	 8.05928430646615E-02 
338	 8.71297036633586E-02 
339	 0.082093181110768 
340	 7.62888174380787E-02 
341	 7.87784922228521E-02 
342	 7.91470146582076E-02 
343	 7.90044163619893E-02 
344	 8.48497917005431E-02 
345	 8.59853263346713E-02 
346	 8.14633535488173E-02 
347	 7.91993997124218E-02 
348	 7.89299077278156E-02 
349	 7.99973050395452E-02 
350	 7.96191020374254E-02 
351	 7.91256007211531E-02 
352	 8.12169894413963E-02 
353	 8.37253442321083E-02 
354	 8.49620944236186E-02 
355	 8.09287020625634E-02 
356	 7.82463730879703E-02 
357	 8.06078734678741E-02 
358	 8.36294070175283E-02 
359	 8.43739199973461E-02 
360	 7.93038295696983E-02 
361	 7.97200293701993E-02 
362	 8.52473387345098E-02 
363	 0.084897944213171 
364	 8.31127198003417E-02 
365	 8.23686149499364E-02 
366	 8.18625129614315E-02 
367	 8.16376300546089E-02 
368	 8.18091249266878E-02 
369	 8.13954052263332E-02 
370	 8.04118238312939E-02 
371	 7.95244864518789E-02 
372	 0.079792875495018 
373	 8.14516027187613E-02 
374	 8.17263560127233E-02 
375	 8.12580076265826E-02 
376	 8.13642343592477E-02 
377	 8.17028243992977E-02 
378	 8.17553951441332E-02 
379	 7.99299636953521E-02 
380	 7.87066981817597E-02 
381	 7.94578636037011E-02 
382	 8.19907648190984E-02 
383	 8.38446900857369E-02 
384	 0.082001723961718 
385	 8.15589545938612E-02 
386	 8.28332255867267E-02 
387	 0.082653270833916 
388	 8.22794965034965E-02 
389	 8.20206901721029E-02 
390	 8.01476347164844E-02 
391	 7.85956449564934E-02 
392	 0.079649345871157 
393	 8.15174841595458E-02 
394	 0.082994748437261 
395	 8.20713429357012E-02 
396	 8.12554114972985E-02 
397	 8.14701873169582E-02 
398	 8.11046911860011E-02 
399	 8.06944518956172E-02 
400	 8.08691569385541E-02 
401	 8.10906009925731E-02 
402	 8.12442868004592E-02 
403	 8.12686777895444E-02 
404	 8.15585985430986E-02 
405	 8.21775379710959E-02 
406	 8.24368581140233E-02 
407	 8.25683827285523E-02 
408	 8.29249947427928E-02 
409	 0.082303047396452 
410	 8.12999611226308E-02 
411	 8.25189732926565E-02 
412	 8.28950971524828E-02 
413	 8.14256942573464E-02 
414	 0.081619229366599 
415	 8.24745152767774E-02 
416	 8.22761552340361E-02 
417	 8.26319285373766E-02 
418	 8.35597045711388E-02 
419	 8.41341117330476E-02 
420	 8.40006764876661E-02 
421	 8.31711822382974E-02 
422	 8.32032708583874E-02 
423	 8.36818890252867E-02 
424	 8.37239519483441E-02 
425	 8.40127585718124E-02 
426	 8.45207313111058E-02 
427	 8.45508246641651E-02 
428	 8.46636195657226E-02 
429	 8.51686252771718E-02 
430	 8.54530577618371E-02 
431	 8.55854521133005E-02 
432	 8.58262041468535E-02 
433	 8.58730248057569E-02 
434	 8.57526945767576E-02 
435	 8.58264059719428E-02 
436	 8.59135458609216E-02 
437	 8.59253907322969E-02 
438	 8.61590125787444E-02 
439	 8.66651345482305E-02 
440	 8.75270580149236E-02 
441	 8.78033817408138E-02 
442	 8.74335612479689E-02 
443	 8.74790743760563E-02 
444	 8.78431429712669E-02 
445	 8.84071418711694E-02 
446	 8.91926002033358E-02 
447	 8.98062272246986E-02 
448	 8.93818212968159E-02 
449	 8.90431112953676E-02 
450	 8.92398711279127E-02 
451	 9.00080876789445E-02 
452	 9.07702157932341E-02 
453	 9.09674019339134E-02 
454	 9.09710820648893E-02 
455	 0.090982203571615 
456	 9.12935159546685E-02 
457	 9.17966396533177E-02 
458	 9.23544295141988E-02 
459	 9.25218022512079E-02 
460	 9.24660872662989E-02 
461	 9.24383397951019E-02 
462	 9.25004795582563E-02 
463	 9.27127452798789E-02 
464	 9.31702821331566E-02 
465	 9.36764590183874E-02 
466	 9.40137032356017E-02 
467	 9.35098212929262E-02 
468	 9.30070113566388E-02 
469	 9.38203112052452E-02 
470	 9.43342622844398E-02 
471	 9.43115441712769E-02 
472	 9.45416390645185E-02 
473	 9.47863113158319E-02 
474	 0.0949175571842 
475	 9.52049092461173E-02 
476	 9.53827747934088E-02 
477	 9.48946929935935E-02 
478	 9.49463544199618E-02 
479	 9.56225524011832E-02 
480	 9.56242125896646E-02 
481	 9.56713471722991E-02 
482	 9.62955868752388E-02 
483	 9.62864069440206E-02 
484	 9.59555320481754E-02 
485	 0.096580973233505 
486	 0.096886384539406 
487	 0.096576232006827 
488	 9.66753731476356E-02 
489	 9.70063728920221E-02 
490	 9.73082299283301E-02 
491	 9.74436909112786E-02 
492	 9.75011077207112E-02 
493	 9.78270970715714E-02 
494	 9.80710084380785E-02 
495	 9.81348246540404E-02 
496	 9.83905336816551E-02 
497	 9.88398149561088E-02 
498	 9.94390754458734E-02 
499	 9.95476130917653E-02 
500	 9.92519109265656E-02 
501	 9.93398907895114E-02 
502	 9.99240127443719E-02 
503	 0.100906755332973 
504	 0.101002535726608 
505	 0.10064402734258 
506	 0.100815146127426 
507	 0.101303763105512 
508	 0.101920992298135 
509	 0.102118744345844 
510	 0.102134570865515 
511	 0.102221315827675 
512	 0.102855635789308 
513	 0.103796198299728 
514	 0.104375815975737 
515	 0.104494020020296 
516	 0.104226591947733 
517	 0.104330777327303 
518	 0.104661368777097 
519	 0.104979804366263 
520	 0.105147790509777 
521	 0.105246191280653 
522	 0.105598257841333 
523	 0.10595481331896 
524	 0.106205623097091 
525	 0.106396560638052 
526	 0.106671133626423 
527	 0.10722825544817 
528	 0.107386215275758 
529	 0.107270474097505 
530	 0.107994200501229 
531	 0.108639518432294 
532	 0.108627339818588 
533	 0.108570379279397 
534	 0.108675731980395 
535	 0.109177421823482 
536	 0.109519920253289 
537	 0.109593295469869 
538	 0.109797082747466 
539	 0.110173055378627 
540	 0.110708976442597 
541	 0.11080047239978 
542	 0.110702764279773 
543	 0.111480382549709 
544	 0.111989112544164 
545	 0.111867682876437 
546	 0.11208906445054 
547	 0.112470179352552 
548	 0.112656791150051 
549	 0.112718920133556 
550	 0.112745548476147 
551	 0.112968804666095 
552	 0.113310681783784 
553	 0.113677643819573 
554	 0.113740439333171 
555	 0.113693208333263 
556	 0.11397313093522 
557	 0.114387730275709 
558	 0.114775947250314 
559	 0.114703446719989 
560	 0.114564229554909 
561	 0.114750439328766 
562	 0.115276707994004 
563	 0.115903203040496 
564	 0.116018407296179 
565	 0.11611403834122 
566	 0.116354736776717 
567	 0.116458712192991 
568	 0.116493855777616 
569	 0.116575630416694 
570	 0.116657412973822 
571	 0.116753846612232 
572	 0.116911963802571 
573	 0.117196419652302 
574	 0.117608306103869 
575	 0.117827275425732 
576	 0.117880016445276 
577	 0.117887718180543 
578	 0.118098390345855 
579	 0.11843641643253 
580	 0.118138817952793 
581	 0.117959015615281 
582	 0.118510730782525 
583	 0.118495509301509 
584	 0.1181163600072 
585	 0.118515633610521 
586	 0.118973737901709 
587	 0.119162484540778 
588	 0.118900187547521 
589	 0.118619298049584 
590	 0.118909262482362 
591	 0.119113960492816 
592	 0.119166588846745 
593	 0.119420315728869 
594	 0.119687289622473 
595	 0.119825693703439 
596	 0.119643428496633 
597	 0.119358423630612 
598	 0.119366164997562 
599	 0.11965117934299 
600	 0.120057940919006 
601	 0.119990030328757 
602	 0.119578474987669 
603	 0.119027583601733 
604	 0.119083793047983 
605	 0.119540691772436 
606	 0.119519793888362 
607	 0.119449241020799 
608	 0.119487661572526 
609	 0.11961067707047 
610	 0.119816333443058 
611	 0.120096447865026 
612	 0.11995443139921 
613	 0.119497490315875 
614	 0.119441432319665 
615	 0.11976791282803 
616	 0.120330929001087 
617	 0.120047635118249 
618	 0.119336479187169 
619	 0.119129883721146 
620	 0.119642509082222 
621	 0.120549625666199 
622	 0.120092891521566 
623	 0.119424035714689 
624	 0.119611746610235 
625	 0.119793048697663 
626	 0.119871953792711 
627	 0.119993093178157 
628	 0.120248701395556 
629	 0.120548089274848 
630	 0.12010040412994 
631	 0.119638517602408 
632	 0.12013128328777 
633	 0.120861335166388 
634	 0.121329526410176 
635	 0.120514515185008 
636	 0.119914869653912 
637	 0.120337680280093 
638	 0.120367847349914 
639	 0.120224171923455 
640	 0.120649751195658 
641	 0.12079345572715 
642	 0.120572826387825 
643	 0.120835950222191 
644	 0.121157789901213 
645	 0.121169598977352 
646	 0.121480497156489 
647	 0.121897549939166 
648	 0.121617872760271 
649	 0.121283149670332 
650	 0.121205925431751 
651	 0.121601460467321 
652	 0.121804451952318 
653	 0.121022615962629 
654	 0.120367407399547 
655	 0.120153629432503 
656	 0.12051742413726 
657	 0.120671867282028 
658	 0.12013393902145 
659	 0.119129851801419 
660	 0.118239579686755 
661	 0.118314446745024 
662	 0.118417424542292 
663	 0.118316645904635 
664	 0.11839316408248 
665	 0.118105385277984 
666	 0.117078791113015 
667	 0.116496219036599 
668	 0.116358638793685 
669	 0.116073751368519 
670	 0.115994586164601 
671	 0.116144960164883 
672	 0.116031373087852 
673	 0.115837993230832 
674	 0.115816623005141 
675	 0.115731407136875 
676	 0.115658993490236 
677	 0.115976653531944 
678	 0.116318702049077 
679	 0.116533531259786 
680	 0.117066859765936 
681	 0.11773866584282 
682	 0.118209656901197 
683	 0.118358558897875 
684	 0.118374822780314 
685	 0.119155598899382 
686	 0.120200272034755 
687	 0.121020177765264 
688	 0.121656965054181 
689	 0.122274052276139 
690	 0.123451501916817 
691	 0.12402891079411 
692	 0.123970575992969 
693	 0.124977531661891 
694	 0.125959470806283 
695	 0.125724361536835 
696	 0.126365170185739 
697	 0.127563661810896 
698	 0.127350753801215 
699	 0.127131953780888 
700	 0.127553283484745 
701	 0.128212839053243 
702	 0.128641304037804 
703	 0.128275810077853 
704	 0.128458310415179 
705	 0.129138069748395 
706	 0.12885526310071 
707	 0.128760112636205 
708	 0.129502383509012 
709	 0.129877918785774 
710	 0.129953032069998 
711	 0.130192147834922 
712	 0.130195127278807 
713	 0.129996810193978 
714	 0.130217554291107 
715	 0.130616112062233 
716	 0.13102719632234 
717	 0.132578414692252 
718	 0.134548335831216 
719	 0.133588485141993 
720	 0.132308393788565 
721	 0.131921548778253 
722	 0.132205830541877 
723	 0.132670657518341 
724	 0.132795389815108 
725	 0.132639665137613 
726	 0.132515277766957 
727	 0.133405847137451 
728	 0.133884194825102 
729	 0.133351907810083 
730	 0.133092012941098 
731	 0.133119363419183 
732	 0.13323656872099 
733	 0.133158276417361 
734	 0.132932874193506 
735	 0.132975033671534 
736	 0.133055490455323 
737	 0.132993382472278 
738	 0.132601693876579 
739	 0.132207168875901 
740	 0.132454301040106 
741	 0.132705708096338 
742	 0.13271727482512 
743	 0.132265127902875 
744	 0.132316821777138 
745	 0.133534898326536 
746	 0.133627452506936 
747	 0.132918844420764 
748	 0.133129774568056 
749	 0.133684945616415 
750	 0.134238361938364 
751	 0.133908377049007 
752	 0.133479781092366 
753	 0.133830590460263 
754	 0.134377843658973 
755	 0.134771173198748 
756	 0.134425462638329 
757	 0.133792669998998 
758	 0.133212123605725 
759	 0.133956373342617 
760	 0.136445355654415 
761	 0.138465637719067 
762	 0.138882917013902 
763	 0.138300662116856 
764	 0.138613971597962 
765	 0.138147498088706 
766	 0.136740688267411 
767	 0.135899155600733 
768	 0.135540606734518 
769	 0.135531612447726 
770	 0.135446103363372 
771	 0.135235847365222 
772	 0.135149063007025 
773	 0.135241156409561 
774	 0.135550127014823 
775	 0.136107856314401 
776	 0.136532198460043 
777	 0.136133037131112 
778	 0.136154901713179 
779	 0.136723795951099 
780	 0.13665616929522 
781	 0.136350069757867 
782	 0.136178381219429 
783	 0.136291458593411 
784	 0.136668921252339 
785	 0.137272856760028 
786	 0.137220136591122 
787	 0.136493015394805 
788	 0.136636309030046 
789	 0.137033278222367 
790	 0.137077574143384 
791	 0.137767939926972 
792	 0.138554484953166 
793	 0.137678947887713 
794	 0.136907648603217 
795	 0.136907123798352 
796	 0.137499308207153 
797	 0.138029119954903 
798	 0.137881736462453 
799	 0.137802580133609 
800	 0.137931075680014 
801	 0.138199002544606 
802	 0.138676036272414 
803	 0.139169730570534 
804	 0.138606636123746 
805	 0.137921040838685 
806	 0.138155580816965 
807	 0.138291389373479 
808	 0.138280380368039 
809	 0.138600600585796 
810	 0.138864164985748 
811	 0.138984732704113 
812	 0.139537716952587 
813	 0.140276194289723 
814	 0.140778064226249 
