Wavelength	SHSI00235.asd
325	 7.04317380177034E-02 
326	 6.75226560246011E-02 
327	 6.25971028320151E-02 
328	 7.03866417816988E-02 
329	 7.45804185361667E-02 
330	 7.08854437735996E-02 
331	 7.18996447663166E-02 
332	 7.38471826654964E-02 
333	 7.25569690351575E-02 
334	 7.16931706017829E-02 
335	 7.19456945513607E-02 
336	 7.38683659686151E-02 
337	 7.27941043398729E-02 
338	 0.068947374695918 
339	 6.99097355114602E-02 
340	 7.32536356118184E-02 
341	 7.62087051145991E-02 
342	 7.35612975224671E-02 
343	 6.94955497869146E-02 
344	 7.33490255128889E-02 
345	 7.61568324337297E-02 
346	 7.60704154143053E-02 
347	 7.55414336409069E-02 
348	 7.65774750837895E-02 
349	 7.95629864463465E-02 
350	 7.63639328862755E-02 
351	 7.20047476603169E-02 
352	 7.59437693218778E-02 
353	 7.71954154764737E-02 
354	 7.47840112220046E-02 
355	 7.53603938527326E-02 
356	 7.78211893384614E-02 
357	 8.09206723245898E-02 
358	 8.12019078564482E-02 
359	 7.97473161604653E-02 
360	 7.88766628920033E-02 
361	 7.75229672592035E-02 
362	 7.58915289868216E-02 
363	 7.48971816069993E-02 
364	 7.47716685134934E-02 
365	 7.56967728180286E-02 
366	 7.81534372521926E-02 
367	 0.080785327602352 
368	 8.17424600773463E-02 
369	 0.082406593510546 
370	 8.28497258483836E-02 
371	 8.18133977169783E-02 
372	 8.24293037249972E-02 
373	 8.56662333627497E-02 
374	 8.59435355622747E-02 
375	 8.33852261265646E-02 
376	 7.91560745747096E-02 
377	 0.077445490500705 
378	 7.86474323723893E-02 
379	 8.04968556724789E-02 
380	 8.10962762190315E-02 
381	 7.97460329627301E-02 
382	 8.00207185932916E-02 
383	 8.02672918784738E-02 
384	 7.79205474475269E-02 
385	 7.74250253425527E-02 
386	 0.078601913877017 
387	 7.74972528841944E-02 
388	 7.72786031843392E-02 
389	 7.87941885654796E-02 
390	 7.80698358234948E-02 
391	 7.78879067292496E-02 
392	 8.17437602479888E-02 
393	 8.18262510463427E-02 
394	 7.82403911438272E-02 
395	 7.62535564500498E-02 
396	 7.56728556198287E-02 
397	 0.075922118590632 
398	 7.42859566684801E-02 
399	 7.26733421805335E-02 
400	 7.30852984328619E-02 
401	 7.42847510132155E-02 
402	 7.56790219292011E-02 
403	 7.66128476840176E-02 
404	 7.67544377634113E-02 
405	 7.63049134960369E-02 
406	 7.75303632918491E-02 
407	 0.07871014820367 
408	 7.75752928501942E-02 
409	 7.69635128419841E-02 
410	 7.73173160433075E-02 
411	 7.80180220419837E-02 
412	 7.85103143891814E-02 
413	 7.84547606935576E-02 
414	 7.76680053316163E-02 
415	 7.69867067844932E-02 
416	 7.74605313235768E-02 
417	 7.80869693398808E-02 
418	 7.84107233449744E-02 
419	 7.78166988361538E-02 
420	 7.73305798302605E-02 
421	 7.75251355525063E-02 
422	 7.80998017138841E-02 
423	 0.078704213685579 
424	 7.89167207038842E-02 
425	 7.87172040549744E-02 
426	 7.84063633167978E-02 
427	 7.90712922385853E-02 
428	 7.97368239987051E-02 
429	 7.97096285932361E-02 
430	 7.90942084684693E-02 
431	 7.82746371242184E-02 
432	 7.78267037098583E-02 
433	 7.75656348874607E-02 
434	 7.74979450481674E-02 
435	 7.76776348063831E-02 
436	 0.078425996643009 
437	 7.97458371742245E-02 
438	 7.97254114480399E-02 
439	 7.88776076669963E-02 
440	 0.078620653431035 
441	 7.86282117714319E-02 
442	 7.89138553656183E-02 
443	 7.97000675978193E-02 
444	 8.06603004069321E-02 
445	 8.14550728374372E-02 
446	 8.14084366602777E-02 
447	 8.09204254877075E-02 
448	 8.10426543769661E-02 
449	 0.081616038178211 
450	 0.082463611736076 
451	 8.28474013861924E-02 
452	 8.31655181050174E-02 
453	 8.38295834072117E-02 
454	 0.084199931359637 
455	 8.42344736921223E-02 
456	 8.41612319558934E-02 
457	 8.41019175500524E-02 
458	 8.41458224365266E-02 
459	 0.084310989521406 
460	 8.45795426557398E-02 
461	 8.49240635195305E-02 
462	 8.52445179966476E-02 
463	 8.55156572239479E-02 
464	 8.57119702127792E-02 
465	 8.61606664088983E-02 
466	 8.69012035910505E-02 
467	 8.69868716095022E-02 
468	 0.086675463405216 
469	 8.65042746195225E-02 
470	 8.62968484256945E-02 
471	 0.086253808215631 
472	 8.71184344977198E-02 
473	 8.80301661729437E-02 
474	 0.088406433478792 
475	 8.84076743593696E-02 
476	 8.82401232389641E-02 
477	 8.82041694963653E-02 
478	 8.83610403487997E-02 
479	 8.86493184167552E-02 
480	 8.86478478705359E-02 
481	 8.87958138540529E-02 
482	 0.089428358473534 
483	 9.00569055135084E-02 
484	 9.04847430337508E-02 
485	 9.04561570328155E-02 
486	 9.04790084009613E-02 
487	 9.06002605157643E-02 
488	 8.99706229952935E-02 
489	 8.92862464748256E-02 
490	 8.92976111598524E-02 
491	 9.01545293812953E-02 
492	 9.12614971490909E-02 
493	 9.09928788563751E-02 
494	 9.07348306280147E-02 
495	 9.10296966700878E-02 
496	 9.10977538249505E-02 
497	 9.14504202658803E-02 
498	 9.28191870581526E-02 
499	 9.37810929770846E-02 
500	 9.40249938771085E-02 
501	 9.38432872960933E-02 
502	 9.38474017926577E-02 
503	 9.43653246450933E-02 
504	 9.47019174307906E-02 
505	 0.094873427424274 
506	 9.50279941153521E-02 
507	 9.56234028315079E-02 
508	 9.66589998488693E-02 
509	 9.75145778010724E-02 
510	 9.83905497854955E-02 
511	 9.94011874651658E-02 
512	 9.97493073762037E-02 
513	 0.099927874846195 
514	 0.101431495735579 
515	 0.102686101162647 
516	 0.103189546668566 
517	 0.103726139142436 
518	 0.104000167200071 
519	 0.10369200417571 
520	 0.103634188387294 
521	 0.104065453521767 
522	 0.105088679577998 
523	 0.106211723604215 
524	 0.107205326990521 
525	 0.108361138811876 
526	 0.10933116940418 
527	 0.10959779931327 
528	 0.109699954326918 
529	 0.109970076838136 
530	 0.110952368758968 
531	 0.111966931648516 
532	 0.1125575033168 
533	 0.113030033194934 
534	 0.113482196316326 
535	 0.114002572279545 
536	 0.114625866731616 
537	 0.115356328425579 
538	 0.11610822750603 
539	 0.116915681257858 
540	 0.117783022972503 
541	 0.118170147163383 
542	 0.118262860721725 
543	 0.118803177587402 
544	 0.119515009485562 
545	 0.120257155947893 
546	 0.120857939391217 
547	 0.121343498179728 
548	 0.121775650209053 
549	 0.122063213436256 
550	 0.122252157767941 
551	 0.1225081190504 
552	 0.122918582214415 
553	 0.123538874926082 
554	 0.124336971780064 
555	 0.12507723749486 
556	 0.125330315194881 
557	 0.125875607177388 
558	 0.126717797430521 
559	 0.126649993492865 
560	 0.126502319937085 
561	 0.127059172498533 
562	 0.12770002256846 
563	 0.128319408127094 
564	 0.129079872489758 
565	 0.129182689548752 
566	 0.128524240852653 
567	 0.128646693703198 
568	 0.129242587752655 
569	 0.129728362744639 
570	 0.12965380514439 
571	 0.129218903606273 
572	 0.129563207836117 
573	 0.129952767666593 
574	 0.129977668481276 
575	 0.130108663050212 
576	 0.130449729097588 
577	 0.131086452553018 
578	 0.131597222390348 
579	 0.131880716501134 
580	 0.132240348892431 
581	 0.132522021453385 
582	 0.132604445800645 
583	 0.132831853579444 
584	 0.133160554494366 
585	 0.133267560004389 
586	 0.133592816785608 
587	 0.134187035020667 
588	 0.134220776763161 
589	 0.134012475458707 
590	 0.134080260222913 
591	 0.134092721187454 
592	 0.13408801100245 
593	 0.134392620061401 
594	 0.134770155927232 
595	 0.135078277031724 
596	 0.135378652621358 
597	 0.135716988972661 
598	 0.136199909308064 
599	 0.136270381690706 
600	 0.135945109679433 
601	 0.136116013829264 
602	 0.136325476865437 
603	 0.136189249906898 
604	 0.136512143353977 
605	 0.137082559137378 
606	 0.137016286715343 
607	 0.13686642139693 
608	 0.136895340081093 
609	 0.137329173276432 
610	 0.137674122095629 
611	 0.137301897482949 
612	 0.137101938076011 
613	 0.137082731230504 
614	 0.136441601730116 
