Wavelength	A00222.asd
325	 3.88199094561619E-02 
326	 4.52086273016801E-02 
327	 4.66470534559419E-02 
328	 4.25460109459166E-02 
329	 3.95963797262336E-02 
330	 4.00067967152119E-02 
331	 3.98224906329128E-02 
332	 4.11739121917787E-02 
333	 4.60724888829145E-02 
334	 5.05104496655443E-02 
335	 5.22219209782665E-02 
336	 4.70067901514996E-02 
337	 4.67053643378693E-02 
338	 5.24481953604643E-02 
339	 5.09333183407686E-02 
340	 4.80341203126925E-02 
341	 4.88528128441765E-02 
342	 4.97716254037476E-02 
343	 5.04483383549055E-02 
344	 5.16098237542324E-02 
345	 4.98471235066558E-02 
346	 4.63800483513059E-02 
347	 4.96180353093216E-02 
348	 5.20624840298495E-02 
349	 4.90657426596076E-02 
350	 0.046162317114191 
351	 4.45301414302195E-02 
352	 4.46990922955699E-02 
353	 4.48238152911961E-02 
354	 4.51743176450719E-02 
355	 4.92908898762251E-02 
356	 5.04114324670765E-02 
357	 4.56108348297377E-02 
358	 4.55619261872082E-02 
359	 4.85702370752631E-02 
360	 5.02047872043439E-02 
361	 4.88437706366274E-02 
362	 4.59986459038592E-02 
363	 4.82961929236628E-02 
364	 0.050187187193574 
365	 4.89711155760456E-02 
366	 0.047642016387252 
367	 0.046904286586912 
368	 4.72309250961516E-02 
369	 4.75216715818753E-02 
370	 4.78544638293044E-02 
371	 4.96448221078952E-02 
372	 0.050710034587154 
373	 4.98770690022193E-02 
374	 4.80122898925045E-02 
375	 4.70690361972217E-02 
376	 4.93806131635978E-02 
377	 4.94027536269939E-02 
378	 4.71308056755191E-02 
379	 0.047060442276252 
380	 4.76621347257451E-02 
381	 4.81413411148231E-02 
382	 0.048502395871169 
383	 4.83653176998624E-02 
384	 0.047295123253762 
385	 4.75953313348122E-02 
386	 4.88082730897747E-02 
387	 4.75520903332461E-02 
388	 4.77408778659558E-02 
389	 5.02882561104602E-02 
390	 4.96446676352839E-02 
391	 4.83138112017896E-02 
392	 4.96629060452658E-02 
393	 4.94873818904171E-02 
394	 0.047984401285839 
395	 4.83008515348206E-02 
396	 4.84015938597683E-02 
