Wavelength	AVEI200021.asd
325	 2.77483663756555E-02 
326	 2.91697304068168E-02 
327	 3.71985203754838E-02 
328	 3.30585191811528E-02 
329	 2.95390446492384E-02 
330	 3.05299478384534E-02 
331	 2.90918047892227E-02 
332	 2.73798097113421E-02 
333	 2.78371548734678E-02 
334	 3.15543944099732E-02 
335	 3.59070347645848E-02 
336	 0.034686411413708 
337	 3.33960859950546E-02 
338	 3.34471867502721E-02 
339	 3.24179267300794E-02 
340	 3.25167136433699E-02 
341	 3.50627909902501E-02 
342	 3.31585390387043E-02 
343	 2.93538388734575E-02 
344	 3.02464815162717E-02 
345	 3.22100452822681E-02 
346	 3.34192548481038E-02 
347	 3.11367964906357E-02 
348	 2.82723128729794E-02 
349	 2.71544123075834E-02 
350	 2.98373113172212E-02 
351	 3.23076854118129E-02 
352	 2.78781615113299E-02 
353	 2.75688516773689E-02 
354	 3.15073210409492E-02 
355	 2.97865271625619E-02 
356	 2.73965602391347E-02 
357	 2.73139083326087E-02 
358	 2.69877763958163E-02 
359	 2.70207232654205E-02 
360	 2.87625791555338E-02 
361	 2.83110031656252E-02 
362	 0.026227990800349 
363	 0.027841776026003 
364	 2.90331122985329E-02 
365	 2.79528206384721E-02 
366	 2.83541194373883E-02 
367	 2.89161132084998E-02 
368	 2.74125501235162E-02 
369	 0.026965837262287 
370	 0.027957448840447 
371	 2.93011562911004E-02 
372	 2.96076427001377E-02 
373	 2.83323324177076E-02 
374	 2.77149593368965E-02 
375	 2.75985363737359E-02 
376	 2.73904046084225E-02 
377	 2.73921534682477E-02 
378	 2.74214225987424E-02 
379	 0.026555783807953 
380	 2.66954654406782E-02 
381	 2.83775617620281E-02 
382	 2.83848978660839E-02 
383	 2.78351045338398E-02 
384	 2.85557059061734E-02 
385	 0.028525694327151 
386	 2.80313778486554E-02 
387	 2.96007823546786E-02 
388	 3.01606114160244E-02 
389	 2.86710873446161E-02 
390	 2.80126009316163E-02 
391	 2.79412860678808E-02 
392	 2.78469901101165E-02 
393	 2.79262629869184E-02 
394	 0.028197531401742 
395	 0.028743894114671 
396	 0.028918835351366 
397	 2.85189655383017E-02 
398	 2.81013619808861E-02 
399	 2.77787245305805E-02 
400	 2.75860466699042E-02 
401	 2.74997910538638E-02 
402	 2.74002452625527E-02 
403	 2.69148733185595E-02 
404	 2.69775957382263E-02 
405	 2.77227961468991E-02 
406	 2.75300374517958E-02 
407	 2.69508044137109E-02 
408	 2.68272332599923E-02 
409	 2.70131931744266E-02 
410	 2.73253229713258E-02 
411	 2.73683016612673E-02 
412	 2.70570219209195E-02 
413	 2.65807351929019E-02 
414	 2.74470277321731E-02 
415	 2.83545341766662E-02 
416	 2.74974494462866E-02 
417	 2.69825499419341E-02 
418	 2.71767121460054E-02 
419	 2.76250225583725E-02 
420	 2.78803900431601E-02 
421	 2.77057582664881E-02 
422	 2.73788078705255E-02 
423	 2.72127328940877E-02 
424	 2.75892876920101E-02 
425	 2.80698573096613E-02 
426	 2.83090520649137E-02 
427	 2.75068564294613E-02 
428	 2.69770505152089E-02 
429	 2.74713012801973E-02 
430	 2.75460629784286E-02 
431	 2.73446692484914E-02 
432	 2.74227317924759E-02 
433	 0.027759275217001 
434	 2.81371025624522E-02 
435	 2.78123778057871E-02 
436	 2.74081651834942E-02 
