Wavelength	A00101.asd
325	 4.20920796328897E-02 
326	 4.63173209104378E-02 
327	 5.32349614359599E-02 
328	 4.88010661915804E-02 
329	 4.57300195130773E-02 
330	 4.72611719642589E-02 
331	 4.27470425373215E-02 
332	 4.15180850697161E-02 
333	 5.21913883167547E-02 
334	 5.33843297074433E-02 
335	 4.79005876524436E-02 
336	 5.06281974939735E-02 
337	 5.23781288006844E-02 
338	 0.050710004044836 
339	 4.74017496216145E-02 
340	 4.52302924304862E-02 
341	 4.61597660218328E-02 
342	 4.68654813712022E-02 
343	 4.81152279599235E-02 
344	 5.29689668014834E-02 
345	 5.33146242789171E-02 
346	 4.90582203603342E-02 
347	 4.85961351063819E-02 
348	 0.049780561419235 
349	 5.08056833636528E-02 
350	 0.050978997456899 
351	 5.00847860778886E-02 
352	 4.78551779706623E-02 
353	 4.71132343874863E-02 
354	 4.83593715737623E-02 
355	 5.07122263746063E-02 
356	 5.12602108663033E-02 
357	 4.90116831659258E-02 
358	 5.07511493142616E-02 
359	 5.38306040808803E-02 
360	 5.32172419368073E-02 
361	 0.050793995041942 
362	 4.83403810813425E-02 
363	 5.00401561854398E-02 
364	 5.11633999116594E-02 
365	 4.96162140149278E-02 
366	 4.95914677891997E-02 
367	 4.99318345080338E-02 
368	 4.85385885396958E-02 
369	 4.84498528460261E-02 
370	 4.97010742511681E-02 
371	 4.99037949796117E-02 
372	 0.050445128838829 
373	 5.18090046000765E-02 
374	 5.20474604941295E-02 
375	 5.19107475084469E-02 
376	 5.26804319615139E-02 
377	 5.24392219947313E-02 
378	 5.12817035871264E-02 
379	 5.09435482440624E-02 
380	 0.050765418411308 
381	 5.05171910821622E-02 
382	 5.06302337418788E-02 
383	 5.14596128196994E-02 
384	 5.33830794481013E-02 
385	 5.42256261688305E-02 
386	 5.36454434239597E-02 
387	 5.26638255858442E-02 
388	 5.10920930374343E-02 
389	 4.93152972851215E-02 
390	 4.94536618172359E-02 
391	 5.06115539179538E-02 
392	 5.15250026973322E-02 
393	 5.22348668022586E-02 
