Wavelength	A00059.asd
325	 5.48832722338531E-02 
326	 5.86562189838963E-02 
327	 0.058971884389046 
328	 5.74377559682395E-02 
329	 5.85112309572492E-02 
330	 6.16497798840685E-02 
331	 5.36703068036395E-02 
332	 4.94449716416922E-02 
333	 6.28119746472301E-02 
334	 0.065033223268654 
335	 5.92137447732963E-02 
336	 6.43523259696455E-02 
337	 6.57759359413142E-02 
338	 6.14233786313424E-02 
339	 6.29891758612698E-02 
340	 6.44232678011582E-02 
341	 6.10778712799558E-02 
342	 6.26174858158838E-02 
343	 6.62591440953993E-02 
344	 6.43766279626934E-02 
345	 6.22387590134508E-02 
346	 6.14906782131746E-02 
347	 0.062753302115917 
348	 6.33690848127663E-02 
349	 6.20575099862873E-02 
350	 6.41199413822729E-02 
351	 6.62305771921766E-02 
352	 6.22036630317514E-02 
353	 5.88881501689358E-02 
354	 5.86723063414616E-02 
355	 6.36462526268455E-02 
356	 6.54784503836057E-02 
357	 6.04080310769109E-02 
358	 0.060805200520383 
359	 6.42676853781751E-02 
360	 6.49919397607773E-02 
361	 6.45945595067954E-02 
362	 6.36410097688365E-02 
363	 6.29445394711682E-02 
364	 6.23881060400189E-02 
365	 6.19705040863609E-02 
366	 6.22180155807004E-02 
367	 6.20994703408221E-02 
368	 0.060191708620042 
369	 0.060675599251751 
370	 6.31019336704973E-02 
371	 6.25101795954739E-02 
372	 6.22075629875725E-02 
373	 6.36908039758302E-02 
374	 6.41584922761383E-02 
375	 6.42483779409964E-02 
376	 6.52093690735089E-02 
377	 6.44745547522099E-02 
378	 6.25346707155214E-02 
379	 6.27699537358675E-02 
380	 6.37435556020182E-02 
381	 6.45659281283495E-02 
382	 6.45287922155896E-02 
383	 6.41959943186896E-02 
384	 6.44130553098368E-02 
385	 6.52555524958851E-02 
386	 6.58194996706327E-02 
387	 6.34628819695793E-02 
388	 6.13323851259527E-02 
389	 6.09082386452093E-02 
390	 6.12689625855735E-02 
391	 6.29345927139372E-02 
392	 6.64874855880208E-02 
393	 0.066553179536048 
394	 0.064003573138112 
395	 6.48893727786955E-02 
396	 6.51551326637652E-02 
397	 6.36598145477114E-02 
398	 6.38250158125671E-02 
399	 0.063960770918774 
400	 6.22255237185723E-02 
401	 6.20045438706551E-02 
402	 6.30629774173877E-02 
403	 6.33069498488339E-02 
404	 6.37208965294632E-02 
405	 6.45635261717253E-02 
