Wavelength	AVE00045.asd
325	 3.19656508797354E-02 
326	 3.03801412934358E-02 
327	 3.69040020372894E-02 
328	 3.75910143801512E-02 
329	 3.41323764365167E-02 
330	 2.88064061657137E-02 
331	 2.89921045475656E-02 
332	 3.28015640521098E-02 
333	 3.75841555310687E-02 
334	 0.039983681523422 
335	 3.94577080117785E-02 
336	 3.57297545606243E-02 
337	 3.42086128616591E-02 
338	 3.59118280311073E-02 
339	 3.71075671599262E-02 
340	 3.60055501222837E-02 
341	 3.22334555899717E-02 
342	 3.72212049146536E-02 
343	 4.44066845374709E-02 
344	 0.038764232234493 
345	 3.36180641817446E-02 
346	 3.29135571040215E-02 
347	 3.66517478060605E-02 
348	 3.79090948128051E-02 
349	 3.29834808236292E-02 
350	 3.07594435344529E-02 
351	 3.15049390881985E-02 
352	 3.36184617413459E-02 
353	 3.60169600107232E-02 
354	 0.037269026667742 
355	 0.034232204839371 
356	 3.07795861926372E-02 
357	 2.96700801971472E-02 
358	 3.23713420057165E-02 
359	 3.58328946465907E-02 
360	 3.54999111284451E-02 
361	 3.68429370155955E-02 
362	 3.92591236035945E-02 
363	 3.62896217427129E-02 
364	 3.36206241636331E-02 
365	 3.39385790799936E-02 
366	 3.31629254727273E-02 
367	 0.03221371695192 
368	 3.28159767956356E-02 
369	 3.44053426892433E-02 
370	 3.59573821358132E-02 
371	 3.45457450323663E-02 
372	 3.38327775538114E-02 
373	 3.53032351976267E-02 
374	 3.42590010141988E-02 
375	 3.28953423976016E-02 
376	 3.47458351097568E-02 
377	 0.035937302747201 
378	 3.58301298678688E-02 
379	 3.54974382623653E-02 
380	 3.55746505737807E-02 
381	 3.60754543537287E-02 
382	 3.44767980185051E-02 
383	 3.30651595767342E-02 
384	 3.50227965967637E-02 
385	 3.53415985469266E-02 
386	 3.39659935508969E-02 
387	 3.45474043821033E-02 
388	 3.55102542876529E-02 
389	 3.59051602240488E-02 
390	 3.45500710093685E-02 
391	 3.31139804342513E-02 
392	 3.35674341490934E-02 
393	 3.52495704356721E-02 
394	 3.70635167953989E-02 
395	 3.65898950110805E-02 
396	 3.57730682587691E-02 
397	 3.54185637206268E-02 
398	 3.49835768934676E-02 
399	 3.42472830198458E-02 
400	 3.30500007249167E-02 
401	 3.33322973398427E-02 
402	 3.45541945670583E-02 
403	 3.45847772543843E-02 
404	 3.47881487931595E-02 
405	 3.54192939305534E-02 
406	 3.45073472171796E-02 
407	 3.33160654320413E-02 
408	 3.35596862462238E-02 
409	 3.44374989732735E-02 
410	 3.52493408674988E-02 
411	 3.44994522433444E-02 
412	 3.41791430445388E-02 
413	 3.50197551675047E-02 
414	 3.52092926368634E-02 
415	 0.034925429814727 
