Wavelength	AVE00037.asd
325	 3.74410248170491E-02 
326	 4.57073306728629E-02 
327	 6.39255736441017E-02 
328	 7.11799322097819E-02 
329	 6.66364445865064E-02 
330	 5.39882215313837E-02 
331	 5.11227426241463E-02 
332	 5.42536127770619E-02 
333	 5.84747376406237E-02 
334	 0.057065314687367 
335	 0.053981219917146 
336	 6.18667647466926E-02 
337	 6.60532124624693E-02 
338	 6.35958508544612E-02 
339	 6.40855919357001E-02 
340	 6.38633054334226E-02 
341	 6.01002101125083E-02 
342	 5.86100284618708E-02 
343	 5.84342817736902E-02 
344	 5.55748816018848E-02 
345	 5.77302673787327E-02 
346	 6.39690584886488E-02 
347	 6.39435467541409E-02 
348	 5.99363872523816E-02 
349	 0.054550714487928 
350	 5.27181442138755E-02 
351	 5.43687633716564E-02 
352	 5.85395399023237E-02 
353	 5.92400044830448E-02 
354	 5.69360780070266E-02 
355	 5.97172823061408E-02 
356	 6.23690731772505E-02 
357	 6.19388628590948E-02 
358	 6.28157277480592E-02 
359	 6.36452688048056E-02 
360	 6.16352266655918E-02 
361	 6.07099077444386E-02 
362	 6.10549393657321E-02 
363	 5.99875381241492E-02 
364	 5.85419766846459E-02 
365	 0.057555626350894 
366	 5.84780978131498E-02 
367	 6.01220249943597E-02 
368	 6.07494469038567E-02 
369	 6.17132495982994E-02 
370	 6.28449386843674E-02 
371	 6.25461394511153E-02 
372	 6.23893703963233E-02 
373	 6.29860241767971E-02 
374	 6.21901545247586E-02 
375	 6.05455927701467E-02 
376	 5.91036517278591E-02 
377	 5.95244220840812E-02 
378	 6.12843258630563E-02 
379	 6.16334625643514E-02 
380	 6.08644213225324E-02 
381	 5.94203055478271E-02 
382	 5.92278208529374E-02 
383	 6.02608048271906E-02 
384	 6.21149216485566E-02 
385	 0.06257932820037 
386	 6.17964437731767E-02 
387	 6.20185304533319E-02 
388	 6.21258531418852E-02 
389	 6.16632828614194E-02 
390	 6.06521388022694E-02 
391	 6.02427413240808E-02 
392	 6.16824634032564E-02 
393	 6.20211842770624E-02 
394	 6.12507501217349E-02 
395	 6.14754462867215E-02 
396	 6.08794900203104E-02 
397	 5.92661600920581E-02 
398	 5.94171808559433E-02 
399	 5.98888653593213E-02 
400	 5.91219620344572E-02 
401	 5.87045074796909E-02 
402	 5.91165887772114E-02 
403	 6.12742652509036E-02 
404	 6.15925008379626E-02 
405	 5.92632543200555E-02 
406	 0.059653824280821 
407	 6.11380638348152E-02 
408	 6.11351403334054E-02 
409	 6.09240769663447E-02 
410	 6.07293229610803E-02 
411	 6.04943548815528E-02 
412	 6.00000335182381E-02 
413	 5.93163396068159E-02 
414	 5.95139507105164E-02 
415	 6.00086057457933E-02 
416	 5.99348740494121E-02 
417	 5.98211399050265E-02 
418	 0.059872615854938 
419	 6.03176443628516E-02 
420	 6.09539727966087E-02 
421	 0.061546715366418 
422	 6.13675148990783E-02 
423	 6.09890375257385E-02 
424	 6.13539778113721E-02 
425	 6.13233315424408E-02 
426	 6.09991979272578E-02 
427	 0.061873591526503 
428	 6.24905330945904E-02 
429	 6.20176820858411E-02 
430	 6.21071413916084E-02 
431	 6.22506516802148E-02 
432	 6.12202015847085E-02 
433	 6.11556133380088E-02 
434	 6.20439074446425E-02 
435	 6.17982539942457E-02 
436	 6.12597220707657E-02 
437	 6.10715248028697E-02 
438	 6.14865086783113E-02 
439	 6.22225881003132E-02 
440	 6.27593621801125E-02 
441	 6.26029022063134E-02 
442	 6.18868967793291E-02 
443	 6.17590449881833E-02 
444	 6.22893479580597E-02 
445	 6.33721477630691E-02 
446	 6.35569545137294E-02 
447	 6.31116973998175E-02 
