Wavelength	A00296.asd
325	 2.53632986436333E-02 
326	 2.52446880249272E-02 
327	 3.58213610349349E-02 
328	 3.58977959910846E-02 
329	 3.58378518697845E-02 
330	 3.82484330325814E-02 
331	 3.60755260438681E-02 
332	 3.51074932733791E-02 
333	 4.08245229640884E-02 
334	 4.28071508864658E-02 
335	 0.041780788941978 
336	 4.38375366973963E-02 
337	 4.43363837422992E-02 
338	 4.23627050680242E-02 
339	 4.05529868512415E-02 
340	 3.78937748997166E-02 
341	 3.40634918991215E-02 
342	 3.62424320227118E-02 
343	 4.09642520438166E-02 
344	 4.04288993325779E-02 
345	 3.72011240103577E-02 
346	 0.033666791813471 
347	 3.61313739007433E-02 
348	 3.84945749036829E-02 
349	 3.71777983971298E-02 
350	 3.92470428684979E-02 
351	 4.16773621581434E-02 
352	 0.038381683694977 
353	 3.65696108855522E-02 
354	 3.75429344037891E-02 
355	 3.91442322273602E-02 
356	 3.88967811755561E-02 
357	 3.60429463726642E-02 
358	 3.71966374367759E-02 
359	 3.91536858237168E-02 
360	 3.60053823398467E-02 
361	 3.41680963374895E-02 
362	 3.49493761485637E-02 
363	 3.74207655846118E-02 
364	 3.79020895766526E-02 
365	 3.52431510837471E-02 
366	 3.57556055576824E-02 
367	 3.73590062872855E-02 
368	 3.64278854698484E-02 
369	 3.66864720726821E-02 
370	 3.77867794164281E-02 
371	 3.54905115272319E-02 
372	 3.43344936034296E-02 
373	 3.64605591299373E-02 
374	 3.81456336913555E-02 
375	 3.88473463186243E-02 
376	 3.84819263508542E-02 
377	 3.70990960422615E-02 
378	 3.55601691862432E-02 
379	 3.62954967643705E-02 
380	 0.037201508140437 
381	 3.70466474601655E-02 
382	 3.53138184660102E-02 
383	 3.40929242216404E-02 
384	 3.61172434447921E-02 
385	 3.86703310645624E-02 
386	 4.00708736732255E-02 
387	 3.79320394760415E-02 
388	 3.58945027035342E-02 
389	 3.54698583720057E-02 
390	 3.42484756968017E-02 
