Wavelength	A00285.asd
325	 0.040004290196364 
326	 3.87599140171562E-02 
327	 3.51269948952662E-02 
328	 3.45161070370271E-02 
329	 3.33912794920183E-02 
330	 3.14828103380984E-02 
331	 3.37610718004794E-02 
332	 3.81778972078603E-02 
333	 4.21933681926464E-02 
334	 4.34637632736964E-02 
335	 4.35107039086386E-02 
336	 4.73710393753818E-02 
337	 0.047453986770243 
338	 4.32922081986566E-02 
339	 0.044695692664065 
340	 4.30746272743453E-02 
341	 3.28317813056625E-02 
342	 3.55877051478194E-02 
343	 4.49556277243196E-02 
344	 4.38220731870712E-02 
345	 3.92441864414009E-02 
346	 3.52082860558929E-02 
347	 3.99440674161098E-02 
348	 4.31559982615498E-02 
349	 3.89135752174645E-02 
350	 3.85918247981266E-02 
351	 0.040300100138458 
352	 3.88122746129524E-02 
353	 3.71598888365007E-02 
354	 3.65424146653939E-02 
355	 3.86531509553574E-02 
356	 3.95155213632228E-02 
357	 3.73366245603504E-02 
358	 3.80591297364041E-02 
359	 0.040349622054228 
360	 4.12320764668365E-02 
361	 4.00473642900533E-02 
362	 3.79096624431763E-02 
363	 3.91003139756273E-02 
364	 4.00939278466853E-02 
365	 3.92219078225306E-02 
366	 3.88749398352301E-02 
367	 3.84951201631709E-02 
368	 3.70177561117061E-02 
369	 3.63696964145109E-02 
370	 3.68182262225709E-02 
371	 0.037622298799346 
372	 3.84186208276679E-02 
373	 3.89412639030461E-02 
374	 3.92176199824249E-02 
375	 3.94441069115297E-02 
376	 3.98798203029707E-02 
377	 3.97993505784102E-02 
378	 3.91908180302787E-02 
379	 3.84855120216762E-02 
380	 3.82622546727044E-02 
381	 3.87808500305183E-02 
382	 3.96617838081934E-02 
383	 3.98876500196601E-02 
384	 0.038255823912906 
385	 3.90755635562145E-02 
386	 4.13153766094406E-02 
387	 3.86061932779696E-02 
388	 3.65934580242083E-02 
389	 3.74682134648147E-02 
390	 3.81359405632784E-02 
391	 3.81981631420837E-02 
392	 0.037560079144324 
393	 3.72111263612529E-02 
394	 3.72631062900378E-02 
395	 3.74393052009811E-02 
396	 3.71018531983383E-02 
397	 3.60988798488148E-02 
398	 3.50660703911429E-02 
399	 3.43728298384139E-02 
400	 3.42606480151822E-02 
401	 3.45064351318687E-02 
402	 3.50361260347459E-02 
403	 3.60027749938964E-02 
404	 3.63404135584224E-02 
405	 3.59053302583097E-02 
406	 3.68782344460643E-02 
407	 3.80480380248894E-02 
408	 3.77255960595514E-02 
409	 3.69477806486253E-02 
410	 3.61577851617885E-02 
411	 3.58022448529592E-02 
412	 3.57525321691915E-02 
413	 0.035905606152104 
414	 3.61106705951219E-02 
415	 3.60876938333568E-02 
416	 3.55209344334894E-02 
417	 3.53466318968882E-02 
418	 3.57214205817378E-02 
419	 3.64693746451928E-02 
420	 3.67740591490967E-02 
421	 3.63119057376982E-02 
422	 3.62960801912474E-02 
423	 3.64792625255624E-02 
424	 3.62925176679101E-02 
425	 3.61665439860102E-02 
426	 3.62758538476467E-02 
427	 3.68317928076544E-02 
428	 3.74508803779572E-02 
429	 3.77818100665801E-02 
430	 0.037299236914894 
431	 3.65601040734723E-02 
432	 3.66111323756836E-02 
433	 3.61350796589769E-02 
434	 3.52883462769898E-02 
435	 3.58666989405141E-02 
436	 3.64142026181271E-02 
437	 3.60579268002232E-02 
438	 3.63458102579121E-02 
439	 3.68516527049402E-02 
440	 3.63777052614616E-02 
