Wavelength	AVE00050.asd
325	 2.45917293167745E-02 
326	 2.71277052318877E-02 
327	 3.80788182344284E-02 
328	 4.26594494566943E-02 
329	 3.80528217925793E-02 
330	 2.66352347038756E-02 
331	 2.45617581385673E-02 
332	 2.88943442306597E-02 
333	 3.50970871066448E-02 
334	 3.52383504683027E-02 
335	 3.14018149376594E-02 
336	 3.14264918562308E-02 
337	 3.30244014216886E-02 
338	 3.56483568942991E-02 
339	 4.06918135505967E-02 
340	 4.12230404090435E-02 
341	 3.30560832622072E-02 
342	 0.033990342725155 
343	 3.97804040955195E-02 
344	 3.75139386871529E-02 
345	 3.54143604416846E-02 
346	 3.56299824640474E-02 
347	 3.80744034916953E-02 
348	 3.81109168356581E-02 
349	 3.34841798163782E-02 
350	 3.17999916556949E-02 
351	 3.30671896905482E-02 
352	 3.56732056630464E-02 
353	 3.74713440079162E-02 
354	 3.73906745657848E-02 
355	 3.44238892691967E-02 
356	 3.14006370187681E-02 
357	 3.03960068420896E-02 
358	 3.30302356534014E-02 
359	 3.61238617693182E-02 
360	 0.034962324544449 
361	 3.43058585618694E-02 
362	 3.49338976842876E-02 
363	 3.55584487760497E-02 
364	 3.47222659719904E-02 
365	 3.22478967804678E-02 
366	 0.032171661706105 
367	 3.31619513260826E-02 
368	 3.28906870081411E-02 
369	 3.42568796561756E-02 
370	 3.63444310631051E-02 
371	 3.40387247850146E-02 
372	 3.21093664404908E-02 
373	 0.032871607420293 
374	 3.27258594000214E-02 
375	 3.29451468048498E-02 
376	 3.56672246449638E-02 
377	 3.51657350733942E-02 
378	 3.23059551405113E-02 
379	 3.44728250956323E-02 
380	 3.67374308246483E-02 
381	 3.66526554085721E-02 
382	 3.56834195175245E-02 
383	 3.48795842460387E-02 
384	 3.53966486472024E-02 
385	 3.50990803627366E-02 
386	 3.40903161781856E-02 
387	 3.42050388566483E-02 
388	 0.034776830246539 
389	 0.035288663215195 
390	 0.034660939732234 
391	 3.38776766818079E-02 
392	 3.41498828857691E-02 
393	 3.51587364369893E-02 
394	 3.62866133526238E-02 
395	 3.60602107379047E-02 
396	 3.59528577672959E-02 
397	 3.64187277814128E-02 
398	 3.64522120422612E-02 
399	 3.56588755242323E-02 
400	 3.38164548036123E-02 
401	 3.31104120518685E-02 
402	 0.033544994268027 
403	 3.41876113294679E-02 
404	 3.45571144887693E-02 
405	 3.44484169113148E-02 
