Wavelength	SHSI00208.asd
325	 0.106093339894348 
326	 9.73977728366849E-02 
327	 0.097440893726577 
328	 9.90108051319158E-02 
329	 0.102968521213396 
330	 0.107751162046174 
331	 0.105486065370087 
332	 0.102047908206219 
333	 0.103214940194494 
334	 0.107153085684742 
335	 0.10975747603153 
336	 0.101830935225337 
337	 0.09925777522188 
338	 0.104456353441667 
339	 0.104239870591708 
340	 0.102872833737806 
341	 0.104173794743499 
342	 0.105308156816771 
343	 0.106569482782101 
344	 0.109459903549592 
345	 0.110748709466429 
346	 0.109840125794409 
347	 0.107394653580273 
348	 0.107752104900382 
349	 0.112518800040845 
350	 0.110327704215884 
351	 0.106594310352767 
352	 0.112195940810326 
353	 0.113377499980759 
354	 0.109636561249789 
355	 0.112606638903235 
356	 0.113981925301005 
357	 0.10969339227664 
358	 0.110689299397349 
359	 0.114161537499653 
360	 0.114132877530059 
361	 0.111089644256525 
362	 0.107355711547495 
363	 0.109840273357018 
364	 0.1122728344906 
365	 0.111637985533679 
366	 0.112087726406734 
367	 0.113457941759142 
368	 0.114954140402966 
369	 0.115855616297439 
370	 0.116462803633046 
371	 0.118331373159346 
372	 0.120967225222761 
373	 0.12339717259664 
374	 0.121877060106687 
375	 0.118038705723054 
376	 0.114698163433211 
377	 0.112399908715714 
378	 0.111880646231594 
379	 0.114730324105811 
380	 0.117135664201729 
381	 0.117187472218589 
382	 0.11778019078131 
383	 0.117382811873599 
384	 0.113762239418226 
385	 0.113731431415898 
386	 0.116185116519533 
387	 0.112805102920066 
388	 0.109891574012791 
389	 0.11007206323477 
390	 0.110878240676107 
391	 0.112426613790651 
392	 0.115021515372545 
393	 0.114457932813187 
394	 0.111267111354867 
395	 0.1096549232308 
396	 0.109203461447579 
397	 0.109066839622962 
398	 0.105605822180934 
399	 0.102629699768192 
400	 0.103914037151582 
401	 0.105020345797586 
402	 0.105997705226846 
403	 0.109650495998082 
404	 0.111616542813159 
405	 0.110508349975565 
406	 0.110140471797604 
407	 0.110160030979868 
408	 0.109688356742589 
409	 0.109153409948067 
410	 0.108645638790321 
411	 0.108046403666691 
412	 0.107964863033141 
413	 0.108503517860308 
414	 0.108459074324977 
415	 0.108002945270009 
416	 0.10751727323517 
417	 0.107380744417954 
418	 0.107670711348007 
419	 0.108307685257768 
420	 0.108852982161264 
421	 0.108982535785232 
422	 0.108282052837465 
423	 0.10764619508756 
424	 0.108404639656806 
425	 0.108635144413804 
426	 0.108255486500822 
427	 0.108870334816597 
428	 0.109590771455433 
429	 0.109743947976675 
430	 0.109111977130721 
431	 0.108077470309664 
432	 0.107288428822497 
433	 0.106859817652102 
434	 0.106725454679977 
435	 0.106326891540048 
436	 0.10651420090449 
437	 0.107738911354623 
438	 0.108717561487643 
439	 0.109170379655985 
440	 0.108961675974783 
441	 0.108833913963346 
442	 0.108991236316412 
443	 0.109006180372051 
444	 0.109493018287431 
445	 0.110790726655494 
446	 0.110742223953215 
447	 0.109996697687899 
448	 0.110778642092869 
449	 0.111694994693985 
450	 0.112354519992153 
451	 0.113140456607853 
452	 0.114000513315525 
453	 0.114854727231656 
454	 0.11551972913718 
455	 0.115935677334583 
456	 0.116070824701052 
457	 0.116118852051495 
458	 0.11620049724009 
459	 0.116325746662409 
460	 0.116700400498426 
461	 0.11752804936196 
462	 0.117416626647247 
463	 0.116834381074501 
464	 0.118327292821018 
465	 0.119436814861947 
466	 0.119067178033332 
467	 0.119249797789776 
468	 0.119783730474474 
469	 0.120049063043052 
470	 0.120058309384009 
471	 0.119976930020049 
472	 0.120347227287171 
473	 0.120965470129532 
474	 0.121666878573083 
475	 0.122322234234156 
476	 0.122757449305061 
477	 0.122720752769402 
478	 0.122676052662006 
479	 0.122875050311979 
480	 0.123594910262575 
481	 0.124518804352051 
482	 0.125334466282581 
483	 0.125576906903776 
484	 0.125493608673964 
485	 0.125976659834755 
486	 0.125769786697131 
487	 0.124773904285276 
488	 0.124926164259373 
489	 0.125168935334858 
490	 0.124422212392807 
491	 0.12524372460441 
492	 0.126931047904379 
493	 0.126213885619275 
494	 0.125826324733942 
495	 0.126769784483449 
496	 0.127343103121909 
497	 0.127855150184759 
498	 0.12890164747867 
499	 0.1298040664756 
500	 0.130409962468798 
501	 0.130823875316025 
502	 0.131267354602597 
503	 0.131881465668811 
504	 0.132624223956441 
505	 0.133263795179177 
506	 0.133369185036251 
507	 0.134356098476368 
