Wavelength	A00110.asd
325	 4.06599579616473E-02 
326	 4.38344872073884E-02 
327	 4.90857372456014E-02 
328	 5.22234635962885E-02 
329	 4.99606238351218E-02 
330	 4.28379886195931E-02 
331	 3.76824797045903E-02 
332	 4.00604335834372E-02 
333	 5.35212716594538E-02 
334	 0.053779324842055 
335	 0.046165890098482 
336	 5.29016993611582E-02 
337	 5.65324959159625E-02 
338	 5.29698666692212E-02 
339	 4.93198950294747E-02 
340	 4.63721711868352E-02 
341	 4.48045309723807E-02 
342	 0.048233949884788 
343	 5.35543380964321E-02 
344	 5.50049136938488E-02 
345	 5.23064734922159E-02 
346	 4.72520158753194E-02 
347	 4.65546318030243E-02 
348	 4.77730625512477E-02 
349	 4.90838049119198E-02 
350	 5.16239852770095E-02 
351	 5.32782858392102E-02 
352	 5.07202503919538E-02 
353	 4.84827329432739E-02 
354	 4.79677015712522E-02 
355	 4.96707282406427E-02 
356	 4.96577024358304E-02 
357	 4.65787108670865E-02 
358	 4.98417961995288E-02 
359	 5.45482236817361E-02 
360	 5.19330332571248E-02 
361	 4.93993481508988E-02 
362	 4.88321501112293E-02 
363	 5.01130447237172E-02 
364	 5.04591912051529E-02 
365	 4.88487263300603E-02 
366	 4.92628486196593E-02 
367	 5.00834213707917E-02 
368	 4.86384326453119E-02 
369	 4.82887214459979E-02 
370	 4.93048300275535E-02 
371	 4.97826305488125E-02 
372	 5.06873407396025E-02 
373	 5.21480182780518E-02 
374	 5.16063335409832E-02 
375	 5.04198921457478E-02 
376	 5.07570208363448E-02 
377	 5.16670355892119E-02 
378	 5.22083448046318E-02 
379	 4.98320761443632E-02 
380	 4.89471628142418E-02 
381	 5.13613212051091E-02 
382	 5.31534604182534E-02 
383	 5.34591302545978E-02 
384	 0.051741813594514 
385	 5.14951784587568E-02 
386	 5.26763379407307E-02 
387	 5.22367093579261E-02 
388	 5.19011845439256E-02 
389	 5.21260093230515E-02 
390	 5.07500967559783E-02 
391	 4.97464205644942E-02 
392	 5.14796439714988E-02 
393	 5.21079864123607E-02 
394	 5.14970110816584E-02 
395	 5.17461747676495E-02 
396	 5.22429876833981E-02 
397	 5.24207087363897E-02 
398	 5.07234341508743E-02 
399	 4.87925664161386E-02 
400	 4.82755197197431E-02 
401	 4.90222869391864E-02 
402	 5.03320824484552E-02 
403	 5.07394243874285E-02 
404	 0.050905080565753 
405	 5.11530942775964E-02 
406	 5.17611347187513E-02 
407	 5.23592995868454E-02 
408	 0.052468886001094 
409	 5.22125846393178E-02 
410	 5.17181209690019E-02 
411	 5.11116164814728E-02 
412	 5.10619774012434E-02 
413	 5.16960288307323E-02 
414	 5.16498957966533E-02 
415	 5.13188464271186E-02 
416	 5.13816974988045E-02 
417	 5.15738941051598E-02 
418	 5.18894554749571E-02 
419	 5.25571407096595E-02 
420	 0.052882126183981 
421	 5.25520107689941E-02 
422	 5.22130208484047E-02 
423	 5.21836356882669E-02 
424	 5.27938392748362E-02 
425	 5.31036423176371E-02 
426	 5.30463562414384E-02 
427	 5.33507973541256E-02 
428	 5.37751347938411E-02 
429	 5.40856101701999E-02 
430	 5.37612030797393E-02 
431	 5.33112829954868E-02 
432	 5.37023807540265E-02 
433	 0.053596419256018 
434	 5.29885041042746E-02 
435	 5.31409317661149E-02 
436	 5.34374701577489E-02 
437	 5.35265752972122E-02 
438	 5.43352555552005E-02 
439	 5.51213645154198E-02 
440	 5.42600112803159E-02 
441	 5.39725168678539E-02 
442	 5.46133986999529E-02 
443	 5.45686337921741E-02 
444	 5.44269456523739E-02 
445	 5.47139584987401E-02 
446	 5.53915905425571E-02 
447	 5.61093706582961E-02 
448	 5.61509087612206E-02 
449	 5.59640403843703E-02 
450	 5.57923817039373E-02 
451	 5.60088282422668E-02 
452	 5.62629137522229E-02 
453	 5.62145054231716E-02 
