Wavelength	A00176.asd
325	 4.09522723614049E-02 
326	 3.93069883150821E-02 
327	 3.77377578056955E-02 
328	 3.86553875391205E-02 
329	 4.09055642896102E-02 
330	 4.29072649303405E-02 
331	 3.86287536278049E-02 
332	 3.72081132556895E-02 
333	 4.69476599444269E-02 
334	 5.00570318908303E-02 
335	 4.78799693871901E-02 
336	 5.11932116004822E-02 
337	 0.0509152932743 
338	 4.63602009713373E-02 
339	 4.69071553648775E-02 
340	 0.048103343236176 
341	 4.63808443895118E-02 
342	 4.73929307209778E-02 
343	 5.05542737758392E-02 
344	 5.41883775669863E-02 
345	 5.06515793388791E-02 
346	 4.21845473311554E-02 
347	 4.59066626403219E-02 
348	 4.89894224591084E-02 
349	 4.39093353710105E-02 
350	 0.04545691189987 
351	 4.86729812029552E-02 
352	 4.27902627459358E-02 
353	 0.040560281146669 
354	 4.37417245423829E-02 
355	 4.66456549226889E-02 
356	 0.04745743852231 
357	 4.56831107270196E-02 
358	 4.63001317844328E-02 
359	 4.83503593884259E-02 
360	 0.049547773728103 
361	 4.79110752801195E-02 
362	 4.49049617951446E-02 
363	 4.71452739056783E-02 
364	 4.84541268479089E-02 
365	 4.61341433897656E-02 
366	 4.56873325227234E-02 
367	 4.57142140886432E-02 
368	 4.35954950498291E-02 
369	 4.37247665401842E-02 
370	 4.58808962720458E-02 
371	 4.59720438751958E-02 
372	 4.52869370819399E-02 
373	 4.47889817471497E-02 
374	 0.046186591113887 
375	 4.80316686713917E-02 
376	 4.81538988765687E-02 
377	 4.82011250527704E-02 
378	 4.80327921619871E-02 
379	 4.56365920703533E-02 
380	 4.48845441740441E-02 
381	 4.72191639788003E-02 
382	 4.81464907241703E-02 
383	 4.80821807250987E-02 
384	 4.81800653273158E-02 
385	 4.87794878111642E-02 
386	 4.92868740440271E-02 
387	 4.77887974946725E-02 
388	 4.56080463391567E-02 
389	 0.043820113908455 
390	 4.44229536903682E-02 
391	 4.63255418025607E-02 
392	 4.80243674332574E-02 
393	 4.70513495190279E-02 
394	 4.47954385953542E-02 
395	 4.69069429844321E-02 
396	 4.81379201314931E-02 
397	 4.68149683868531E-02 
398	 4.67826257991881E-02 
399	 4.67012183388651E-02 
400	 0.045014661716786 
401	 4.47815721730819E-02 
402	 0.045959496488181 
403	 4.74000573505709E-02 
404	 0.047508071945953 
405	 4.61037587162781E-02 
406	 0.046777673159095 
407	 4.81078636723676E-02 
408	 4.79673866214682E-02 
409	 0.047563754774614 
410	 4.72679359332689E-02 
411	 0.047314841026453 
412	 4.76486319057334E-02 
413	 4.80555704068185E-02 
414	 4.74046005784685E-02 
415	 4.66363338177204E-02 
416	 4.70584132297911E-02 
417	 4.77888369664433E-02 
418	 4.84687628080458E-02 
419	 4.88163678239617E-02 
420	 4.85414309247242E-02 
421	 4.76989750215871E-02 
422	 4.77806912106704E-02 
423	 4.82980053361452E-02 
424	 4.82937921846391E-02 
425	 0.048203469080699 
426	 0.048259334149117 
427	 4.89607473562106E-02 
428	 4.95036390146775E-02 
429	 0.049423782250096 
430	 4.95894560654206E-02 
431	 4.98677762406328E-02 
432	 4.98630543270255E-02 
433	 4.94989811723266E-02 
434	 4.90255244342826E-02 
435	 4.93619548671714E-02 
436	 4.96391091343384E-02 
437	 4.93787681949819E-02 
438	 4.99045238080776E-02 
439	 5.06692407161769E-02 
440	 5.02994762710499E-02 
441	 5.03726287781359E-02 
442	 5.10950752131615E-02 
443	 5.12724420704912E-02 
444	 0.051151076709825 
445	 5.10024195139301E-02 
446	 5.12350256391847E-02 
447	 5.15670699097243E-02 
448	 5.11364988432564E-02 
449	 0.051148884495129 
450	 5.18202283673551E-02 
451	 5.20489684768097E-02 
452	 5.21050678053537E-02 
453	 5.23097678390488E-02 
454	 5.24309730182093E-02 
455	 5.25104116170671E-02 
456	 5.28065972911505E-02 
457	 5.28803736091779E-02 
458	 5.26413039722048E-02 
459	 5.27392228746451E-02 
460	 5.27902140075551E-02 
461	 5.23045383688409E-02 
462	 5.24377610142448E-02 
463	 5.30171065842244E-02 
464	 5.26049013026274E-02 
465	 5.25032042686293E-02 
466	 0.053250850360885 
467	 5.36000719905909E-02 
468	 5.35728612708877E-02 
469	 5.34146792574639E-02 
470	 5.36251986953632E-02 
471	 5.40910879412188E-02 
472	 5.38966388006401E-02 
473	 5.35625245769656E-02 
474	 5.34579092906883E-02 
475	 5.36591012545538E-02 
476	 5.40189963517385E-02 
477	 5.43002784705917E-02 
478	 5.40240939929262E-02 
479	 5.34025345989528E-02 
480	 5.39085355646645E-02 
481	 5.45774828967942E-02 
482	 5.46126843433966E-02 
483	 5.45177460731772E-02 
484	 5.45118888336103E-02 
485	 5.49681806812181E-02 
486	 5.50973499413867E-02 
487	 5.47911403558339E-02 
488	 5.52292633789814E-02 
489	 5.55203124621551E-02 
490	 5.47725010809733E-02 
491	 5.44659723960127E-02 
492	 0.054796277823164 
493	 5.55485281103623E-02 
494	 5.58745020687651E-02 
495	 0.055509171466048 
496	 5.55032344997182E-02 
497	 5.57971715254592E-02 
498	 5.61759120591053E-02 
499	 5.64501762736972E-02 
500	 5.66045019042712E-02 
501	 5.68175506015253E-02 
