Wavelength	SHSI00045.asd
325	 4.69063761229476E-02 
326	 5.35192330538806E-02 
327	 5.14656778932179E-02 
328	 0.056117715961508 
329	 5.53108003041714E-02 
330	 4.73263938745838E-02 
331	 4.60324800455832E-02 
332	 4.78829068700453E-02 
333	 4.84967488477322E-02 
334	 5.05788049294298E-02 
335	 5.23819697268183E-02 
336	 4.90901883407003E-02 
337	 4.60217755403893E-02 
338	 4.48518670332749E-02 
339	 4.49439010759256E-02 
340	 4.40602569284212E-02 
341	 4.08493073942516E-02 
342	 4.09687801609116E-02 
343	 4.27315817807014E-02 
344	 4.10194987091616E-02 
345	 4.28648561548377E-02 
346	 0.047403685696562 
347	 4.37814714657976E-02 
348	 4.15574981725588E-02 
349	 4.62854222402417E-02 
350	 4.67914358148922E-02 
351	 4.44069069345494E-02 
352	 4.34194232648695E-02 
353	 4.32635585400055E-02 
354	 4.38892867461053E-02 
355	 4.54199954183923E-02 
356	 4.59481038356621E-02 
357	 4.46595728885612E-02 
358	 4.44694534624706E-02 
359	 4.53777615676743E-02 
360	 4.68856413615748E-02 
361	 4.54835676172583E-02 
362	 4.23375875890791E-02 
363	 4.45913977254513E-02 
364	 4.60020617605535E-02 
365	 4.37304171026427E-02 
366	 4.29258386779376E-02 
367	 4.27406257735031E-02 
368	 4.13142983380876E-02 
369	 0.041707546856854 
370	 4.36257075438913E-02 
371	 4.38947926061367E-02 
372	 4.34724237576118E-02 
373	 4.29413634219929E-02 
374	 4.28333487890872E-02 
375	 4.28018376863167E-02 
376	 4.22774363894889E-02 
377	 4.17536771528244E-02 
378	 4.12952962312278E-02 
379	 4.06297198219048E-02 
380	 4.04194086317744E-02 
381	 4.07672222838611E-02 
382	 3.99970137336175E-02 
383	 3.91423025329673E-02 
384	 3.97255411642632E-02 
385	 3.92660947414443E-02 
386	 3.81545486964251E-02 
387	 3.96315715627511E-02 
388	 4.01552287999164E-02 
389	 3.85058115343242E-02 
390	 3.78328802849537E-02 
391	 3.77463967813442E-02 
392	 3.74617333745483E-02 
393	 3.86787632500527E-02 
394	 4.00802861974842E-02 
395	 0.036861734222869 
396	 3.51787617150095E-02 
397	 3.70454913032979E-02 
398	 3.78812054164896E-02 
399	 3.71627583788755E-02 
400	 3.49704455121453E-02 
401	 3.52206097814005E-02 
402	 3.69337694746654E-02 
403	 3.58199661932557E-02 
404	 3.51232963080611E-02 
405	 3.58443336959109E-02 
406	 3.54951031484116E-02 
407	 0.035010534445367 
408	 3.57698448412021E-02 
409	 3.46772420721264E-02 
410	 3.25624685411208E-02 
411	 3.38519838005323E-02 
412	 3.49085603121734E-02 
413	 3.42459164206586E-02 
414	 3.43580935468158E-02 
415	 3.45636336158276E-02 
416	 3.37024035718338E-02 
417	 0.03335153597492 
418	 3.35215607321273E-02 
419	 3.30036343581763E-02 
420	 3.26194393605926E-02 
421	 0.032776913773062 
422	 3.30704125700702E-02 
423	 3.31368879186253E-02 
424	 3.25313742340725E-02 
425	 3.22005651516365E-02 
426	 3.24038174372907E-02 
427	 3.32149478400959E-02 
428	 3.33586333853891E-02 
429	 3.22042448556283E-02 
430	 3.19354756226365E-02 
431	 0.032091632293414 
432	 3.13782682761167E-02 
433	 3.11125561312399E-02 
434	 3.13807102409952E-02 
435	 3.11763457367103E-02 
436	 3.09585331080514E-02 
437	 3.10121335494867E-02 
438	 3.09111597342655E-02 
439	 3.08805423052019E-02 
440	 3.14949839502275E-02 
441	 3.15977277716884E-02 
442	 3.10310648343918E-02 
443	 3.06418232376982E-02 
444	 3.08703651681975E-02 
445	 3.18938125193381E-02 
446	 3.18293166861463E-02 
447	 0.03115599336109 
448	 3.16736228745506E-02 
449	 3.22523645918858E-02 
450	 3.23879313494541E-02 
451	 3.14358866538988E-02 
452	 3.08782754214388E-02 
453	 3.20892955583338E-02 
454	 3.24046928106304E-02 
455	 3.19046339195299E-02 
456	 3.24192594054952E-02 
457	 3.25560373147895E-02 
458	 3.19465621892108E-02 
459	 3.18350382623328E-02 
460	 3.20292559939786E-02 
461	 0.032166768013046 
462	 3.18068472694608E-02 
463	 3.13370188106754E-02 
464	 3.23087799525679E-02 
465	 3.31737034392143E-02 
466	 0.033184488558835 
467	 3.33251921268766E-02 
468	 3.35127212294895E-02 
469	 3.34790743438813E-02 
470	 3.30777685919794E-02 
471	 3.26194920537709E-02 
472	 0.033441253389521 
473	 0.033504654778638 
474	 3.18715729216693E-02 
475	 3.22486273801873E-02 
476	 3.37631199850324E-02 
477	 3.40630186295428E-02 
478	 3.36029652276277E-02 
479	 3.28162948499774E-02 
480	 3.31199532878409E-02 
481	 3.34734051958902E-02 
482	 3.30559022713581E-02 
483	 3.28607518458574E-02 
484	 3.30025653160346E-02 
485	 3.33708817962849E-02 
486	 3.36859538747613E-02 
487	 3.37779772497275E-02 
488	 3.35048515113007E-02 
489	 3.33124317458431E-02 
490	 3.36294032169677E-02 
491	 3.38387501180459E-02 
492	 3.37984292408074E-02 
493	 3.33472710939943E-02 
494	 3.35665650997061E-02 
495	 0.034684772918259 
496	 3.49038460243624E-02 
497	 0.034604156927305 
498	 3.45043508441178E-02 
499	 3.47787504137334E-02 
500	 0.035259014308812 
501	 3.50577435014533E-02 
502	 3.52237532998124E-02 
503	 3.62421008173397E-02 
504	 3.66692568690228E-02 
505	 3.65769000492052E-02 
506	 3.63883451841933E-02 
507	 3.65196299205985E-02 
508	 0.037053937313646 
509	 3.76705361978571E-02 
510	 0.038293462487535 
511	 0.038822225242317 
512	 3.87498462780672E-02 
513	 3.84918122918625E-02 
514	 3.92069716375842E-02 
515	 3.98897467957424E-02 
516	 4.01659951754139E-02 
517	 4.01131731416085E-02 
518	 4.01485258061192E-02 
519	 4.06943227153769E-02 
520	 4.12808219269489E-02 
521	 0.041709915649667 
522	 4.16709757814166E-02 
523	 4.20720508958171E-02 
524	 4.31615212277264E-02 
525	 4.35054890381846E-02 
526	 4.35955849221303E-02 
527	 4.43371094964313E-02 
528	 4.49485196244778E-02 
529	 4.52833877418665E-02 
530	 4.55808201848784E-02 
531	 4.58133033122628E-02 
532	 4.60227518515712E-02 
533	 0.046738782979828 
534	 4.75870353200197E-02 
535	 4.76771838006355E-02 
536	 4.79041389668614E-02 
537	 4.84798882936704E-02 
538	 4.89633571561639E-02 
