Wavelength	AVEI200395.asd
325	 4.37074634560775E-02 
326	 5.30770339579895E-02 
327	 5.44969126132772E-02 
328	 5.40248129486444E-02 
329	 5.56544830329688E-02 
330	 5.89302373259842E-02 
331	 5.25691678690473E-02 
332	 4.47002239310473E-02 
333	 4.34500708184474E-02 
334	 4.18438778264151E-02 
335	 4.13398319644052E-02 
336	 4.97953996851095E-02 
337	 4.94660993396619E-02 
338	 3.90341902555881E-02 
339	 3.88872328828806E-02 
340	 4.15351759364276E-02 
341	 4.02375809177197E-02 
342	 3.84876525947299E-02 
343	 3.85079781727149E-02 
344	 4.37486796211434E-02 
345	 4.66707898292878E-02 
346	 4.60543119442905E-02 
347	 4.64253840718889E-02 
348	 4.50259344850044E-02 
349	 4.07036627117848E-02 
350	 3.95534337047387E-02 
351	 4.18240066743871E-02 
352	 4.70949642309019E-02 
353	 4.59853511106691E-02 
354	 3.98537186919166E-02 
355	 4.30515828632609E-02 
356	 4.60467078582365E-02 
357	 4.36385582835591E-02 
358	 4.34547271191064E-02 
359	 4.49672144932256E-02 
360	 4.61544963306876E-02 
361	 4.41454206455104E-02 
362	 0.040008679220553 
363	 3.94398459585936E-02 
364	 4.03797455910675E-02 
365	 4.14601787293715E-02 
366	 4.16744208694205E-02 
367	 4.14214219427228E-02 
368	 4.14190241932973E-02 
369	 4.08204745634322E-02 
370	 0.040336855372544 
371	 4.31889373798891E-02 
372	 4.42399124335792E-02 
373	 4.13918049526698E-02 
374	 4.12810754841742E-02 
375	 4.17880114306099E-02 
376	 3.91443044584657E-02 
377	 3.88505798894601E-02 
378	 4.08173334541544E-02 
379	 4.05376830453352E-02 
380	 3.95518468207145E-02 
381	 3.88243243608567E-02 
382	 0.039308167232791 
383	 0.040823229769765 
384	 4.29522380158781E-02 
385	 4.25653301519025E-02 
386	 4.02547328103815E-02 
387	 4.03138797927544E-02 
388	 4.05136199951539E-02 
389	 3.99542275032032E-02 
390	 3.92837062619363E-02 
391	 3.92133046154003E-02 
392	 4.04305136493189E-02 
393	 3.97136578177451E-02 
394	 0.037634469179397 
395	 3.77803020451841E-02 
396	 3.84073533262588E-02 
397	 3.85129733258009E-02 
398	 3.70511391757392E-02 
399	 3.54794690976927E-02 
400	 3.52202095893714E-02 
401	 3.57551784702932E-02 
402	 3.66639692494437E-02 
403	 3.74309933649895E-02 
404	 3.74497966231076E-02 
405	 3.67039343701384E-02 
406	 3.69009507874263E-02 
407	 3.72302915495127E-02 
408	 0.036533312034608 
409	 3.62024549323689E-02 
410	 0.036088509414816 
411	 3.46959674971679E-02 
412	 3.40092257646623E-02 
413	 3.47811604060216E-02 
414	 3.53801761511767E-02 
415	 3.55848927546827E-02 
416	 3.53519091794085E-02 
417	 3.51946081458659E-02 
418	 3.52501135993833E-02 
419	 3.55845102162486E-02 
420	 3.54071317232422E-02 
421	 3.45177840000376E-02 
422	 3.47369656986162E-02 
423	 3.54734198913639E-02 
424	 3.55879389114678E-02 
425	 3.55602479173641E-02 
426	 0.035506552520278 
427	 3.54641566458399E-02 
428	 3.54488588389639E-02 
429	 3.54276326331658E-02 
430	 3.50159964029676E-02 
431	 0.034563821186307 
432	 3.47095346757102E-02 
433	 3.50242081924935E-02 
434	 3.52215444115857E-02 
435	 3.47557927726532E-02 
436	 3.43855403508393E-02 
437	 3.46025926132917E-02 
438	 3.50407262014715E-02 
439	 3.53572598662461E-02 
440	 0.035004755072267 
441	 3.50048487673957E-02 
442	 3.54223810416205E-02 
443	 3.50819519369597E-02 
444	 3.48101140526996E-02 
445	 3.52421103276352E-02 
446	 3.53855955693457E-02 
447	 3.53218751984093E-02 
448	 3.56231294116406E-02 
449	 3.58088200752531E-02 
450	 0.03575606777853 
451	 3.56844386960891E-02 
452	 3.56790506492038E-02 
453	 3.58026301757168E-02 
454	 3.58815176735548E-02 
455	 3.58578480687308E-02 
456	 3.56270245731315E-02 
457	 0.035709080899022 
458	 3.61685322270015E-02 
459	 3.60066149016115E-02 
460	 3.56648362644199E-02 
461	 3.57568392870139E-02 
462	 3.59347658294844E-02 
463	 3.60909367385752E-02 
464	 3.60727073795212E-02 
465	 3.63931449805096E-02 
466	 3.71367461257566E-02 
467	 3.69793160654603E-02 
468	 3.62450731044855E-02 
469	 3.56195702875706E-02 
470	 3.59765525086637E-02 
471	 3.70328183363205E-02 
472	 3.68965225181204E-02 
473	 3.66377960396817E-02 
474	 3.68970376428048E-02 
475	 3.70298076987433E-02 
476	 3.69203505342552E-02 
477	 3.64756317433181E-02 
478	 3.64582734683263E-02 
479	 3.69811890227775E-02 
480	 3.75345368851671E-02 
481	 3.76459704780609E-02 
482	 3.70314668425847E-02 
483	 3.69099919663044E-02 
484	 3.71957095313503E-02 
485	 3.71421588901746E-02 
486	 3.70898145891176E-02 
487	 3.71019506588887E-02 
488	 3.68758596377868E-02 
489	 3.69207269575056E-02 
490	 3.76841030659357E-02 
491	 3.76860655493761E-02 
492	 3.70845571830526E-02 
493	 0.037032066191149 
