Wavelength	AVEI200187.asd
325	 4.33733241268662E-02 
326	 4.37977063969261E-02 
327	 4.40588127612988E-02 
328	 4.50767361879061E-02 
329	 4.62248360986422E-02 
330	 4.68189621415137E-02 
331	 4.47309766578939E-02 
332	 4.30474604088811E-02 
333	 4.45474590677538E-02 
334	 0.043554489282597 
335	 4.09740064433719E-02 
336	 4.16008296716439E-02 
337	 3.87639368659593E-02 
338	 3.34549197853534E-02 
339	 4.00172066822841E-02 
340	 4.58038050268456E-02 
341	 4.12946652905881E-02 
342	 4.06132851370759E-02 
343	 4.34630653106767E-02 
344	 4.53350178826769E-02 
345	 4.49892665767208E-02 
346	 4.27446413785065E-02 
347	 4.12444454460136E-02 
348	 4.12867335890261E-02 
349	 4.28370334459436E-02 
350	 4.16491399419921E-02 
351	 3.89013959696355E-02 
352	 3.70807437954414E-02 
353	 3.80760616589983E-02 
354	 4.10717175942372E-02 
355	 4.15727994128796E-02 
356	 4.06261124220616E-02 
357	 3.93525178567393E-02 
358	 4.09584652105901E-02 
359	 4.30387208151371E-02 
360	 4.15608476207026E-02 
361	 3.95298866036882E-02 
362	 3.81344410806042E-02 
363	 3.82940804079022E-02 
364	 0.039857619511267 
365	 4.20219837257089E-02 
366	 4.07721801795012E-02 
367	 3.84157669417607E-02 
368	 3.84794058857769E-02 
369	 3.85029579659877E-02 
370	 0.038232361285184 
371	 3.88181456838479E-02 
372	 3.85976250758667E-02 
373	 3.70367318413902E-02 
374	 0.037066426302086 
375	 3.76260239627746E-02 
376	 3.68681323901526E-02 
377	 3.59990267049038E-02 
378	 3.53302810835708E-02 
379	 3.47367191298384E-02 
380	 0.03514536202412 
381	 3.67593423918183E-02 
382	 3.79895994842515E-02 
383	 3.83809512592589E-02 
384	 3.76054749837481E-02 
385	 3.66723670987934E-02 
386	 3.59951899925579E-02 
387	 3.57782374662143E-02 
388	 3.58247411477881E-02 
389	 3.60011481274137E-02 
390	 3.63220416392487E-02 
391	 3.63186950575371E-02 
392	 3.55107875017834E-02 
393	 3.59278138360046E-02 
394	 3.70110141605213E-02 
395	 3.58122012112714E-02 
396	 3.54460346510818E-02 
397	 3.67323743086366E-02 
398	 0.036431072812033 
399	 3.56722388091026E-02 
400	 3.58536166928266E-02 
401	 3.55982840235632E-02 
402	 3.50297720703768E-02 
403	 3.49841573979562E-02 
404	 3.52141924662049E-02 
405	 0.035478333859179 
406	 3.48767003662169E-02 
407	 3.44166688818269E-02 
408	 3.53795364835954E-02 
409	 3.57345141151171E-02 
410	 3.52607308313404E-02 
411	 3.46401641523069E-02 
412	 3.44061264689447E-02 
413	 3.47377288058777E-02 
414	 3.49401482651146E-02 
415	 3.48669024913662E-02 
416	 0.034437395070232 
417	 3.44069311064138E-02 
418	 3.47546039699773E-02 
419	 3.48209731327865E-02 
420	 3.48352365753737E-02 
421	 3.48904844374323E-02 
422	 3.47405522837735E-02 
423	 3.46357127673074E-02 
424	 3.49771648985887E-02 
425	 3.48570867206629E-02 
426	 3.43255962645666E-02 
427	 3.43951009055452E-02 
428	 3.47014944453717E-02 
429	 3.49757300352453E-02 
430	 3.51472803046256E-02 
431	 0.035116566940858 
432	 3.47417519534823E-02 
433	 3.47045178418518E-02 
434	 3.49433969316027E-02 
435	 3.44744228653479E-02 
436	 3.40642230652463E-02 
437	 3.41872719920885E-02 
438	 3.42345933414268E-02 
439	 3.41635968644642E-02 
440	 3.40439168920866E-02 
441	 3.40447592981081E-02 
442	 3.42202138759508E-02 
443	 3.46001605078064E-02 
444	 3.46829043348359E-02 
445	 3.41389428905816E-02 
446	 3.39467075070771E-02 
447	 3.40806400655277E-02 
448	 3.40655133451309E-02 
449	 3.42851268911325E-02 
450	 3.47158710781365E-02 
451	 3.46707266832996E-02 
452	 3.45265700848277E-02 
453	 0.034681925178055 
454	 3.48378794710825E-02 
455	 3.48886732920353E-02 
456	 3.46887006959237E-02 
457	 3.45624706567823E-02 
458	 3.46223315561206E-02 
459	 3.45950876917644E-02 
460	 3.46011577274047E-02 
461	 0.034796898431145 
462	 3.46649483911111E-02 
463	 0.034333727512961 
464	 3.45803027989867E-02 
465	 3.48121947892268E-02 
466	 3.47086945115442E-02 
467	 3.43147243779985E-02 
468	 3.40091440210682E-02 
469	 3.43242470754822E-02 
470	 3.45580270429403E-02 
471	 3.45968729968164E-02 
472	 3.48170942460049E-02 
473	 0.034820439356914 
474	 3.44307816785287E-02 
475	 3.43721714293299E-02 
476	 3.45746701255897E-02 
477	 3.47450798892642E-02 
478	 3.48080833474556E-02 
479	 3.46953450801726E-02 
480	 0.034252009056328 
481	 3.40321808560249E-02 
482	 3.44373726930406E-02 
483	 0.034677003766787 
484	 3.46968480097049E-02 
485	 3.46718375076885E-02 
486	 3.49455658867682E-02 
487	 3.54885445904338E-02 
488	 3.54143589549111E-02 
489	 3.50863360021276E-02 
490	 3.49559707153157E-02 
491	 3.52089796196294E-02 
492	 3.56252752653798E-02 
493	 3.55354000423515E-02 
494	 3.52718046571277E-02 
495	 3.50535181827036E-02 
496	 3.52317686552325E-02 
497	 3.56546086391095E-02 
498	 3.60818639428092E-02 
499	 3.60955112120126E-02 
500	 3.58625217106571E-02 
501	 3.63610558691754E-02 
502	 0.036808296770935 
503	 3.67866014481677E-02 
504	 3.70016360730555E-02 
505	 3.74403321454375E-02 
506	 3.79372081747809E-02 
507	 3.83449182711151E-02 
508	 3.86063607812966E-02 
509	 3.86409248812161E-02 
510	 3.90390563080041E-02 
511	 4.01784975254916E-02 
512	 4.08453532958031E-02 
513	 4.09856825233746E-02 
514	 4.08662841475822E-02 
515	 0.041380551289302 
516	 4.26550457376367E-02 
517	 4.32005984363219E-02 
518	 4.36156539289862E-02 
519	 0.044628558031492 
520	 4.53040615013972E-02 
521	 4.58095589076665E-02 
522	 4.71942694211988E-02 
523	 0.048278710646121 
524	 4.86191928836546E-02 
525	 4.91004390250181E-02 
526	 4.97582233372325E-02 
527	 5.05005674982765E-02 
528	 5.10909309455909E-02 
529	 0.051546792189312 
530	 5.21659103037732E-02 
531	 5.29665825970289E-02 
532	 5.38904394461171E-02 
533	 5.42713948686261E-02 
534	 0.054365024607717 
535	 5.48505870258067E-02 
536	 5.54314444009995E-02 
537	 5.59771443383173E-02 
538	 5.62810623777945E-02 
539	 0.056571520774161 
540	 5.70631374332901E-02 
541	 5.74294536631852E-02 
542	 5.76789589760017E-02 
543	 0.057976207256362 
544	 5.84634243295197E-02 
545	 5.91203001230683E-02 
546	 5.94181875395075E-02 
547	 5.95147568550538E-02 
548	 5.96810409081292E-02 
549	 5.97729576309774E-02 
550	 5.98744972383698E-02 
551	 6.03552197842764E-02 
552	 6.08026046004666E-02 
553	 6.09579085246781E-02 
554	 6.10556723778096E-02 
555	 6.11221155897179E-02 
556	 0.061130739874732 
557	 6.12652700694915E-02 
558	 6.14937331175152E-02 
559	 6.14022179747284E-02 
560	 6.11525427811098E-02 
561	 6.09323158233995E-02 
562	 6.09703111926287E-02 
563	 6.11196445776963E-02 
564	 6.08658162386084E-02 
565	 6.06659393079921E-02 
566	 6.06404656205532E-02 
567	 6.03468963681996E-02 
568	 5.99199177744546E-02 
569	 5.95797946800543E-02 
570	 5.90191024785921E-02 
571	 5.83862648588181E-02 
572	 5.84233189163976E-02 
573	 0.058367000612327 
574	 5.77978543326719E-02 
575	 5.74247311338441E-02 
576	 5.72275466502767E-02 
577	 5.69994289802304E-02 
578	 5.66743156016303E-02 
579	 5.63069990001902E-02 
580	 5.62460393126796E-02 
581	 0.056289506605428 
582	 5.62301178816558E-02 
583	 5.59240238299793E-02 
584	 5.54932031892783E-02 
585	 5.53177019328363E-02 
586	 5.51513980261117E-02 
587	 5.49402203373811E-02 
588	 5.49661901906544E-02 
589	 5.49998934746347E-02 
590	 5.47166231052613E-02 
591	 5.43050556754417E-02 
592	 5.39351657094638E-02 
593	 5.39266854420455E-02 
594	 5.40389689733101E-02 
595	 5.40895607215775E-02 
596	 5.38827156484077E-02 
597	 5.35461931961573E-02 
598	 5.33361559122869E-02 
599	 0.053296789894186 
600	 5.33863068062488E-02 
601	 5.33407395551575E-02 
602	 5.31903062061856E-02 
603	 5.29866643507474E-02 
604	 5.29099038304648E-02 
605	 5.29169444101352E-02 
606	 5.28330316573337E-02 
607	 5.26025325590702E-02 
608	 5.22478064425388E-02 
609	 5.21074363364132E-02 
610	 5.19973179400124E-02 
611	 5.16497712613585E-02 
612	 5.12583478280285E-02 
613	 5.09053906219023E-02 
614	 5.06648786125936E-02 
615	 5.05636301280346E-02 
616	 5.05747147859648E-02 
617	 5.03737927305445E-02 
618	 0.050024286243036 
619	 4.97034128896292E-02 
620	 4.95608018865905E-02 
621	 0.049541074096908 
622	 4.91456120622157E-02 
623	 4.87813542694759E-02 
624	 4.88316001040138E-02 
625	 4.91933198974785E-02 
626	 4.95533612745549E-02 
627	 4.91570218037267E-02 
628	 4.88752222081161E-02 
629	 4.89857949958775E-02 
630	 4.88031890954368E-02 
631	 4.86466895422173E-02 
632	 4.89690105778964E-02 
633	 4.92377362085709E-02 
634	 4.92903166644667E-02 
635	 4.91268996964218E-02 
636	 4.86981752471917E-02 
637	 4.80367074439938E-02 
638	 4.75467191161799E-02 
639	 4.72656739687268E-02 
640	 4.71754286999909E-02 
641	 4.67865524972666E-02 
642	 4.60288466501723E-02 
643	 0.04542286501059 
644	 4.46527746833391E-02 
645	 0.043484002807578 
646	 0.042864296741174 
647	 4.28066832332879E-02 
648	 4.28812457357623E-02 
649	 4.28025114082483E-02 
650	 4.24783148770185E-02 
651	 4.23481920280683E-02 
652	 4.22980599220157E-02 
653	 4.21458347819142E-02 
654	 4.18532827337736E-02 
655	 4.14484771711549E-02 
656	 4.10779531751861E-02 
657	 4.09772973662573E-02 
658	 4.11811145317881E-02 
659	 4.09363165181938E-02 
660	 4.04245558489601E-02 
661	 4.00649763099062E-02 
662	 3.98083470012289E-02 
663	 0.039560010237285 
664	 3.89267224972822E-02 
665	 3.82968799235191E-02 
666	 3.79985653582756E-02 
667	 3.77660954062752E-02 
668	 3.75983219716833E-02 
669	 3.75994165460501E-02 
670	 3.77231064388585E-02 
671	 3.78399556678089E-02 
672	 3.73461400889536E-02 
673	 3.69718188014713E-02 
674	 3.75699047656267E-02 
675	 3.78649508881801E-02 
676	 0.037732884959283 
677	 0.037734762476717 
678	 3.78089209511849E-02 
679	 3.79647537356443E-02 
680	 3.84134222433146E-02 
681	 3.88740590638046E-02 
682	 3.88600751985871E-02 
683	 3.91572022582578E-02 
684	 3.99654617246328E-02 
685	 4.11188275818558E-02 
686	 4.24229592275203E-02 
687	 4.37097609402602E-02 
688	 4.53352154211408E-02 
689	 4.71500819339089E-02 
690	 4.89712207907218E-02 
691	 5.10324018878091E-02 
692	 5.34676190625132E-02 
693	 0.056177549697064 
694	 5.92460095038857E-02 
695	 6.26011393496523E-02 
696	 6.58202773734659E-02 
697	 6.89931206816238E-02 
698	 7.27817346366662E-02 
699	 7.67062835254291E-02 
700	 8.05548760470122E-02 
701	 8.49330387992592E-02 
702	 0.089432245433468 
703	 9.34367313210416E-02 
704	 9.74549803714639E-02 
705	 0.101614598017347 
706	 0.105711043230674 
707	 0.109798793063405 
708	 0.113912505112843 
709	 0.118125949584059 
710	 0.122310235128212 
711	 0.126263239250265 
712	 0.130035390687806 
713	 0.133613423507967 
714	 0.136984452940901 
715	 0.14024759799593 
716	 0.143669086396497 
717	 0.147012937889608 
718	 0.150494983953319 
719	 0.154271012249655 
720	 0.157842732408397 
721	 0.160761987357959 
722	 0.163005501321015 
723	 0.165205656959391 
724	 0.167837241688772 
725	 0.170276360351826 
726	 0.172279711795688 
727	 0.174210962510542 
728	 0.176201920048829 
729	 0.1782885251254 
730	 0.18017168731126 
731	 0.181727274527046 
732	 0.182844212232014 
733	 0.184060831516247 
734	 0.185548657997934 
735	 0.18734651010088 
736	 0.188904743256491 
737	 0.189842595999746 
738	 0.190874167001911 
739	 0.191974453690834 
740	 0.192893459361418 
741	 0.193665672600534 
742	 0.194365628455718 
743	 0.195297782357238 
744	 0.19610574087692 
745	 0.196532197934619 
746	 0.19723841008626 
747	 0.198136700412419 
748	 0.198712791835498 
749	 0.19949682497248 
750	 0.200471893543314 
751	 0.200508923866154 
752	 0.200541691177483 
753	 0.201583134302379 
754	 0.202103981370091 
755	 0.202179574155957 
756	 0.202961070216235 
757	 0.20369492221222 
758	 0.204104706894433 
759	 0.204456056887065 
760	 0.205011882136079 
761	 0.205776464844816 
762	 0.205665792394914 
763	 0.205280140825368 
764	 0.20638801595961 
765	 0.207520441040122 
766	 0.208123748701271 
767	 0.208583029566301 
768	 0.208885861591261 
769	 0.208927816736824 
770	 0.209337159979521 
771	 0.210083987936941 
772	 0.210504094758414 
773	 0.210667168773695 
774	 0.210669422271759 
775	 0.210871864084218 
776	 0.211376953382002 
777	 0.212289483694808 
778	 0.212809282949723 
779	 0.212835680204157 
780	 0.213147543743412 
781	 0.21352469661608 
782	 0.213803364784346 
783	 0.214368430023657 
784	 0.214918451939995 
785	 0.214660500780649 
786	 0.214693880063815 
787	 0.215242513026653 
788	 0.215417106028151 
789	 0.215456509802747 
790	 0.215645569005183 
791	 0.216200949604969 
792	 0.216969854703051 
793	 0.217552073583554 
794	 0.217737275696118 
795	 0.217493361935132 
796	 0.217092833310798 
797	 0.217119184725539 
798	 0.218056170879612 
799	 0.21861989153222 
800	 0.218718302427574 
801	 0.218790457985681 
802	 0.219175331475003 
803	 0.219927072581935 
804	 0.220405432910124 
805	 0.220614326495024 
806	 0.220639991745393 
807	 0.220832135332597 
808	 0.221194388478095 
809	 0.221440041764999 
810	 0.221966137464961 
811	 0.222709768587959 
812	 0.222141848414485 
813	 0.221290388905794 
814	 0.221708878193934 
815	 0.22231849316148 
816	 0.222929356056225 
817	 0.223909134775595 
818	 0.224305723203639 
819	 0.224079979221096 
820	 0.225584407183124 
821	 0.226870698142335 
822	 0.225541059269613 
823	 0.225309868993417 
824	 0.226563702290585 
825	 0.227962184230565 
826	 0.228573496797635 
827	 0.228081137377524 
828	 0.227456290804527 
829	 0.227241923516403 
830	 0.227934034558206 
831	 0.228664577351377 
832	 0.229057260676346 
833	 0.228675280106595 
834	 0.2285500727569 
835	 0.229006483678539 
836	 0.228933719594757 
837	 0.229054534898403 
838	 0.23022787548758 
839	 0.23113052720736 
840	 0.231501887645851 
841	 0.231471484009326 
842	 0.231471685790687 
843	 0.231692888390965 
844	 0.231933624675407 
845	 0.231927099961827 
846	 0.231432933312365 
847	 0.231303896761053 
848	 0.231619526834142 
849	 0.232060673617021 
850	 0.232382196610662 
851	 0.232447971998531 
852	 0.232304938223985 
853	 0.232244604747718 
854	 0.232543035295401 
855	 0.23257972293395 
856	 0.232531436510324 
857	 0.233238446731098 
858	 0.233494933320475 
859	 0.233009752224114 
860	 0.232498718996655 
861	 0.232539051318152 
862	 0.233521238014413 
863	 0.233480717215414 
864	 0.232976107999469 
865	 0.234306073165502 
866	 0.23498602338378 
867	 0.234604805712982 
868	 0.235505857213079 
869	 0.23630094305101 
870	 0.235927817077176 
871	 0.236197648785232 
872	 0.23689346372719 
873	 0.237062304020861 
874	 0.237005137047224 
875	 0.237065171544674 
876	 0.238247771477505 
877	 0.239552219555326 
878	 0.240206940911744 
879	 0.240245768384814 
880	 0.240281293850449 
881	 0.241294424369773 
882	 0.241679913118504 
883	 0.241535849445851 
884	 0.242912991096861 
885	 0.243791620793515 
886	 0.243307929625343 
887	 0.243921722152902 
888	 0.24516349591851 
889	 0.246041103051306 
890	 0.246106068532293 
891	 0.245504300906818 
892	 0.245014953974621 
893	 0.245301316885342 
894	 0.246342772759015 
895	 0.245391144043431 
896	 0.244296157914586 
897	 0.24548242910668 
898	 0.246002938983601 
899	 0.245965683788135 
900	 0.247358866760459 
901	 0.247849432380863 
902	 0.247192059978896 
903	 0.247954204887999 
904	 0.248527242192257 
905	 0.247783677730372 
906	 0.248098885988374 
907	 0.248450107255363 
908	 0.246302073274591 
909	 0.247255448823108 
910	 0.250683446237781 
911	 0.247524418933399 
912	 0.244380916153429 
913	 0.245046213082305 
914	 0.246270146816513 
915	 0.247385681040176 
916	 0.247954122097418 
917	 0.24731862797603 
918	 0.246181176975826 
919	 0.246639453646164 
920	 0.24753454485131 
921	 0.248072212491105 
922	 0.246371907174894 
923	 0.244999467374973 
924	 0.246156941599971 
925	 0.246596737100715 
926	 0.245661272649464 
927	 0.243274613076221 
928	 0.239025275414339 
929	 0.234442175865648 
930	 0.237730664096125 
931	 0.239419467957289 
932	 0.232477836473378 
933	 0.232678230123723 
934	 0.237418782550674 
935	 0.238455178832319 
936	 0.236446953058134 
937	 0.23234458277411 
938	 0.228650875294538 
939	 0.223983184877409 
940	 0.219515010790235 
941	 0.222177699835487 
942	 0.221848309406746 
943	 0.212636891426314 
944	 0.210899608680136 
945	 0.215448611006773 
946	 0.220756963495221 
947	 0.22115364934543 
948	 0.216478934713464 
949	 0.213190660521002 
950	 0.205266998615183 
951	 0.193572257316279 
952	 0.195936592380293 
953	 0.202332484046017 
954	 0.202833892860937 
955	 0.204668375315294 
956	 0.204383908957638 
957	 0.193973589657825 
958	 0.190979631196097 
959	 0.195847718150494 
960	 0.194328726481154 
961	 0.190095210116682 
962	 0.185871437014504 
963	 0.185059043053228 
964	 0.187607966292112 
965	 0.192726164100724 
966	 0.194082423991248 
967	 0.192536111739489 
968	 0.192072981769495 
969	 0.19197806037701 
970	 0.192486804361133 
971	 0.195100774461928 
972	 0.195161054047741 
973	 0.191158659652687 
974	 0.190724220190293 
975	 0.193105437035632 
976	 0.196292792097983 
977	 0.195942189879271 
978	 0.193665413278117 
979	 0.195055606783043 
980	 0.194057556043619 
981	 0.190769354708375 
982	 0.191668326264675 
983	 0.195097547797126 
984	 0.19892571946375 
985	 0.196873511830868 
986	 0.193758853993074 
987	 0.195394145471512 
988	 0.201104280677765 
989	 0.206084439747178 
990	 0.201135720275886 
991	 0.196033253081277 
992	 0.195153863811054 
993	 0.202479422724155 
994	 0.209125334788368 
995	 0.209862448040778 
996	 0.203579997457102 
997	 0.200631815793161 
998	 0.20957354961225 
999	 0.209769109266526 
1000	 0.20497482385099 
1001	 0.207743142226812 
1002	 0.209557746163848 
1003	 0.208659667048924 
1004	 0.205875513280503 
1005	 0.206274360030044 
1006	 0.211405942920314 
1007	 0.216883927019384 
1008	 0.220415474377276 
1009	 0.220362098618437 
1010	 0.217600463903407 
1011	 0.213558993086142 
1012	 0.210267429911371 
1013	 0.214508202021267 
1014	 0.223070268103396 
1015	 0.225107849565058 
1016	 0.221992529834528 
1017	 0.216212644216446 
1018	 0.21615483569893 
1019	 0.219379620555993 
1020	 0.223968916489899 
1021	 0.228645054441612 
1022	 0.230098599619985 
1023	 0.226450790708811 
1024	 0.231946297788445 
1025	 0.238215056586351 
1026	 0.228011851619374 
1027	 0.22334538006115 
1028	 0.226660197564028 
1029	 0.227585751538624 
1030	 0.228372152688234 
1031	 0.229398988994963 
1032	 0.230663742889049 
1033	 0.23107973327028 
1034	 0.231514699800672 
1035	 0.242159591966837 
1036	 0.2531885412208 
1037	 0.253612647570516 
1038	 0.248425653508261 
1039	 0.24194846894472 
1040	 0.239711692828398 
1041	 0.228631079621561 
1042	 0.214375486737769 
1043	 0.224309261934951 
1044	 0.238869219245994 
1045	 0.248331363010386 
1046	 0.247275800352484 
1047	 0.239610503588811 
1048	 0.229369290077481 
1049	 0.225181577097788 
1050	 0.224941600103754 
1051	 0.225821749162932 
1052	 0.2327933572252 
1053	 0.240601186179976 
1054	 0.239938970134633 
1055	 0.240506992420685 
1056	 0.240799452364152 
1057	 0.232338175056938 
1058	 0.219780007550951 
1059	 0.210601405312438 
1060	 0.229085020216438 
1061	 0.249578477570493 
1062	 0.256636640919958 
1063	 0.234901401174709 
1064	 0.223980356058041 
1065	 0.246068956704099 
1066	 0.235904043278852 
1067	 0.219192999950678 
1068	 0.229955679581433 
1069	 0.226728293592893 
1070	 0.215006246878498 
1071	 0.214507829197425 
1072	 0.226229359147491 
1073	 0.238707338587167 
1074	 0.219670987917978 
1075	 0.216762027569903 
