Wavelength	AVEI200404.asd
325	 3.26863740787742E-02 
326	 2.93312838895569E-02 
327	 2.99737590506686E-02 
328	 2.83051978487979E-02 
329	 0.028468190744649 
330	 3.11444810732097E-02 
331	 0.03203707147071 
332	 3.26143497969225E-02 
333	 3.44910483901367E-02 
334	 0.037066442499794 
335	 3.81126065312346E-02 
336	 3.22731500601946E-02 
337	 2.92651323373459E-02 
338	 3.12346230265259E-02 
339	 3.16761343246139E-02 
340	 3.30997652175173E-02 
341	 3.72244938063626E-02 
342	 3.72079993957111E-02 
343	 3.50216743518432E-02 
344	 3.66661522617839E-02 
345	 3.55604544150997E-02 
346	 3.17053639478436E-02 
347	 3.17027723169588E-02 
348	 3.29991372112617E-02 
349	 3.35196175714425E-02 
350	 3.19508129708313E-02 
351	 3.06292065878523E-02 
352	 3.36124210845555E-02 
353	 3.47765451133101E-02 
354	 3.34106549049029E-02 
355	 3.27948789448879E-02 
356	 3.33161052043915E-02 
357	 3.47736770902141E-02 
358	 3.38070250276104E-02 
359	 3.18671428947345E-02 
360	 3.16963808448229E-02 
361	 3.26410988062419E-02 
362	 3.40074639338725E-02 
363	 3.41180670698962E-02 
364	 3.37615364345786E-02 
365	 3.33785221865632E-02 
366	 3.26015952938014E-02 
367	 3.19994015125058E-02 
368	 3.23596565226493E-02 
369	 3.18573147189554E-02 
370	 3.09519921117421E-02 
371	 3.27433882014201E-02 
372	 3.40239833294071E-02 
373	 3.31710139686795E-02 
374	 3.20340010385182E-02 
375	 3.14237761902097E-02 
376	 3.21066097657308E-02 
377	 3.27723477192414E-02 
378	 3.30321169645673E-02 
379	 3.29859808657665E-02 
380	 3.23340947773665E-02 
381	 3.11596269095975E-02 
382	 3.07606850536863E-02 
383	 3.09154155705301E-02 
384	 3.11507065951171E-02 
385	 3.13098031888885E-02 
386	 0.031278416985195 
387	 3.08560869041632E-02 
388	 3.09693176537095E-02 
389	 0.031875361607693 
390	 3.24101426054593E-02 
391	 3.24395042580807E-02 
392	 3.19604363146688E-02 
393	 3.06368583201232E-02 
394	 2.92126070980431E-02 
395	 2.97363344707506E-02 
396	 3.07954791383745E-02 
397	 3.15192750874386E-02 
398	 3.10081225373207E-02 
399	 3.03043966994824E-02 
400	 3.05104317299958E-02 
401	 0.030384704453362 
402	 3.00329929656255E-02 
403	 0.030333564607692 
404	 3.03826556198987E-02 
405	 2.99554856555023E-02 
406	 3.00370943624694E-02 
407	 3.04862031118382E-02 
408	 3.10118130002742E-02 
409	 3.12265600583394E-02 
410	 3.10799406087413E-02 
411	 0.030732068406708 
412	 3.05088227654557E-02 
413	 3.04497124843134E-02 
414	 0.029520524073856 
415	 2.88700547278218E-02 
416	 0.030066152975946 
417	 3.05344059884561E-02 
418	 0.030110136901451 
419	 3.03022345016762E-02 
420	 3.06385677110625E-02 
421	 3.08759851132147E-02 
422	 3.12003566947665E-02 
423	 3.13328570843409E-02 
424	 3.08506613805149E-02 
425	 3.06894653310054E-02 
426	 3.08764141700624E-02 
427	 3.05257814705175E-02 
428	 3.02140625327862E-02 
429	 3.03020646909001E-02 
430	 3.04152454248065E-02 
431	 3.05704904047744E-02 
432	 3.09030556815938E-02 
433	 3.08182623400713E-02 
434	 3.03765596539132E-02 
435	 3.03737020072776E-02 
436	 0.030587686676928 
437	 3.08332752195358E-02 
438	 3.09358804747722E-02 
439	 0.03092927213234 
440	 3.09297707057797E-02 
441	 3.09345471266325E-02 
442	 3.10311084239702E-02 
443	 3.15864076780532E-02 
444	 3.19703888934097E-02 
445	 3.17167175464114E-02 
446	 3.16426668775287E-02 
447	 3.17366916495442E-02 
448	 3.16359719532886E-02 
