Wavelength	A00149.asd
325	 3.85158547231261E-02 
326	 0.042021996786643 
327	 5.23614582428336E-02 
328	 4.91221309819234E-02 
329	 4.79127715861594E-02 
330	 5.29085549970721E-02 
331	 5.44422671094198E-02 
332	 0.05445072810665 
333	 5.53510677793208E-02 
334	 5.56287421069393E-02 
335	 5.56979054286936E-02 
336	 5.73008032428774E-02 
337	 5.67516239404385E-02 
338	 5.42642327957983E-02 
339	 5.65537481218828E-02 
340	 5.74113878126583E-02 
341	 5.24098733763376E-02 
342	 5.23297939365896E-02 
343	 5.60200352691251E-02 
344	 5.88729927943845E-02 
345	 5.72547190802742E-02 
346	 5.22705026029406E-02 
347	 5.25090940426322E-02 
348	 5.33852820746482E-02 
349	 5.19255992757093E-02 
350	 5.13280578807206E-02 
351	 5.17934548095527E-02 
352	 5.31391189600916E-02 
353	 5.28774239807935E-02 
354	 0.051502949072169 
355	 5.34668018733016E-02 
356	 5.44138681035488E-02 
357	 5.24280992818984E-02 
358	 5.45896411086374E-02 
359	 5.78176230312784E-02 
360	 5.63846141272746E-02 
361	 5.51956834462852E-02 
362	 5.52912273914305E-02 
363	 5.59421405983909E-02 
364	 5.61167876395113E-02 
365	 5.54072446847948E-02 
366	 5.51669473614948E-02 
367	 5.48636190792058E-02 
368	 5.35799056114372E-02 
369	 5.43057175229872E-02 
370	 5.64071373757668E-02 
371	 5.53622377263965E-02 
372	 0.054543664326982 
373	 0.055616272978264 
374	 5.64936001250477E-02 
375	 5.69831450565586E-02 
376	 5.71537399796114E-02 
377	 5.65826280609064E-02 
378	 5.56134028596749E-02 
379	 5.54584224328177E-02 
380	 5.59211431275344E-02 
381	 5.67673387293933E-02 
382	 5.72603821659217E-02 
383	 5.73087947489768E-02 
384	 5.69203306808942E-02 
385	 5.68816840603243E-02 
386	 5.69156608906823E-02 
387	 5.52795135082671E-02 
388	 5.51822066986466E-02 
389	 5.72796979290663E-02 
390	 5.62819374036406E-02 
391	 5.50188189471288E-02 
392	 5.71743715215905E-02 
393	 5.72181370806013E-02 
394	 5.57630132407717E-02 
395	 5.81888338255661E-02 
396	 5.92343149377939E-02 
397	 5.73435086987362E-02 
398	 5.68321887170062E-02 
399	 5.64298133126401E-02 
400	 5.45776743991808E-02 
401	 5.47811112836592E-02 
402	 5.64307834515605E-02 
403	 5.65890388525285E-02 
404	 5.65369979481745E-02 
405	 5.68593204694803E-02 
406	 5.78648582512065E-02 
407	 5.88317251983567E-02 
408	 5.88631423040353E-02 
409	 5.80416654492974E-02 
410	 5.70240167366791E-02 
411	 5.74614736123102E-02 
412	 5.82007592491446E-02 
413	 5.86073561762312E-02 
414	 5.85084810696069E-02 
415	 5.82520871874622E-02 
416	 5.83067660571658E-02 
417	 5.81619160070841E-02 
418	 5.79853383947945E-02 
419	 0.058655432845443 
420	 5.93138022702848E-02 
421	 5.94807126354155E-02 
422	 5.93470677525939E-02 
423	 5.93063710218558E-02 
424	 5.98836595593653E-02 
425	 6.02650633702356E-02 
426	 0.060404329618619 
427	 6.09798664963741E-02 
428	 6.14159132790711E-02 
429	 6.13686295291291E-02 
430	 6.13287314456356E-02 
431	 6.13136503406709E-02 
432	 6.12477871554203E-02 
433	 6.08998351667616E-02 
434	 6.05221781118157E-02 
435	 6.11922626032365E-02 
436	 6.18238049240116E-02 
437	 6.17754780734375E-02 
438	 6.23254571224321E-02 
439	 6.29261066137894E-02 
440	 6.21596164692611E-02 
441	 6.23449180372615E-02 
442	 0.06366461925693 
443	 6.37650590135167E-02 
444	 0.063518258986893 
445	 6.36830175583001E-02 
446	 6.38388851773132E-02 
447	 6.39460434640785E-02 
448	 6.40149242774338E-02 
449	 0.064247662597148 
450	 6.46664527215274E-02 
451	 0.065018686664165 
452	 6.52812572284247E-02 
453	 6.54448328901393E-02 
454	 6.54238784744125E-02 
455	 0.065384193776029 
456	 6.58279697462324E-02 
457	 6.61134629272333E-02 
458	 6.60686523111595E-02 
459	 6.63791029538465E-02 
460	 6.67767349768809E-02 
461	 6.68849273387544E-02 
462	 6.70114501957332E-02 
463	 6.70388241106177E-02 
464	 6.62767331041479E-02 
465	 6.61089242694233E-02 
466	 6.70727571789698E-02 
467	 0.06739458767402 
468	 6.71927032512139E-02 
469	 6.69515654197674E-02 
470	 6.69872090553153E-02 
471	 0.067303792350737 
472	 6.75221700558561E-02 
473	 6.76395376431449E-02 
474	 6.76509478628096E-02 
475	 6.75734804655903E-02 
476	 6.74708505833142E-02 
477	 6.74289229529498E-02 
478	 6.74895925342889E-02 
479	 6.76841137802532E-02 
480	 6.80991687469743E-02 
481	 6.83827351381916E-02 
482	 0.06829687514883 
483	 6.85097023504852E-02 
484	 0.069003743640368 
485	 6.95317937004747E-02 
486	 6.94989136461942E-02 
487	 6.88953490125784E-02 
488	 0.069005317757504 
489	 6.93694649900982E-02 
490	 6.94265457104475E-02 
491	 6.90652706188963E-02 
492	 6.87534546089049E-02 
493	 6.98801548044583E-02 
494	 7.07037106077628E-02 
495	 7.05381905675383E-02 
496	 7.03278295287314E-02 
497	 7.03425796269641E-02 
498	 7.08037602961912E-02 
499	 7.09978434266319E-02 
500	 7.09175153722649E-02 
501	 7.12321376066226E-02 
502	 7.14617314006291E-02 
503	 0.071369569756076 
504	 0.071495065591853 
505	 7.17712515316703E-02 
506	 0.071968223907425 
507	 7.21785865893531E-02 
508	 7.24612020725579E-02 
509	 7.30179953067344E-02 
510	 7.33396294506624E-02 
511	 7.30836631089828E-02 
512	 7.31837486302296E-02 
513	 7.36147888696517E-02 
514	 7.39666681790728E-02 
515	 7.41248845270746E-02 
516	 7.40847483008791E-02 
517	 7.42106800722844E-02 
518	 7.43823004147843E-02 
519	 7.44449571282517E-02 
520	 7.45713673777216E-02 
521	 7.48187490565009E-02 
522	 7.52629510632229E-02 
523	 7.56512095834632E-02 
524	 0.075909464705428 
525	 7.64695515341542E-02 
526	 7.69140422763918E-02 
527	 7.65968918512918E-02 
528	 7.64772381292133E-02 
529	 7.67453167660815E-02 
530	 7.71057602551585E-02 
531	 7.73938393789507E-02 
532	 7.75296821415794E-02 
533	 7.79409763925834E-02 
534	 7.83271923433825E-02 
535	 7.79383632497376E-02 
536	 7.79128106175211E-02 
537	 7.84830711698678E-02 
538	 7.88788228661363E-02 
539	 7.91151746749223E-02 
540	 7.92490135108307E-02 
541	 7.94278584866965E-02 
542	 7.96545448453671E-02 
543	 7.98349309926281E-02 
544	 8.00456833906375E-02 
545	 8.02760954857968E-02 
546	 8.02775108241619E-02 
547	 8.01928073424032E-02 
548	 8.02333656412298E-02 
549	 8.03494061411712E-02 
550	 8.05794521422318E-02 
551	 8.10908366610344E-02 
552	 8.15652617129643E-02 
553	 8.17722737859907E-02 
554	 8.16269099330763E-02 
555	 0.081462525982994 
556	 8.19214143038322E-02 
557	 8.22154031803738E-02 
558	 8.21798224102189E-02 
559	 8.23240816281101E-02 
560	 8.25362160217992E-02 
561	 8.26877828424895E-02 
562	 8.27094045163707E-02 
563	 8.26585900161595E-02 
564	 0.082700380124455 
565	 8.28557148697427E-02 
566	 8.30771926438113E-02 
567	 8.29937272675792E-02 
568	 8.28439157865264E-02 
569	 8.29711207909596E-02 
570	 8.32612968798548E-02 
571	 8.36620447388733E-02 
572	 8.41750986915711E-02 
573	 8.43072837079475E-02 
574	 8.38653942806744E-02 
575	 8.39223584431015E-02 
576	 0.084332220540682 
577	 8.45702524724227E-02 
578	 8.44216615566182E-02 
579	 8.39596665192249E-02 
580	 8.38640624443456E-02 
581	 8.40169432986045E-02 
582	 8.42804367243697E-02 
583	 8.46207573711372E-02 
584	 8.49316638672868E-02 
585	 8.50072356947003E-02 
586	 8.50349826199362E-02 
587	 8.50636580859113E-02 
588	 8.48956031783801E-02 
589	 0.084680050244408 
590	 8.46347508600223E-02 
591	 8.46890867654219E-02 
592	 8.47859447654882E-02 
593	 8.48193218033382E-02 
