Wavelength	AVE00008.asd
325	 3.25769416163947E-02 
326	 0.050661569891035 
327	 7.27649919519631E-02 
328	 6.47829187019277E-02 
329	 6.03149822243438E-02 
330	 6.82023177304127E-02 
331	 6.28015737755652E-02 
332	 5.54230730311697E-02 
333	 5.79193066402951E-02 
334	 0.06005194652736 
335	 0.06134820589481 
336	 0.065597213748288 
337	 6.89077292077814E-02 
338	 6.90220226811311E-02 
339	 6.17142456758488E-02 
340	 5.68317217129782E-02 
341	 0.061319110637106 
342	 6.03265019625915E-02 
343	 5.61443970243813E-02 
344	 5.75328755570364E-02 
345	 5.78772526757784E-02 
346	 5.67733680058996E-02 
347	 5.96432187259547E-02 
348	 6.19778456215281E-02 
349	 6.08762883060995E-02 
350	 5.95386529304662E-02 
351	 5.83611632725015E-02 
352	 5.70504538339434E-02 
353	 5.75240332377224E-02 
354	 5.93367863407216E-02 
355	 5.90345269954325E-02 
356	 5.89628114659563E-02 
357	 6.05124106854112E-02 
358	 6.24151140324313E-02 
359	 0.0642257619934 
360	 6.56711035566872E-02 
361	 0.06278411906528 
362	 5.74894429236777E-02 
363	 5.84969151346648E-02 
364	 6.07449812480534E-02 
365	 6.13841087175359E-02 
366	 6.09511832525635E-02 
367	 6.07066286175102E-02 
368	 6.22606998192633E-02 
369	 6.32657634531544E-02 
370	 6.31284349606646E-02 
371	 6.17615362579242E-02 
372	 6.10099225762767E-02 
373	 6.17367715440237E-02 
374	 6.17656735353336E-02 
375	 6.15893384415022E-02 
376	 6.21752881987571E-02 
377	 6.18284754476591E-02 
378	 6.07071116765462E-02 
379	 6.03984492277828E-02 
380	 6.09051799992523E-02 
381	 6.20584378021287E-02 
382	 6.28213826654226E-02 
383	 6.23827771192415E-02 
384	 5.99503145518064E-02 
385	 6.06888436987591E-02 
386	 0.063706872324802 
387	 6.27688726039835E-02 
388	 6.14657124400598E-02 
389	 6.13983406780095E-02 
390	 6.22079211320719E-02 
391	 6.31135879777596E-02 
392	 0.063250923378037 
393	 6.31509624782588E-02 
394	 6.29207678838953E-02 
395	 6.27603007478242E-02 
396	 6.15854599410733E-02 
397	 5.93686418615293E-02 
398	 5.79632487094691E-02 
399	 5.73994962307761E-02 
400	 5.74600994981186E-02 
401	 5.79668809646137E-02 
402	 5.88423920715233E-02 
403	 0.060387066175862 
404	 0.060810123687182 
405	 5.97284093388982E-02 
406	 5.99000988807468E-02 
407	 6.08429090479426E-02 
408	 6.16266177498816E-02 
409	 0.061004314213176 
410	 5.97286556016109E-02 
411	 0.060871117586361 
412	 6.14492546207895E-02 
413	 6.04218436559968E-02 
414	 6.07843410015668E-02 
415	 6.14166718660442E-02 
416	 6.05335480210369E-02 
417	 6.06414209716875E-02 
418	 6.16636169360371E-02 
419	 6.14955150427525E-02 
420	 6.12505098773854E-02 
421	 6.14966724725089E-02 
422	 6.18245566836783E-02 
423	 6.18988596387618E-02 
424	 6.12938891952917E-02 
425	 6.11538096629066E-02 
426	 6.17267849939572E-02 
427	 6.28699414757465E-02 
428	 6.31989972955725E-02 
429	 6.20216745135867E-02 
430	 6.16730793365595E-02 
431	 6.18436811191976E-02 
432	 6.14684044764922E-02 
433	 6.11927605341468E-02 
434	 6.10890074684308E-02 
435	 6.08017306003914E-02 
436	 6.06766587997466E-02 
437	 6.09333669761843E-02 
438	 6.13130230997087E-02 
439	 6.16972337388322E-02 
440	 6.19707218605685E-02 
441	 6.21136867518041E-02 
442	 6.21225255111927E-02 
443	 6.19081450897203E-02 
444	 6.21747179288027E-02 
445	 6.33429697026992E-02 
446	 6.35120334115544E-02 
447	 6.28721544731277E-02 
448	 6.25220101564837E-02 
449	 6.25396050681939E-02 
450	 6.28503747903761E-02 
451	 6.26496397976284E-02 
452	 6.24804065815014E-02 
453	 6.29065463103218E-02 
454	 6.33893493803116E-02 
455	 0.063703094074936 
456	 6.35221522400691E-02 
457	 6.35548812345934E-02 
458	 6.39988046843775E-02 
459	 6.41180580191339E-02 
460	 6.40372006283121E-02 
461	 6.39717039470691E-02 
462	 6.34187502087868E-02 
463	 6.28237345434118E-02 
464	 6.39332531738576E-02 
465	 6.46325804824926E-02 
466	 6.39593417450662E-02 
467	 6.36832896530591E-02 
468	 0.063558570816694 
469	 6.29295308943029E-02 
470	 6.29499425771506E-02 
471	 0.063573166285122 
472	 6.35951358848861E-02 
473	 6.33961473309069E-02 
474	 6.32466068568725E-02 
475	 6.32925727750908E-02 
476	 6.33871444641831E-02 
477	 6.32276264622599E-02 
478	 6.31140114957059E-02 
479	 6.30934468381305E-02 
