Wavelength	SHSI00339.asd
325	 6.58938665516233E-02 
326	 6.89948928859367E-02 
327	 8.22094374830672E-02 
328	 8.26499531319399E-02 
329	 7.92182465057553E-02 
330	 7.58814855304694E-02 
331	 7.42645576523449E-02 
332	 7.35982054905814E-02 
333	 7.29127982804864E-02 
334	 6.95842696104309E-02 
335	 6.63999410058412E-02 
336	 7.11037393620425E-02 
337	 7.48720298917251E-02 
338	 7.48582866252322E-02 
339	 0.072121181835428 
340	 6.86925514804508E-02 
341	 6.66268402485997E-02 
342	 7.03047279264807E-02 
343	 7.45637063661961E-02 
344	 6.82167383517364E-02 
345	 0.066773520394354 
346	 7.16987607550539E-02 
347	 7.15790237134481E-02 
348	 7.03405087391013E-02 
349	 7.05442336689067E-02 
350	 6.82661450461421E-02 
351	 6.58401718742998E-02 
352	 6.74703762033494E-02 
353	 6.98184743685494E-02 
354	 7.12823249951173E-02 
355	 6.91856174646575E-02 
356	 6.84644516613941E-02 
357	 7.16603861393672E-02 
358	 7.35482873721598E-02 
359	 7.35627360716661E-02 
360	 7.19099203228222E-02 
361	 7.15804381960725E-02 
362	 7.24159940636087E-02 
363	 7.06734254394185E-02 
364	 7.04801845660547E-02 
365	 7.32642660626429E-02 
366	 7.32482500511436E-02 
367	 0.07196799581957 
368	 7.22740181496296E-02 
369	 0.071794809780637 
370	 7.06320556420113E-02 
371	 7.08220555778822E-02 
372	 7.12905162242682E-02 
373	 7.15547248517002E-02 
374	 7.28556712809399E-02 
375	 7.32978309339396E-02 
376	 7.02890293945533E-02 
377	 7.00543446225789E-02 
378	 7.27651468508389E-02 
379	 7.39942530546878E-02 
380	 7.37624859567843E-02 
381	 7.23270539877397E-02 
382	 7.18037608287138E-02 
383	 7.23005999344714E-02 
384	 7.35938828257439E-02 
385	 7.32598805605501E-02 
386	 7.12019930707894E-02 
387	 6.89374627739226E-02 
388	 6.80080780965738E-02 
389	 6.90964656316405E-02 
390	 7.17720428136671E-02 
391	 7.36382996092903E-02 
392	 7.21578797660409E-02 
393	 7.10210656624336E-02 
394	 7.06687208174089E-02 
395	 0.069628016693885 
396	 6.93183564786483E-02 
397	 0.069997037775807 
398	 6.99237588850676E-02 
399	 6.91115697393941E-02 
400	 6.77879452976573E-02 
401	 6.81392283023277E-02 
402	 6.94947241347346E-02 
403	 6.92873214251712E-02 
404	 6.87893452603946E-02 
405	 0.068693406379582 
406	 6.99121649359017E-02 
407	 7.10339347414477E-02 
408	 7.02917820648427E-02 
409	 7.02814684727222E-02 
410	 0.070956020189867 
411	 7.03822224869784E-02 
412	 6.99549758610698E-02 
413	 7.02790736313073E-02 
414	 7.07303811686277E-02 
415	 7.10366687869747E-02 
416	 7.09423439714847E-02 
417	 7.11669907036465E-02 
418	 7.15468502706646E-02 
419	 0.071023430361599 
420	 7.03767893317614E-02 
421	 7.01429865174256E-02 
422	 7.07486341339411E-02 
423	 7.16804740711396E-02 
424	 7.21613449242818E-02 
425	 7.22014447307543E-02 
426	 7.20097541914362E-02 
427	 7.23170969084106E-02 
428	 7.29543282103006E-02 
429	 0.073628533478488 
430	 7.30063895510665E-02 
431	 7.20374180242175E-02 
432	 7.25957476896124E-02 
433	 7.26966341756086E-02 
434	 7.21019993795716E-02 
435	 7.18140272221393E-02 
436	 7.21384553370853E-02 
437	 7.31451313966873E-02 
438	 7.36447347465526E-02 
439	 0.073599492381762 
440	 7.32682159408239E-02 
441	 7.31555854992137E-02 
442	 7.33437912339537E-02 
443	 7.32989550202743E-02 
444	 7.33120813848198E-02 
445	 7.36292618939317E-02 
446	 7.41640552523344E-02 
447	 7.46703621891335E-02 
