Wavelength	A00203.asd
325	 3.79427672681896E-02 
326	 3.16475845187973E-02 
327	 1.95803857361869E-02 
328	 2.71369340548872E-02 
329	 3.68413607235881E-02 
330	 4.10486687902311E-02 
331	 3.73094693149021E-02 
332	 3.47536498318686E-02 
333	 4.16112940972625E-02 
334	 4.22826876067707E-02 
335	 0.037891270109584 
336	 3.65317729016097E-02 
337	 3.74161101792863E-02 
338	 3.96807806859034E-02 
339	 4.05072785367566E-02 
340	 0.038363960269978 
341	 3.31040610945549E-02 
342	 3.56454659458558E-02 
343	 0.042261979561536 
344	 4.37400363573604E-02 
345	 4.06522558316256E-02 
346	 3.58745560045845E-02 
347	 4.02053783489271E-02 
348	 4.35284136074956E-02 
349	 3.98775142964696E-02 
350	 4.00217031277785E-02 
351	 4.11471421237377E-02 
352	 3.65218669038779E-02 
353	 3.46811914014021E-02 
354	 3.69678629980787E-02 
355	 4.03540894360365E-02 
356	 0.041181953788859 
357	 3.79528240211273E-02 
358	 3.69711144869661E-02 
359	 3.79720085785362E-02 
360	 3.93458380731036E-02 
361	 0.038798225795605 
362	 3.69481381178064E-02 
363	 3.82070544406892E-02 
364	 3.82903197459179E-02 
365	 3.57232962117561E-02 
366	 3.66722440841881E-02 
367	 3.88165928997558E-02 
368	 3.83030960139151E-02 
369	 0.037165791987774 
370	 3.63557606315679E-02 
371	 3.74719743270107E-02 
372	 3.82832563528298E-02 
373	 3.77084350999936E-02 
374	 3.74581945878105E-02 
375	 3.78781334149352E-02 
376	 3.91373762999368E-02 
377	 3.93723913241934E-02 
378	 3.83837180156229E-02 
379	 3.70137464240475E-02 
380	 0.036346954832817 
381	 3.70551972649415E-02 
382	 3.94293341219021E-02 
383	 4.10252595462994E-02 
384	 3.87425385082036E-02 
385	 3.85858424369592E-02 
386	 4.04427287066468E-02 
387	 3.92261553142182E-02 
388	 3.84819510021992E-02 
389	 3.92739830946898E-02 
390	 3.75717421786274E-02 
391	 3.71479953676438E-02 
392	 4.24738806313161E-02 
393	 4.26252921626914E-02 
394	 3.81999353284454E-02 
395	 3.78605118108046E-02 
396	 3.77349922468782E-02 
397	 3.66656410161796E-02 
398	 3.73500107135205E-02 
399	 3.79790128820069E-02 
400	 3.66880160804147E-02 
401	 3.63580657263544E-02 
402	 3.71274212041727E-02 
403	 3.82264492782036E-02 
404	 3.84502240194385E-02 
405	 3.76243090624193E-02 
406	 3.82500900684735E-02 
407	 3.92304668198852E-02 
408	 3.89641609928529E-02 
409	 0.038682435319106 
410	 0.03862405050689 
411	 3.86622574239534E-02 
412	 3.86979484610195E-02 
413	 3.86585798862091E-02 
414	 3.84077838512144E-02 
415	 3.82704031903782E-02 
416	 0.038666703879189 
417	 3.86546872388052E-02 
418	 3.83837730215761E-02 
419	 3.91047526577416E-02 
420	 0.039562465883309 
421	 3.91905703106134E-02 
422	 3.91198074232476E-02 
423	 3.94165787960123E-02 
424	 3.99964066071023E-02 
425	 3.99926780964451E-02 
426	 3.95244796543463E-02 
427	 3.99366125504339E-02 
428	 4.03137670771281E-02 
429	 4.01115214372402E-02 
430	 0.04012070528972 
431	 4.01268824747612E-02 
432	 3.96098606540374E-02 
433	 3.91629589795778E-02 
434	 3.90409581438634E-02 
435	 0.039472046792266 
436	 3.99347935919369E-02 
437	 4.01185168730736E-02 
438	 4.06519934892783E-02 
439	 4.11159099209446E-02 
440	 4.05374264765128E-02 
441	 4.05242943778667E-02 
442	 0.041229679717127 
443	 4.10869450158868E-02 
444	 4.07391378348043E-02 
445	 0.040767528174619 
446	 4.12610828279139E-02 
447	 4.17657115929767E-02 
448	 4.11732753073664E-02 
449	 4.10189592237923E-02 
450	 4.16626488021295E-02 
451	 4.20754233271042E-02 
452	 4.22837234680286E-02 
453	 4.23727936381553E-02 
454	 4.23641999603429E-02 
455	 4.23023421319187E-02 
456	 4.22394868485849E-02 
457	 4.22895635768736E-02 
458	 4.24969847964382E-02 
459	 4.28280413886852E-02 
460	 4.29819361459479E-02 
461	 4.26348063569508E-02 
462	 4.26811633637868E-02 
463	 4.29764243308716E-02 
464	 4.23235924898611E-02 
465	 4.20172268558773E-02 
466	 4.26206107970711E-02 
467	 4.29763340296255E-02 
468	 4.30466617336949E-02 
469	 0.042979758571027 
470	 4.31478023399013E-02 
471	 4.34610971182901E-02 
472	 4.32107608902081E-02 
473	 4.29053974930751E-02 
474	 4.28904828535202E-02 
475	 0.043134060614414 
476	 4.34349135012257E-02 
477	 4.34798922884886E-02 
478	 4.31724977025109E-02 
479	 0.042717940500379 
480	 4.30315613638252E-02 
481	 4.35067068824991E-02 
482	 0.043635898448093 
483	 4.36742634946072E-02 
484	 4.37353532289012E-02 
485	 4.40472673224646E-02 
486	 4.40180412518749E-02 
487	 4.36164423944897E-02 
488	 4.39553277798629E-02 
489	 4.42278181680549E-02 
490	 4.36103417502299E-02 
491	 4.32279851459448E-02 
492	 4.33988047609999E-02 
493	 0.044452635306661 
494	 4.49933656068105E-02 
495	 4.45558121183857E-02 
496	 4.45914862573397E-02 
497	 4.48718583204009E-02 
498	 4.49203467540504E-02 
499	 4.49681527130684E-02 
500	 4.50889938604837E-02 
501	 4.53695086479375E-02 
502	 4.55914126420079E-02 
503	 4.56528574929087E-02 
504	 4.58904528075545E-02 
505	 4.62092660024659E-02 
506	 4.63821293724469E-02 
507	 4.65212194783606E-02 
508	 0.046737338008269 
509	 4.73858803342388E-02 
510	 4.78160216061622E-02 
511	 4.75875200998193E-02 
512	 4.79180466766381E-02 
513	 4.86680190461886E-02 
514	 4.90138765881106E-02 
515	 4.94476377837474E-02 
516	 5.00125191198001E-02 
517	 5.00645956970571E-02 
518	 5.00863211023514E-02 
519	 5.06156085072872E-02 
520	 5.09240412497665E-02 
521	 5.11156983141124E-02 
522	 0.051912103862942 
523	 5.25877249704564E-02 
524	 5.28726971703702E-02 
525	 5.33579306962576E-02 
526	 5.39157891248513E-02 
527	 5.42785186022836E-02 
528	 5.45905893366339E-02 
529	 5.48757082993524E-02 
530	 0.055065425982933 
531	 5.53751401537449E-02 
532	 5.59343082613495E-02 
533	 5.65144476830637E-02 
534	 5.70228690091132E-02 
535	 5.73756511446485E-02 
536	 5.76005772232017E-02 
537	 5.77498473134419E-02 
538	 5.79823059998325E-02 
539	 5.82670083492696E-02 
540	 5.85517234841303E-02 
541	 5.86262619348398E-02 
542	 5.86112568985825E-02 
543	 5.89074466108258E-02 
544	 5.93658038405626E-02 
545	 5.98647058675524E-02 
546	 6.00913742443497E-02 
